,cod_ibge,data,ocupacao_leitos
28474,3548906,2020-10-08,"39,84"
28354,3548906,2020-10-09,"37,40"
28210,3548906,2020-10-10,"35,77"
28042,3548906,2020-10-11,"39,68"
27874,3548906,2020-10-12,"35,48"
28786,3548906,2020-10-13,"33,33"
28858,3548906,2020-10-14,"29,27"
26530,3548906,2020-10-15,"28,46"
26722,3548906,2020-10-16,"27,87"
26842,3548906,2020-10-17,"27,87"
26098,3548906,2020-10-18,"26,23"
26290,3548906,2020-10-19,"30,33"
27394,3548906,2020-10-20,"27,05"
27538,3548906,2020-10-21,"30,33"
26050,3548906,2020-10-22,"28,69"
26986,3548906,2020-10-23,"25,41"
27130,3548906,2020-10-24,"26,23"
26794,3548906,2020-10-25,"29,75"
27154,3548906,2020-10-26,"26,23"
27706,3548906,2020-10-27,"30,25"
27514,3548906,2020-10-28,"29,41"
27754,3548906,2020-10-29,"30,00"
26218,3548906,2020-10-30,"30,43"
26770,3548906,2020-10-31,"26,96"
26890,3548906,2020-11-01,"29,06"
28642,3548906,2020-11-02,"31,93"
27946,3548906,2020-11-03,"35,34"
28186,3548906,2020-11-04,"36,21"
28426,3548906,2020-11-05,"40,17"
28282,3548906,2020-11-06,"39,32"
28762,3548906,2020-11-07,"33,33"
26746,3548906,2020-11-08,"35,54"
26866,3548906,2020-11-09,"34,15"
27058,3548906,2020-11-10,"35,20"
27298,3548906,2020-11-11,"33,87"
27730,3548906,2020-11-12,"30,40"
26314,3548906,2020-11-13,"28,80"
26458,3548906,2020-11-14,"29,84"
26578,3548906,2020-11-15,"31,45"
28546,3548906,2020-11-16,"32,79"
28522,3548906,2020-11-17,"34,15"
22114,3548906,2020-11-18,"33,33"
22738,3548906,2020-11-19,"33,61"
22474,3548906,2020-11-20,"31,40"
22258,3548906,2020-11-21,"33,06"
22450,3548906,2020-11-22,"32,50"
22330,3548906,2020-11-23,"34,15"
22426,3548906,2020-11-24,"34,71"
22930,3548906,2020-11-25,"30,58"
22810,3548906,2020-11-26,"29,27"
22594,3548906,2020-11-27,"28,33"
22282,3548906,2020-11-28,"29,66"
25186,3548906,2020-11-29,"33,33"
25066,3548906,2020-11-30,"34,45"
24970,3548906,2020-12-01,"35,83"
24898,3548906,2020-12-02,"35,83"
24754,3548906,2020-12-03,"35,54"
24682,3548906,2020-12-04,"36,07"
24610,3548906,2020-12-05,"34,71"
25282,3548906,2020-12-06,"35,83"
25930,3548906,2020-12-07,"35,29"
25858,3548906,2020-12-08,"34,43"
