,cod_ibge,data,ocupacao_leitos
133709,3545704,2020-10-08,"57,43"
141385,3545704,2020-10-09,"59,59"
139466,3545704,2020-10-10,"59,95"
132093,3545704,2020-10-11,"55,76"
152192,3545704,2020-10-12,"54,55"
152091,3545704,2020-10-13,"52,14"
145122,3545704,2020-10-14,"51,13"
142597,3545704,2020-10-15,"48,53"
150273,3545704,2020-10-16,"49,19"
148354,3545704,2020-10-17,"49,07"
149465,3545704,2020-10-18,"51,16"
144819,3545704,2020-10-19,"48,51"
157040,3545704,2020-10-20,"52,63"
156737,3545704,2020-10-21,"54,52"
133204,3545704,2020-10-22,"52,70"
140375,3545704,2020-10-23,"50,37"
151283,3545704,2020-10-24,"52,72"
136638,3545704,2020-10-25,"51,49"
132396,3545704,2020-10-26,"50,37"
153707,3545704,2020-10-27,"50,62"
144516,3545704,2020-10-28,"49,13"
148152,3545704,2020-10-29,"47,89"
150879,3545704,2020-10-30,"45,77"
144415,3545704,2020-10-31,"45,36"
152899,3545704,2020-11-01,"43,56"
129669,3545704,2020-11-02,"43,80"
130275,3545704,2020-11-03,"46,42"
141890,3545704,2020-11-04,"46,83"
137547,3545704,2020-11-05,"42,22"
136234,3545704,2020-11-06,"41,08"
137446,3545704,2020-11-07,"42,43"
134113,3545704,2020-11-08,"40,92"
135325,3545704,2020-11-09,"39,46"
140678,3545704,2020-11-10,"38,74"
141789,3545704,2020-11-11,"40,38"
138759,3545704,2020-11-12,"37,91"
133608,3545704,2020-11-13,"37,40"
133002,3545704,2020-11-14,"37,95"
132295,3545704,2020-11-15,"34,07"
130780,3545704,2020-11-16,"32,78"
130578,3545704,2020-11-17,"33,24"
155121,3545704,2020-11-18,"31,58"
154313,3545704,2020-11-19,"34,44"
154515,3545704,2020-11-20,"33,33"
152798,3545704,2020-11-21,"32,88"
156838,3545704,2020-11-22,"36,81"
151384,3545704,2020-11-23,"38,92"
145324,3545704,2020-11-24,"38,74"
146435,3545704,2020-11-25,"41,46"
143102,3545704,2020-11-26,"40,39"
146536,3545704,2020-11-27,"42,11"
149768,3545704,2020-11-28,"44,60"
150778,3545704,2020-11-29,"40,11"
147546,3545704,2020-11-30,"44,32"
148455,3545704,2020-12-01,"48,37"
147041,3545704,2020-12-02,"47,41"
149869,3545704,2020-12-03,"49,18"
143910,3545704,2020-12-04,"51,64"
143203,3545704,2020-12-05,"52,59"
145425,3545704,2020-12-06,"48,23"
155828,3545704,2020-12-07,"47,96"
155323,3545704,2020-12-08,"46,05"
153909,3545704,2020-12-09,"53,66"
154717,3545704,2020-12-10,"55,04"
155424,3545704,2020-12-11,"54,22"
132598,3545704,2020-12-12,"54,50"
131992,3545704,2020-12-13,"55,03"
130881,3545704,2020-12-14,"55,08"
138961,3545704,2020-12-15,"57,22"
141688,3545704,2020-12-16,"55,11"
137850,3545704,2020-12-17,"54,69"
135729,3545704,2020-12-18,"53,89"
136032,3545704,2020-12-19,"56,30"
137143,3545704,2020-12-20,"56,37"
135527,3545704,2020-12-21,"53,74"
134517,3545704,2020-12-22,"54,84"
140173,3545704,2020-12-23,"54,03"
140072,3545704,2020-12-24,"52,28"
138254,3545704,2020-12-25,"54,59"
139264,3545704,2020-12-26,"57,26"
129467,3545704,2020-12-27,"57,49"
131184,3545704,2020-12-28,"58,38"
129770,3545704,2020-12-29,"59,35"
133406,3545704,2020-12-30,"58,09"
142092,3545704,2020-12-31,"57,72"
152697,3545704,2021-01-01,"57,57"
156939,3545704,2021-01-02,"54,47"
153000,3545704,2021-01-03,"58,93"
157545,3545704,2021-01-04,"61,33"
155626,3545704,2021-01-05,"64,64"
144617,3545704,2021-01-06,"61,89"
145829,3545704,2021-01-07,"66,30"
142496,3545704,2021-01-08,"67,57"
143607,3545704,2021-01-09,"65,95"
149364,3545704,2021-01-10,"66,67"
150576,3545704,2021-01-11,"70,74"
147748,3545704,2021-01-12,"72,83"
148758,3545704,2021-01-13,"72,83"
148556,3545704,2021-01-14,"75,00"
148051,3545704,2021-01-15,"74,80"
147344,3545704,2021-01-16,"74,32"
146940,3545704,2021-01-17,"73,97"
150374,3545704,2021-01-18,"77,24"
149263,3545704,2021-01-19,"73,46"
144011,3545704,2021-01-20,"73,73"
143506,3545704,2021-01-21,"75,40"
142698,3545704,2021-01-22,"72,39"
146132,3545704,2021-01-23,"70,43"
145526,3545704,2021-01-24,"75,20"
144718,3545704,2021-01-25,"73,66"
156131,3545704,2021-01-26,"71,66"
155222,3545704,2021-01-27,"62,44"
157242,3545704,2021-01-28,"59,90"
151485,3545704,2021-01-29,"61,93"
154111,3545704,2021-01-30,"58,38"
153505,3545704,2021-01-31,"59,44"
151586,3545704,2021-02-01,"62,69"
157848,3545704,2021-02-02,"59,39"
156333,3545704,2021-02-03,"58,25"
