,cod_ibge,data,ocupacao_leitos
133693,3535903,2020-10-08,"57,43"
141369,3535903,2020-10-09,"59,59"
139450,3535903,2020-10-10,"59,95"
132077,3535903,2020-10-11,"55,76"
152176,3535903,2020-10-12,"54,55"
152075,3535903,2020-10-13,"52,14"
145106,3535903,2020-10-14,"51,13"
142581,3535903,2020-10-15,"48,53"
150257,3535903,2020-10-16,"49,19"
148338,3535903,2020-10-17,"49,07"
149449,3535903,2020-10-18,"51,16"
144803,3535903,2020-10-19,"48,51"
157024,3535903,2020-10-20,"52,63"
156721,3535903,2020-10-21,"54,52"
133188,3535903,2020-10-22,"52,70"
140359,3535903,2020-10-23,"50,37"
151267,3535903,2020-10-24,"52,72"
136622,3535903,2020-10-25,"51,49"
132380,3535903,2020-10-26,"50,37"
153691,3535903,2020-10-27,"50,62"
144500,3535903,2020-10-28,"49,13"
148136,3535903,2020-10-29,"47,89"
150863,3535903,2020-10-30,"45,77"
144399,3535903,2020-10-31,"45,36"
152883,3535903,2020-11-01,"43,56"
129653,3535903,2020-11-02,"43,80"
130259,3535903,2020-11-03,"46,42"
141874,3535903,2020-11-04,"46,83"
137531,3535903,2020-11-05,"42,22"
136218,3535903,2020-11-06,"41,08"
137430,3535903,2020-11-07,"42,43"
134097,3535903,2020-11-08,"40,92"
135309,3535903,2020-11-09,"39,46"
140662,3535903,2020-11-10,"38,74"
141773,3535903,2020-11-11,"40,38"
138743,3535903,2020-11-12,"37,91"
133592,3535903,2020-11-13,"37,40"
132986,3535903,2020-11-14,"37,95"
132279,3535903,2020-11-15,"34,07"
130764,3535903,2020-11-16,"32,78"
130562,3535903,2020-11-17,"33,24"
155105,3535903,2020-11-18,"31,58"
154297,3535903,2020-11-19,"34,44"
154499,3535903,2020-11-20,"33,33"
152782,3535903,2020-11-21,"32,88"
156822,3535903,2020-11-22,"36,81"
151368,3535903,2020-11-23,"38,92"
145308,3535903,2020-11-24,"38,74"
146419,3535903,2020-11-25,"41,46"
143086,3535903,2020-11-26,"40,39"
146520,3535903,2020-11-27,"42,11"
149752,3535903,2020-11-28,"44,60"
150762,3535903,2020-11-29,"40,11"
147530,3535903,2020-11-30,"44,32"
148439,3535903,2020-12-01,"48,37"
147025,3535903,2020-12-02,"47,41"
149853,3535903,2020-12-03,"49,18"
143894,3535903,2020-12-04,"51,64"
143187,3535903,2020-12-05,"52,59"
145409,3535903,2020-12-06,"48,23"
155812,3535903,2020-12-07,"47,96"
155307,3535903,2020-12-08,"46,05"
153893,3535903,2020-12-09,"53,66"
154701,3535903,2020-12-10,"55,04"
155408,3535903,2020-12-11,"54,22"
132582,3535903,2020-12-12,"54,50"
131976,3535903,2020-12-13,"55,03"
130865,3535903,2020-12-14,"55,08"
138945,3535903,2020-12-15,"57,22"
141672,3535903,2020-12-16,"55,11"
137834,3535903,2020-12-17,"54,69"
135713,3535903,2020-12-18,"53,89"
136016,3535903,2020-12-19,"56,30"
137127,3535903,2020-12-20,"56,37"
135511,3535903,2020-12-21,"53,74"
134501,3535903,2020-12-22,"54,84"
