,cod_ibge,data,ocupacao_leitos
90363,3528908,2020-10-08,"39,38"
84363,3528908,2020-10-09,"38,75"
83223,3528908,2020-10-10,"41,94"
87783,3528908,2020-10-11,"38,51"
86523,3528908,2020-10-12,"35,76"
87423,3528908,2020-10-13,"41,21"
85203,3528908,2020-10-14,"44,72"
88803,3528908,2020-10-15,"44,23"
91083,3528908,2020-10-16,"42,24"
90843,3528908,2020-10-17,"46,58"
91203,3528908,2020-10-18,"44,38"
83403,3528908,2020-10-19,"46,30"
87003,3528908,2020-10-20,"39,13"
86763,3528908,2020-10-21,"35,40"
87363,3528908,2020-10-22,"38,51"
84123,3528908,2020-10-23,"38,51"
89943,3528908,2020-10-24,"36,42"
90183,3528908,2020-10-25,"44,30"
84783,3528908,2020-10-26,"41,98"
87543,3528908,2020-10-27,"42,59"
85803,3528908,2020-10-28,"42,59"
82743,3528908,2020-10-29,"41,36"
89823,3528908,2020-10-30,"41,36"
90063,3528908,2020-10-31,"35,80"
85263,3528908,2020-11-01,"30,25"
85683,3528908,2020-11-02,"29,63"
88023,3528908,2020-11-03,"32,72"
83943,3528908,2020-11-04,"31,68"
88983,3528908,2020-11-05,"32,92"
90603,3528908,2020-11-06,"34,78"
89463,3528908,2020-11-07,"37,89"
89523,3528908,2020-11-08,"37,27"
90903,3528908,2020-11-09,"38,06"
84543,3528908,2020-11-10,"41,29"
85023,3528908,2020-11-11,"38,06"
82803,3528908,2020-11-12,"40,00"
83883,3528908,2020-11-13,"41,29"
87063,3528908,2020-11-14,"40,00"
88083,3528908,2020-11-15,"40,76"
85863,3528908,2020-11-16,"41,29"
86463,3528908,2020-11-17,"37,42"
86283,3528908,2020-11-18,"41,94"
85623,3528908,2020-11-19,"39,35"
87243,3528908,2020-11-20,"38,71"
83643,3528908,2020-11-21,"37,91"
83103,3528908,2020-11-22,"41,94"
85143,3528908,2020-11-23,"42,14"
84243,3528908,2020-11-24,"49,34"
91023,3528908,2020-11-25,"41,83"
89283,3528908,2020-11-26,"40,65"
89103,3528908,2020-11-27,"43,87"
84723,3528908,2020-11-28,"45,81"
88503,3528908,2020-11-29,"45,16"
90423,3528908,2020-11-30,"48,72"
88923,3528908,2020-12-01,"48,39"
88443,3528908,2020-12-02,"51,33"
85383,3528908,2020-12-03,"44,00"
82983,3528908,2020-12-04,"46,45"
83763,3528908,2020-12-05,"48,00"
87123,3528908,2020-12-06,"49,33"
87963,3528908,2020-12-07,"49,33"
