,cod_ibge,data,ocupacao_leitos
133707,3544806,2020-10-08,"57,43"
141383,3544806,2020-10-09,"59,59"
139464,3544806,2020-10-10,"59,95"
132091,3544806,2020-10-11,"55,76"
152190,3544806,2020-10-12,"54,55"
152089,3544806,2020-10-13,"52,14"
145120,3544806,2020-10-14,"51,13"
142595,3544806,2020-10-15,"48,53"
150271,3544806,2020-10-16,"49,19"
148352,3544806,2020-10-17,"49,07"
149463,3544806,2020-10-18,"51,16"
144817,3544806,2020-10-19,"48,51"
157038,3544806,2020-10-20,"52,63"
156735,3544806,2020-10-21,"54,52"
133202,3544806,2020-10-22,"52,70"
140373,3544806,2020-10-23,"50,37"
151281,3544806,2020-10-24,"52,72"
136636,3544806,2020-10-25,"51,49"
132394,3544806,2020-10-26,"50,37"
153705,3544806,2020-10-27,"50,62"
144514,3544806,2020-10-28,"49,13"
148150,3544806,2020-10-29,"47,89"
150877,3544806,2020-10-30,"45,77"
144413,3544806,2020-10-31,"45,36"
152897,3544806,2020-11-01,"43,56"
129667,3544806,2020-11-02,"43,80"
130273,3544806,2020-11-03,"46,42"
141888,3544806,2020-11-04,"46,83"
137545,3544806,2020-11-05,"42,22"
136232,3544806,2020-11-06,"41,08"
137444,3544806,2020-11-07,"42,43"
134111,3544806,2020-11-08,"40,92"
135323,3544806,2020-11-09,"39,46"
140676,3544806,2020-11-10,"38,74"
141787,3544806,2020-11-11,"40,38"
138757,3544806,2020-11-12,"37,91"
133606,3544806,2020-11-13,"37,40"
133000,3544806,2020-11-14,"37,95"
132293,3544806,2020-11-15,"34,07"
130778,3544806,2020-11-16,"32,78"
130576,3544806,2020-11-17,"33,24"
155119,3544806,2020-11-18,"31,58"
154311,3544806,2020-11-19,"34,44"
154513,3544806,2020-11-20,"33,33"
152796,3544806,2020-11-21,"32,88"
156836,3544806,2020-11-22,"36,81"
151382,3544806,2020-11-23,"38,92"
145322,3544806,2020-11-24,"38,74"
146433,3544806,2020-11-25,"41,46"
143100,3544806,2020-11-26,"40,39"
146534,3544806,2020-11-27,"42,11"
149766,3544806,2020-11-28,"44,60"
150776,3544806,2020-11-29,"40,11"
147544,3544806,2020-11-30,"44,32"
148453,3544806,2020-12-01,"48,37"
147039,3544806,2020-12-02,"47,41"
149867,3544806,2020-12-03,"49,18"
143908,3544806,2020-12-04,"51,64"
143201,3544806,2020-12-05,"52,59"
145423,3544806,2020-12-06,"48,23"
155826,3544806,2020-12-07,"47,96"
155321,3544806,2020-12-08,"46,05"
153907,3544806,2020-12-09,"53,66"
154715,3544806,2020-12-10,"55,04"
155422,3544806,2020-12-11,"54,22"
132596,3544806,2020-12-12,"54,50"
131990,3544806,2020-12-13,"55,03"
130879,3544806,2020-12-14,"55,08"
138959,3544806,2020-12-15,"57,22"
141686,3544806,2020-12-16,"55,11"
137848,3544806,2020-12-17,"54,69"
135727,3544806,2020-12-18,"53,89"
136030,3544806,2020-12-19,"56,30"
137141,3544806,2020-12-20,"56,37"
135525,3544806,2020-12-21,"53,74"
134515,3544806,2020-12-22,"54,84"
140171,3544806,2020-12-23,"54,03"
140070,3544806,2020-12-24,"52,28"
138252,3544806,2020-12-25,"54,59"
139262,3544806,2020-12-26,"57,26"
129465,3544806,2020-12-27,"57,49"
131182,3544806,2020-12-28,"58,38"
129768,3544806,2020-12-29,"59,35"
133404,3544806,2020-12-30,"58,09"
142090,3544806,2020-12-31,"57,72"
152695,3544806,2021-01-01,"57,57"
156937,3544806,2021-01-02,"54,47"
152998,3544806,2021-01-03,"58,93"
157543,3544806,2021-01-04,"61,33"
155624,3544806,2021-01-05,"64,64"
144615,3544806,2021-01-06,"61,89"
145827,3544806,2021-01-07,"66,30"
142494,3544806,2021-01-08,"67,57"
143605,3544806,2021-01-09,"65,95"
149362,3544806,2021-01-10,"66,67"
150574,3544806,2021-01-11,"70,74"
147746,3544806,2021-01-12,"72,83"
148756,3544806,2021-01-13,"72,83"
148554,3544806,2021-01-14,"75,00"
148049,3544806,2021-01-15,"74,80"
147342,3544806,2021-01-16,"74,32"
146938,3544806,2021-01-17,"73,97"
150372,3544806,2021-01-18,"77,24"
149261,3544806,2021-01-19,"73,46"
144009,3544806,2021-01-20,"73,73"
143504,3544806,2021-01-21,"75,40"
142696,3544806,2021-01-22,"72,39"
146130,3544806,2021-01-23,"70,43"
145524,3544806,2021-01-24,"75,20"
144716,3544806,2021-01-25,"73,66"
156129,3544806,2021-01-26,"71,66"
155220,3544806,2021-01-27,"62,44"
157240,3544806,2021-01-28,"59,90"
151483,3544806,2021-01-29,"61,93"
154109,3544806,2021-01-30,"58,38"
153503,3544806,2021-01-31,"59,44"
151584,3544806,2021-02-01,"62,69"
157846,3544806,2021-02-02,"59,39"
156331,3544806,2021-02-03,"58,25"
129970,3544806,2021-02-04,"60,25"
130374,3544806,2021-02-05,"59,60"
132697,3544806,2021-02-06,"59,00"
