,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
44364,OSASCO,3534401,699944,SP,"domingo, 01/03",36%
44130,OSASCO,3534401,699944,SP,"domingo, 01/11",43%
43948,OSASCO,3534401,699944,SP,"domingo, 02/05",44%
44221,OSASCO,3534401,699944,SP,"domingo, 02/08",48%
44067,OSASCO,3534401,699944,SP,"domingo, 03/01",48%
44312,OSASCO,3534401,699944,SP,"domingo, 03/05",62%
43976,OSASCO,3534401,699944,SP,"domingo, 04/04",46%
43885,OSASCO,3534401,699944,SP,"domingo, 04/07",42%
44158,OSASCO,3534401,699944,SP,"domingo, 04/10",43%
44340,OSASCO,3534401,699944,SP,"domingo, 05/04",61%
44249,OSASCO,3534401,699944,SP,"domingo, 05/07",49%
43913,OSASCO,3534401,699944,SP,"domingo, 06/06",42%
44186,OSASCO,3534401,699944,SP,"domingo, 06/09",42%
44095,OSASCO,3534401,699944,SP,"domingo, 06/12",41%
44032,OSASCO,3534401,699944,SP,"domingo, 07/02",42%
44004,OSASCO,3534401,699944,SP,"domingo, 07/03",45%
44277,OSASCO,3534401,699944,SP,"domingo, 07/06",51%
44362,OSASCO,3534401,699944,SP,"domingo, 08/03",36%
44123,OSASCO,3534401,699944,SP,"domingo, 08/11",45%
43941,OSASCO,3534401,699944,SP,"domingo, 09/05",42%
44214,OSASCO,3534401,699944,SP,"domingo, 09/08",45%
44060,OSASCO,3534401,699944,SP,"domingo, 10/01",42%
44305,OSASCO,3534401,699944,SP,"domingo, 10/05",56%
43969,OSASCO,3534401,699944,SP,"domingo, 11/04",44%
43878,OSASCO,3534401,699944,SP,"domingo, 11/07",42%
44151,OSASCO,3534401,699944,SP,"domingo, 11/10",42%
44333,OSASCO,3534401,699944,SP,"domingo, 12/04",62%
44242,OSASCO,3534401,699944,SP,"domingo, 12/07",48%
43906,OSASCO,3534401,699944,SP,"domingo, 13/06",42%
44179,OSASCO,3534401,699944,SP,"domingo, 13/09",43%
44088,OSASCO,3534401,699944,SP,"domingo, 13/12",41%
44025,OSASCO,3534401,699944,SP,"domingo, 14/02",43%
43997,OSASCO,3534401,699944,SP,"domingo, 14/03",45%
44270,OSASCO,3534401,699944,SP,"domingo, 14/06",51%
44116,OSASCO,3534401,699944,SP,"domingo, 15/11",41%
43934,OSASCO,3534401,699944,SP,"domingo, 16/05",43%
44207,OSASCO,3534401,699944,SP,"domingo, 16/08",47%
44053,OSASCO,3534401,699944,SP,"domingo, 17/01",42%
44298,OSASCO,3534401,699944,SP,"domingo, 17/05",52%
43962,OSASCO,3534401,699944,SP,"domingo, 18/04",45%
43871,OSASCO,3534401,699944,SP,"domingo, 18/07",42%
44144,OSASCO,3534401,699944,SP,"domingo, 18/10",43%
44326,OSASCO,3534401,699944,SP,"domingo, 19/04",62%
44235,OSASCO,3534401,699944,SP,"domingo, 19/07",49%
43899,OSASCO,3534401,699944,SP,"domingo, 20/06",44%
44172,OSASCO,3534401,699944,SP,"domingo, 20/09",44%
44081,OSASCO,3534401,699944,SP,"domingo, 20/12",40%
44018,OSASCO,3534401,699944,SP,"domingo, 21/02",42%
43990,OSASCO,3534401,699944,SP,"domingo, 21/03",46%
44263,OSASCO,3534401,699944,SP,"domingo, 21/06",50%
44354,OSASCO,3534401,699944,SP,"domingo, 22/03",57%
44109,OSASCO,3534401,699944,SP,"domingo, 22/11",42%
43927,OSASCO,3534401,699944,SP,"domingo, 23/05",44%
44200,OSASCO,3534401,699944,SP,"domingo, 23/08",45%
44046,OSASCO,3534401,699944,SP,"domingo, 24/01",43%
44291,OSASCO,3534401,699944,SP,"domingo, 24/05",53%
43955,OSASCO,3534401,699944,SP,"domingo, 25/04",44%
44137,OSASCO,3534401,699944,SP,"domingo, 25/10",43%
44319,OSASCO,3534401,699944,SP,"domingo, 26/04",61%
44228,OSASCO,3534401,699944,SP,"domingo, 26/07",49%
43892,OSASCO,3534401,699944,SP,"domingo, 27/06",42%
44165,OSASCO,3534401,699944,SP,"domingo, 27/09",42%
44074,OSASCO,3534401,699944,SP,"domingo, 27/12",45%
44011,OSASCO,3534401,699944,SP,"domingo, 28/02",42%
43983,OSASCO,3534401,699944,SP,"domingo, 28/03",46%
44256,OSASCO,3534401,699944,SP,"domingo, 28/06",50%
44347,OSASCO,3534401,699944,SP,"domingo, 29/03",61%
