,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
47397,PINDAMONHANGABA,3538006,170132,SP,"domingo, 01/03",41%
47155,PINDAMONHANGABA,3538006,170132,SP,"domingo, 01/11",44%
46973,PINDAMONHANGABA,3538006,170132,SP,"domingo, 02/05",45%
47246,PINDAMONHANGABA,3538006,170132,SP,"domingo, 02/08",52%
47092,PINDAMONHANGABA,3538006,170132,SP,"domingo, 03/01",47%
47337,PINDAMONHANGABA,3538006,170132,SP,"domingo, 03/05",66%
47001,PINDAMONHANGABA,3538006,170132,SP,"domingo, 04/04",46%
46910,PINDAMONHANGABA,3538006,170132,SP,"domingo, 04/07",45%
47183,PINDAMONHANGABA,3538006,170132,SP,"domingo, 04/10",44%
47365,PINDAMONHANGABA,3538006,170132,SP,"domingo, 05/04",64%
47274,PINDAMONHANGABA,3538006,170132,SP,"domingo, 05/07",52%
46938,PINDAMONHANGABA,3538006,170132,SP,"domingo, 06/06",43%
47211,PINDAMONHANGABA,3538006,170132,SP,"domingo, 06/09",47%
47120,PINDAMONHANGABA,3538006,170132,SP,"domingo, 06/12",42%
47057,PINDAMONHANGABA,3538006,170132,SP,"domingo, 07/02",48%
47029,PINDAMONHANGABA,3538006,170132,SP,"domingo, 07/03",46%
47302,PINDAMONHANGABA,3538006,170132,SP,"domingo, 07/06",51%
47390,PINDAMONHANGABA,3538006,170132,SP,"domingo, 08/03",40%
47148,PINDAMONHANGABA,3538006,170132,SP,"domingo, 08/11",45%
46966,PINDAMONHANGABA,3538006,170132,SP,"domingo, 09/05",44%
47239,PINDAMONHANGABA,3538006,170132,SP,"domingo, 09/08",50%
47085,PINDAMONHANGABA,3538006,170132,SP,"domingo, 10/01",44%
47330,PINDAMONHANGABA,3538006,170132,SP,"domingo, 10/05",60%
46994,PINDAMONHANGABA,3538006,170132,SP,"domingo, 11/04",46%
46903,PINDAMONHANGABA,3538006,170132,SP,"domingo, 11/07",46%
47176,PINDAMONHANGABA,3538006,170132,SP,"domingo, 11/10",44%
47358,PINDAMONHANGABA,3538006,170132,SP,"domingo, 12/04",67%
47267,PINDAMONHANGABA,3538006,170132,SP,"domingo, 12/07",51%
46931,PINDAMONHANGABA,3538006,170132,SP,"domingo, 13/06",42%
47204,PINDAMONHANGABA,3538006,170132,SP,"domingo, 13/09",46%
47113,PINDAMONHANGABA,3538006,170132,SP,"domingo, 13/12",41%
47050,PINDAMONHANGABA,3538006,170132,SP,"domingo, 14/02",46%
47022,PINDAMONHANGABA,3538006,170132,SP,"domingo, 14/03",47%
47295,PINDAMONHANGABA,3538006,170132,SP,"domingo, 14/06",52%
47141,PINDAMONHANGABA,3538006,170132,SP,"domingo, 15/11",44%
46959,PINDAMONHANGABA,3538006,170132,SP,"domingo, 16/05",45%
47232,PINDAMONHANGABA,3538006,170132,SP,"domingo, 16/08",52%
47078,PINDAMONHANGABA,3538006,170132,SP,"domingo, 17/01",42%
47323,PINDAMONHANGABA,3538006,170132,SP,"domingo, 17/05",53%
46987,PINDAMONHANGABA,3538006,170132,SP,"domingo, 18/04",46%
46896,PINDAMONHANGABA,3538006,170132,SP,"domingo, 18/07",47%
47169,PINDAMONHANGABA,3538006,170132,SP,"domingo, 18/10",45%
47351,PINDAMONHANGABA,3538006,170132,SP,"domingo, 19/04",66%
47260,PINDAMONHANGABA,3538006,170132,SP,"domingo, 19/07",51%
46924,PINDAMONHANGABA,3538006,170132,SP,"domingo, 20/06",43%
47197,PINDAMONHANGABA,3538006,170132,SP,"domingo, 20/09",45%
47106,PINDAMONHANGABA,3538006,170132,SP,"domingo, 20/12",40%
47043,PINDAMONHANGABA,3538006,170132,SP,"domingo, 21/02",46%
47015,PINDAMONHANGABA,3538006,170132,SP,"domingo, 21/03",48%
47288,PINDAMONHANGABA,3538006,170132,SP,"domingo, 21/06",51%
47379,PINDAMONHANGABA,3538006,170132,SP,"domingo, 22/03",62%
47134,PINDAMONHANGABA,3538006,170132,SP,"domingo, 22/11",44%
46952,PINDAMONHANGABA,3538006,170132,SP,"domingo, 23/05",46%
47225,PINDAMONHANGABA,3538006,170132,SP,"domingo, 23/08",49%
47071,PINDAMONHANGABA,3538006,170132,SP,"domingo, 24/01",43%
47316,PINDAMONHANGABA,3538006,170132,SP,"domingo, 24/05",54%
46980,PINDAMONHANGABA,3538006,170132,SP,"domingo, 25/04",46%
47162,PINDAMONHANGABA,3538006,170132,SP,"domingo, 25/10",46%
47344,PINDAMONHANGABA,3538006,170132,SP,"domingo, 26/04",65%
47253,PINDAMONHANGABA,3538006,170132,SP,"domingo, 26/07",52%
46917,PINDAMONHANGABA,3538006,170132,SP,"domingo, 27/06",45%
47190,PINDAMONHANGABA,3538006,170132,SP,"domingo, 27/09",46%
47099,PINDAMONHANGABA,3538006,170132,SP,"domingo, 27/12",42%
47036,PINDAMONHANGABA,3538006,170132,SP,"domingo, 28/02",45%
47008,PINDAMONHANGABA,3538006,170132,SP,"domingo, 28/03",46%
47281,PINDAMONHANGABA,3538006,170132,SP,"domingo, 28/06",52%
47372,PINDAMONHANGABA,3538006,170132,SP,"domingo, 29/03",64%
47127,PINDAMONHANGABA,3538006,170132,SP,"domingo, 29/11",42%
46945,PINDAMONHANGABA,3538006,170132,SP,"domingo, 30/05",45%
47218,PINDAMONHANGABA,3538006,170132,SP,"domingo, 30/08",46%
47064,PINDAMONHANGABA,3538006,170132,SP,"domingo, 31/01",46%
47309,PINDAMONHANGABA,3538006,170132,SP,"domingo, 31/05",53%
47369,PINDAMONHANGABA,3538006,170132,SP,"quarta-feira, 01/04",61%
47278,PINDAMONHANGABA,3538006,170132,SP,"quarta-feira, 01/07",47%
46942,PINDAMONHANGABA,3538006,170132,SP,"quarta-feira, 02/06",41%
47215,PINDAMONHANGABA,3538006,170132,SP,"quarta-feira, 02/09",42%
