,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
58510,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 01/03",43%
58268,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 01/11",50%
58086,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 02/05",56%
58359,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 02/08",52%
58205,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 03/01",55%
58450,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 03/05",63%
58114,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 04/04",53%
58023,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 04/07",48%
58296,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 04/10",51%
58478,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 05/04",65%
58387,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 05/07",50%
58051,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 06/06",55%
58324,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 06/09",49%
58233,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 06/12",47%
58170,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 07/02",50%
58142,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 07/03",57%
58415,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 07/06",53%
58503,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 08/03",42%
58261,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 08/11",51%
58079,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 09/05",53%
58352,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 09/08",51%
58198,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 10/01",53%
58443,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 10/05",58%
58107,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 11/04",55%
58016,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 11/07",51%
58289,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 11/10",51%
58471,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 12/04",65%
58380,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 12/07",50%
58044,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 13/06",54%
58317,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 13/09",51%
58226,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 13/12",48%
58163,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 14/02",54%
58135,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 14/03",56%
58408,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 14/06",53%
58254,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 15/11",50%
58072,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 16/05",53%
58345,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 16/08",54%
58191,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 17/01",52%
58436,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 17/05",53%
58100,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 18/04",57%
58009,SÃO JOÃO DA BOA VISTA,3549102,91771,SP,"domingo, 18/07",54%
