,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
62561,SÃO VICENTE,3551009,368355,SP,"domingo, 01/03",40%
62319,SÃO VICENTE,3551009,368355,SP,"domingo, 01/11",52%
62137,SÃO VICENTE,3551009,368355,SP,"domingo, 02/05",50%
62410,SÃO VICENTE,3551009,368355,SP,"domingo, 02/08",52%
62256,SÃO VICENTE,3551009,368355,SP,"domingo, 03/01",51%
62501,SÃO VICENTE,3551009,368355,SP,"domingo, 03/05",68%
62165,SÃO VICENTE,3551009,368355,SP,"domingo, 04/04",54%
62074,SÃO VICENTE,3551009,368355,SP,"domingo, 04/07",47%
62347,SÃO VICENTE,3551009,368355,SP,"domingo, 04/10",52%
62529,SÃO VICENTE,3551009,368355,SP,"domingo, 05/04",64%
62438,SÃO VICENTE,3551009,368355,SP,"domingo, 05/07",51%
62102,SÃO VICENTE,3551009,368355,SP,"domingo, 06/06",47%
62375,SÃO VICENTE,3551009,368355,SP,"domingo, 06/09",48%
62284,SÃO VICENTE,3551009,368355,SP,"domingo, 06/12",50%
62221,SÃO VICENTE,3551009,368355,SP,"domingo, 07/02",48%
62193,SÃO VICENTE,3551009,368355,SP,"domingo, 07/03",52%
62466,SÃO VICENTE,3551009,368355,SP,"domingo, 07/06",53%
62554,SÃO VICENTE,3551009,368355,SP,"domingo, 08/03",38%
62312,SÃO VICENTE,3551009,368355,SP,"domingo, 08/11",47%
62130,SÃO VICENTE,3551009,368355,SP,"domingo, 09/05",49%
62403,SÃO VICENTE,3551009,368355,SP,"domingo, 09/08",50%
62249,SÃO VICENTE,3551009,368355,SP,"domingo, 10/01",49%
62494,SÃO VICENTE,3551009,368355,SP,"domingo, 10/05",64%
62158,SÃO VICENTE,3551009,368355,SP,"domingo, 11/04",52%
62067,SÃO VICENTE,3551009,368355,SP,"domingo, 11/07",47%
62340,SÃO VICENTE,3551009,368355,SP,"domingo, 11/10",48%
62522,SÃO VICENTE,3551009,368355,SP,"domingo, 12/04",68%
62431,SÃO VICENTE,3551009,368355,SP,"domingo, 12/07",51%
62095,SÃO VICENTE,3551009,368355,SP,"domingo, 13/06",48%
62368,SÃO VICENTE,3551009,368355,SP,"domingo, 13/09",50%
62277,SÃO VICENTE,3551009,368355,SP,"domingo, 13/12",48%
62214,SÃO VICENTE,3551009,368355,SP,"domingo, 14/02",49%
62186,SÃO VICENTE,3551009,368355,SP,"domingo, 14/03",51%
62459,SÃO VICENTE,3551009,368355,SP,"domingo, 14/06",53%
