,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
10083,BOTUCATU,3507506,148130,SP,"domingo, 01/03",34%
9843,BOTUCATU,3507506,148130,SP,"domingo, 01/11",44%
9661,BOTUCATU,3507506,148130,SP,"domingo, 02/05",45%
9934,BOTUCATU,3507506,148130,SP,"domingo, 02/08",45%
9780,BOTUCATU,3507506,148130,SP,"domingo, 03/01",46%
10025,BOTUCATU,3507506,148130,SP,"domingo, 03/05",60%
9689,BOTUCATU,3507506,148130,SP,"domingo, 04/04",52%
9598,BOTUCATU,3507506,148130,SP,"domingo, 04/07",44%
9871,BOTUCATU,3507506,148130,SP,"domingo, 04/10",43%
10053,BOTUCATU,3507506,148130,SP,"domingo, 05/04",58%
9962,BOTUCATU,3507506,148130,SP,"domingo, 05/07",47%
9626,BOTUCATU,3507506,148130,SP,"domingo, 06/06",44%
9899,BOTUCATU,3507506,148130,SP,"domingo, 06/09",41%
9808,BOTUCATU,3507506,148130,SP,"domingo, 06/12",41%
9745,BOTUCATU,3507506,148130,SP,"domingo, 07/02",46%
9717,BOTUCATU,3507506,148130,SP,"domingo, 07/03",48%
9990,BOTUCATU,3507506,148130,SP,"domingo, 07/06",48%
10077,BOTUCATU,3507506,148130,SP,"domingo, 08/03",33%
9836,BOTUCATU,3507506,148130,SP,"domingo, 08/11",42%
9654,BOTUCATU,3507506,148130,SP,"domingo, 09/05",44%
9927,BOTUCATU,3507506,148130,SP,"domingo, 09/08",41%
9773,BOTUCATU,3507506,148130,SP,"domingo, 10/01",44%
10018,BOTUCATU,3507506,148130,SP,"domingo, 10/05",54%
9682,BOTUCATU,3507506,148130,SP,"domingo, 11/04",46%
9591,BOTUCATU,3507506,148130,SP,"domingo, 11/07",42%
9864,BOTUCATU,3507506,148130,SP,"domingo, 11/10",43%
10046,BOTUCATU,3507506,148130,SP,"domingo, 12/04",60%
9955,BOTUCATU,3507506,148130,SP,"domingo, 12/07",46%
9619,BOTUCATU,3507506,148130,SP,"domingo, 13/06",43%
9892,BOTUCATU,3507506,148130,SP,"domingo, 13/09",43%
9801,BOTUCATU,3507506,148130,SP,"domingo, 13/12",41%
9738,BOTUCATU,3507506,148130,SP,"domingo, 14/02",45%
9710,BOTUCATU,3507506,148130,SP,"domingo, 14/03",47%
9983,BOTUCATU,3507506,148130,SP,"domingo, 14/06",47%
9829,BOTUCATU,3507506,148130,SP,"domingo, 15/11",41%
9647,BOTUCATU,3507506,148130,SP,"domingo, 16/05",44%
9920,BOTUCATU,3507506,148130,SP,"domingo, 16/08",48%
9766,BOTUCATU,3507506,148130,SP,"domingo, 17/01",44%
10011,BOTUCATU,3507506,148130,SP,"domingo, 17/05",49%
9675,BOTUCATU,3507506,148130,SP,"domingo, 18/04",47%
9584,BOTUCATU,3507506,148130,SP,"domingo, 18/07",43%
9857,BOTUCATU,3507506,148130,SP,"domingo, 18/10",42%
10039,BOTUCATU,3507506,148130,SP,"domingo, 19/04",61%
9948,BOTUCATU,3507506,148130,SP,"domingo, 19/07",45%
9612,BOTUCATU,3507506,148130,SP,"domingo, 20/06",44%
9885,BOTUCATU,3507506,148130,SP,"domingo, 20/09",44%
9794,BOTUCATU,3507506,148130,SP,"domingo, 20/12",41%
9731,BOTUCATU,3507506,148130,SP,"domingo, 21/02",45%
9703,BOTUCATU,3507506,148130,SP,"domingo, 21/03",56%
9976,BOTUCATU,3507506,148130,SP,"domingo, 21/06",44%
10067,BOTUCATU,3507506,148130,SP,"domingo, 22/03",54%
9822,BOTUCATU,3507506,148130,SP,"domingo, 22/11",41%
9640,BOTUCATU,3507506,148130,SP,"domingo, 23/05",47%
9913,BOTUCATU,3507506,148130,SP,"domingo, 23/08",46%
9759,BOTUCATU,3507506,148130,SP,"domingo, 24/01",46%
10004,BOTUCATU,3507506,148130,SP,"domingo, 24/05",51%
9668,BOTUCATU,3507506,148130,SP,"domingo, 25/04",46%
9850,BOTUCATU,3507506,148130,SP,"domingo, 25/10",42%
10032,BOTUCATU,3507506,148130,SP,"domingo, 26/04",60%
9941,BOTUCATU,3507506,148130,SP,"domingo, 26/07",45%
9605,BOTUCATU,3507506,148130,SP,"domingo, 27/06",43%
9878,BOTUCATU,3507506,148130,SP,"domingo, 27/09",42%
9787,BOTUCATU,3507506,148130,SP,"domingo, 27/12",44%
9724,BOTUCATU,3507506,148130,SP,"domingo, 28/02",46%
9696,BOTUCATU,3507506,148130,SP,"domingo, 28/03",55%
9969,BOTUCATU,3507506,148130,SP,"domingo, 28/06",45%
10060,BOTUCATU,3507506,148130,SP,"domingo, 29/03",56%
9815,BOTUCATU,3507506,148130,SP,"domingo, 29/11",41%
9633,BOTUCATU,3507506,148130,SP,"domingo, 30/05",45%
9906,BOTUCATU,3507506,148130,SP,"domingo, 30/08",44%
9752,BOTUCATU,3507506,148130,SP,"domingo, 31/01",46%
9997,BOTUCATU,3507506,148130,SP,"domingo, 31/05",46%
10057,BOTUCATU,3507506,148130,SP,"quarta-feira, 01/04",55%
9966,BOTUCATU,3507506,148130,SP,"quarta-feira, 01/07",41%
9630,BOTUCATU,3507506,148130,SP,"quarta-feira, 02/06",37%
9903,BOTUCATU,3507506,148130,SP,"quarta-feira, 02/09",37%
9812,BOTUCATU,3507506,148130,SP,"quarta-feira, 02/12",36%
9749,BOTUCATU,3507506,148130,SP,"quarta-feira, 03/02",39%
9721,BOTUCATU,3507506,148130,SP,"quarta-feira, 03/03",37%
9994,BOTUCATU,3507506,148130,SP,"quarta-feira, 03/06",40%
10080,BOTUCATU,3507506,148130,SP,"quarta-feira, 04/03",31%
9840,BOTUCATU,3507506,148130,SP,"quarta-feira, 04/11",37%
9658,BOTUCATU,3507506,148130,SP,"quarta-feira, 05/05",37%
9931,BOTUCATU,3507506,148130,SP,"quarta-feira, 05/08",33%
9777,BOTUCATU,3507506,148130,SP,"quarta-feira, 06/01",46%
10022,BOTUCATU,3507506,148130,SP,"quarta-feira, 06/05",46%
9686,BOTUCATU,3507506,148130,SP,"quarta-feira, 07/04",39%
9595,BOTUCATU,3507506,148130,SP,"quarta-feira, 07/07",35%
9868,BOTUCATU,3507506,148130,SP,"quarta-feira, 07/10",36%
10050,BOTUCATU,3507506,148130,SP,"quarta-feira, 08/04",50%
9959,BOTUCATU,3507506,148130,SP,"quarta-feira, 08/07",39%
9623,BOTUCATU,3507506,148130,SP,"quarta-feira, 09/06",36%
9896,BOTUCATU,3507506,148130,SP,"quarta-feira, 09/09",37%
9805,BOTUCATU,3507506,148130,SP,"quarta-feira, 09/12",34%
9742,BOTUCATU,3507506,148130,SP,"quarta-feira, 10/02",37%
9714,BOTUCATU,3507506,148130,SP,"quarta-feira, 10/03",40%
9987,BOTUCATU,3507506,148130,SP,"quarta-feira, 10/06",40%
9833,BOTUCATU,3507506,148130,SP,"quarta-feira, 11/11",36%
9651,BOTUCATU,3507506,148130,SP,"quarta-feira, 12/05",37%
9924,BOTUCATU,3507506,148130,SP,"quarta-feira, 12/08",36%
9770,BOTUCATU,3507506,148130,SP,"quarta-feira, 13/01",37%
10015,BOTUCATU,3507506,148130,SP,"quarta-feira, 13/05",48%
9679,BOTUCATU,3507506,148130,SP,"quarta-feira, 14/04",40%
9588,BOTUCATU,3507506,148130,SP,"quarta-feira, 14/07",36%
9861,BOTUCATU,3507506,148130,SP,"quarta-feira, 14/10",36%
10043,BOTUCATU,3507506,148130,SP,"quarta-feira, 15/04",50%
9952,BOTUCATU,3507506,148130,SP,"quarta-feira, 15/07",40%
9616,BOTUCATU,3507506,148130,SP,"quarta-feira, 16/06",36%
9889,BOTUCATU,3507506,148130,SP,"quarta-feira, 16/09",36%
9798,BOTUCATU,3507506,148130,SP,"quarta-feira, 16/12",35%
9735,BOTUCATU,3507506,148130,SP,"quarta-feira, 17/02",38%
9707,BOTUCATU,3507506,148130,SP,"quarta-feira, 17/03",39%
9980,BOTUCATU,3507506,148130,SP,"quarta-feira, 17/06",40%
10071,BOTUCATU,3507506,148130,SP,"quarta-feira, 18/03",41%
9826,BOTUCATU,3507506,148130,SP,"quarta-feira, 18/11",36%
9644,BOTUCATU,3507506,148130,SP,"quarta-feira, 19/05",37%
9917,BOTUCATU,3507506,148130,SP,"quarta-feira, 19/08",38%
9763,BOTUCATU,3507506,148130,SP,"quarta-feira, 20/01",37%
10008,BOTUCATU,3507506,148130,SP,"quarta-feira, 20/05",41%
9672,BOTUCATU,3507506,148130,SP,"quarta-feira, 21/04",44%
9854,BOTUCATU,3507506,148130,SP,"quarta-feira, 21/10",36%
