,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
40823,MOGI GUAÇU,3530706,153033,SP,"domingo, 01/03",36%
40582,MOGI GUAÇU,3530706,153033,SP,"domingo, 01/11",46%
40400,MOGI GUAÇU,3530706,153033,SP,"domingo, 02/05",48%
40672,MOGI GUAÇU,3530706,153033,SP,"domingo, 02/08",48%
40519,MOGI GUAÇU,3530706,153033,SP,"domingo, 03/01",48%
40763,MOGI GUAÇU,3530706,153033,SP,"domingo, 03/05",56%
40428,MOGI GUAÇU,3530706,153033,SP,"domingo, 04/04",50%
40337,MOGI GUAÇU,3530706,153033,SP,"domingo, 04/07",48%
40610,MOGI GUAÇU,3530706,153033,SP,"domingo, 04/10",45%
40791,MOGI GUAÇU,3530706,153033,SP,"domingo, 05/04",58%
40700,MOGI GUAÇU,3530706,153033,SP,"domingo, 05/07",48%
40365,MOGI GUAÇU,3530706,153033,SP,"domingo, 06/06",48%
40637,MOGI GUAÇU,3530706,153033,SP,"domingo, 06/09",44%
40547,MOGI GUAÇU,3530706,153033,SP,"domingo, 06/12",43%
40484,MOGI GUAÇU,3530706,153033,SP,"domingo, 07/02",47%
40456,MOGI GUAÇU,3530706,153033,SP,"domingo, 07/03",53%
40728,MOGI GUAÇU,3530706,153033,SP,"domingo, 07/06",49%
40816,MOGI GUAÇU,3530706,153033,SP,"domingo, 08/03",37%
40575,MOGI GUAÇU,3530706,153033,SP,"domingo, 08/11",44%
40393,MOGI GUAÇU,3530706,153033,SP,"domingo, 09/05",46%
40665,MOGI GUAÇU,3530706,153033,SP,"domingo, 09/08",46%
40512,MOGI GUAÇU,3530706,153033,SP,"domingo, 10/01",46%
40756,MOGI GUAÇU,3530706,153033,SP,"domingo, 10/05",51%
40421,MOGI GUAÇU,3530706,153033,SP,"domingo, 11/04",50%
40330,MOGI GUAÇU,3530706,153033,SP,"domingo, 11/07",47%
40603,MOGI GUAÇU,3530706,153033,SP,"domingo, 11/10",44%
