,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
28719,ITAPIRA,3522604,75234,SP,"domingo, 01/03",41%
28479,ITAPIRA,3522604,75234,SP,"domingo, 01/11",48%
28297,ITAPIRA,3522604,75234,SP,"domingo, 02/05",50%
28568,ITAPIRA,3522604,75234,SP,"domingo, 02/08",48%
28416,ITAPIRA,3522604,75234,SP,"domingo, 03/01",48%
28659,ITAPIRA,3522604,75234,SP,"domingo, 03/05",60%
28325,ITAPIRA,3522604,75234,SP,"domingo, 04/04",43%
28234,ITAPIRA,3522604,75234,SP,"domingo, 04/07",49%
28507,ITAPIRA,3522604,75234,SP,"domingo, 04/10",44%
28687,ITAPIRA,3522604,75234,SP,"domingo, 05/04",61%
28596,ITAPIRA,3522604,75234,SP,"domingo, 05/07",50%
28262,ITAPIRA,3522604,75234,SP,"domingo, 06/06",43%
28534,ITAPIRA,3522604,75234,SP,"domingo, 06/09",47%
28444,ITAPIRA,3522604,75234,SP,"domingo, 06/12",39%
28381,ITAPIRA,3522604,75234,SP,"domingo, 07/02",45%
28353,ITAPIRA,3522604,75234,SP,"domingo, 07/03",55%
28624,ITAPIRA,3522604,75234,SP,"domingo, 07/06",52%
28712,ITAPIRA,3522604,75234,SP,"domingo, 08/03",41%
28472,ITAPIRA,3522604,75234,SP,"domingo, 08/11",47%
28290,ITAPIRA,3522604,75234,SP,"domingo, 09/05",45%
28562,ITAPIRA,3522604,75234,SP,"domingo, 09/08",42%
28409,ITAPIRA,3522604,75234,SP,"domingo, 10/01",42%
28652,ITAPIRA,3522604,75234,SP,"domingo, 10/05",57%
28318,ITAPIRA,3522604,75234,SP,"domingo, 11/04",48%
28227,ITAPIRA,3522604,75234,SP,"domingo, 11/07",46%
28500,ITAPIRA,3522604,75234,SP,"domingo, 11/10",46%
28680,ITAPIRA,3522604,75234,SP,"domingo, 12/04",61%
28589,ITAPIRA,3522604,75234,SP,"domingo, 12/07",49%
28255,ITAPIRA,3522604,75234,SP,"domingo, 13/06",49%
28527,ITAPIRA,3522604,75234,SP,"domingo, 13/09",47%
28437,ITAPIRA,3522604,75234,SP,"domingo, 13/12",40%
28374,ITAPIRA,3522604,75234,SP,"domingo, 14/02",46%
28346,ITAPIRA,3522604,75234,SP,"domingo, 14/03",44%
28617,ITAPIRA,3522604,75234,SP,"domingo, 14/06",50%
28465,ITAPIRA,3522604,75234,SP,"domingo, 15/11",46%
28283,ITAPIRA,3522604,75234,SP,"domingo, 16/05",50%
28555,ITAPIRA,3522604,75234,SP,"domingo, 16/08",48%
28402,ITAPIRA,3522604,75234,SP,"domingo, 17/01",46%
28645,ITAPIRA,3522604,75234,SP,"domingo, 17/05",52%
28311,ITAPIRA,3522604,75234,SP,"domingo, 18/04",54%
28220,ITAPIRA,3522604,75234,SP,"domingo, 18/07",45%
28493,ITAPIRA,3522604,75234,SP,"domingo, 18/10",47%
28673,ITAPIRA,3522604,75234,SP,"domingo, 19/04",63%
28582,ITAPIRA,3522604,75234,SP,"domingo, 19/07",48%
28248,ITAPIRA,3522604,75234,SP,"domingo, 20/06",43%
28520,ITAPIRA,3522604,75234,SP,"domingo, 20/09",49%
28430,ITAPIRA,3522604,75234,SP,"domingo, 20/12",41%
28367,ITAPIRA,3522604,75234,SP,"domingo, 21/02",41%
28339,ITAPIRA,3522604,75234,SP,"domingo, 21/03",47%
28610,ITAPIRA,3522604,75234,SP,"domingo, 21/06",48%
28701,ITAPIRA,3522604,75234,SP,"domingo, 22/03",57%
28458,ITAPIRA,3522604,75234,SP,"domingo, 22/11",41%
