,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
54968,SANTA ISABEL,3546801,57966,SP,"domingo, 01/03",36%
54726,SANTA ISABEL,3546801,57966,SP,"domingo, 01/11",50%
54544,SANTA ISABEL,3546801,57966,SP,"domingo, 02/05",52%
54817,SANTA ISABEL,3546801,57966,SP,"domingo, 02/08",51%
54663,SANTA ISABEL,3546801,57966,SP,"domingo, 03/01",50%
54908,SANTA ISABEL,3546801,57966,SP,"domingo, 03/05",56%
54572,SANTA ISABEL,3546801,57966,SP,"domingo, 04/04",54%
54481,SANTA ISABEL,3546801,57966,SP,"domingo, 04/07",49%
54754,SANTA ISABEL,3546801,57966,SP,"domingo, 04/10",49%
54936,SANTA ISABEL,3546801,57966,SP,"domingo, 05/04",53%
54845,SANTA ISABEL,3546801,57966,SP,"domingo, 05/07",51%
54509,SANTA ISABEL,3546801,57966,SP,"domingo, 06/06",49%
54782,SANTA ISABEL,3546801,57966,SP,"domingo, 06/09",48%
54691,SANTA ISABEL,3546801,57966,SP,"domingo, 06/12",47%
54628,SANTA ISABEL,3546801,57966,SP,"domingo, 07/02",48%
54600,SANTA ISABEL,3546801,57966,SP,"domingo, 07/03",53%
54873,SANTA ISABEL,3546801,57966,SP,"domingo, 07/06",53%
54961,SANTA ISABEL,3546801,57966,SP,"domingo, 08/03",36%
54719,SANTA ISABEL,3546801,57966,SP,"domingo, 08/11",47%
54537,SANTA ISABEL,3546801,57966,SP,"domingo, 09/05",50%
54810,SANTA ISABEL,3546801,57966,SP,"domingo, 09/08",47%
54656,SANTA ISABEL,3546801,57966,SP,"domingo, 10/01",47%
54901,SANTA ISABEL,3546801,57966,SP,"domingo, 10/05",52%
54565,SANTA ISABEL,3546801,57966,SP,"domingo, 11/04",53%
54474,SANTA ISABEL,3546801,57966,SP,"domingo, 11/07",47%
54747,SANTA ISABEL,3546801,57966,SP,"domingo, 11/10",49%
54929,SANTA ISABEL,3546801,57966,SP,"domingo, 12/04",51%
54838,SANTA ISABEL,3546801,57966,SP,"domingo, 12/07",50%
54502,SANTA ISABEL,3546801,57966,SP,"domingo, 13/06",49%
54775,SANTA ISABEL,3546801,57966,SP,"domingo, 13/09",48%
54684,SANTA ISABEL,3546801,57966,SP,"domingo, 13/12",47%
54621,SANTA ISABEL,3546801,57966,SP,"domingo, 14/02",51%
54593,SANTA ISABEL,3546801,57966,SP,"domingo, 14/03",53%
54866,SANTA ISABEL,3546801,57966,SP,"domingo, 14/06",53%
54712,SANTA ISABEL,3546801,57966,SP,"domingo, 15/11",47%
54530,SANTA ISABEL,3546801,57966,SP,"domingo, 16/05",51%
54803,SANTA ISABEL,3546801,57966,SP,"domingo, 16/08",51%
54649,SANTA ISABEL,3546801,57966,SP,"domingo, 17/01",49%
54894,SANTA ISABEL,3546801,57966,SP,"domingo, 17/05",55%
54558,SANTA ISABEL,3546801,57966,SP,"domingo, 18/04",51%
54467,SANTA ISABEL,3546801,57966,SP,"domingo, 18/07",49%
54740,SANTA ISABEL,3546801,57966,SP,"domingo, 18/10",50%
54922,SANTA ISABEL,3546801,57966,SP,"domingo, 19/04",57%
54831,SANTA ISABEL,3546801,57966,SP,"domingo, 19/07",50%
54495,SANTA ISABEL,3546801,57966,SP,"domingo, 20/06",46%
54768,SANTA ISABEL,3546801,57966,SP,"domingo, 20/09",49%
54677,SANTA ISABEL,3546801,57966,SP,"domingo, 20/12",46%
54614,SANTA ISABEL,3546801,57966,SP,"domingo, 21/02",49%
54586,SANTA ISABEL,3546801,57966,SP,"domingo, 21/03",54%
54859,SANTA ISABEL,3546801,57966,SP,"domingo, 21/06",52%
54950,SANTA ISABEL,3546801,57966,SP,"domingo, 22/03",52%
54705,SANTA ISABEL,3546801,57966,SP,"domingo, 22/11",46%
54523,SANTA ISABEL,3546801,57966,SP,"domingo, 23/05",52%
54796,SANTA ISABEL,3546801,57966,SP,"domingo, 23/08",51%
54642,SANTA ISABEL,3546801,57966,SP,"domingo, 24/01",49%
54887,SANTA ISABEL,3546801,57966,SP,"domingo, 24/05",56%
54551,SANTA ISABEL,3546801,57966,SP,"domingo, 25/04",52%
54733,SANTA ISABEL,3546801,57966,SP,"domingo, 25/10",49%
54915,SANTA ISABEL,3546801,57966,SP,"domingo, 26/04",55%
54824,SANTA ISABEL,3546801,57966,SP,"domingo, 26/07",51%
54488,SANTA ISABEL,3546801,57966,SP,"domingo, 27/06",48%
54761,SANTA ISABEL,3546801,57966,SP,"domingo, 27/09",47%
54670,SANTA ISABEL,3546801,57966,SP,"domingo, 27/12",51%
54607,SANTA ISABEL,3546801,57966,SP,"domingo, 28/02",51%
54579,SANTA ISABEL,3546801,57966,SP,"domingo, 28/03",54%
54852,SANTA ISABEL,3546801,57966,SP,"domingo, 28/06",52%
54943,SANTA ISABEL,3546801,57966,SP,"domingo, 29/03",57%
54698,SANTA ISABEL,3546801,57966,SP,"domingo, 29/11",46%
54516,SANTA ISABEL,3546801,57966,SP,"domingo, 30/05",51%
54789,SANTA ISABEL,3546801,57966,SP,"domingo, 30/08",49%
54635,SANTA ISABEL,3546801,57966,SP,"domingo, 31/01",49%
54880,SANTA ISABEL,3546801,57966,SP,"domingo, 31/05",53%
54940,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 01/04",49%
54849,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 01/07",42%
54513,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 02/06",44%
54786,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 02/09",44%
54695,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 02/12",43%
54632,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 03/02",43%
54604,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 03/03",44%
54877,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 03/06",46%
54965,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 04/03",33%
54723,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 04/11",44%
54541,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 05/05",42%
54814,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 05/08",42%
54660,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 06/01",58%
54905,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 06/05",47%
54569,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 07/04",46%
54478,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 07/07",43%
54751,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 07/10",42%
54933,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 08/04",48%
54842,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 08/07",44%
54506,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 09/06",43%
54779,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 09/09",44%
54688,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 09/12",43%
54625,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 10/02",44%
54597,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 10/03",45%
54870,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 10/06",45%
54958,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 11/03",30%
54716,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 11/11",44%
54534,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 12/05",43%
54807,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 12/08",40%
54653,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 13/01",44%
54898,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 13/05",47%
54562,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 14/04",45%
54471,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 14/07",44%
54744,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 14/10",43%
54926,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 15/04",49%
54835,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 15/07",44%
54499,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 16/06",43%
54772,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 16/09",43%
54681,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 16/12",43%
54618,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 17/02",44%
54590,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 17/03",46%
54863,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 17/06",45%
54954,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 18/03",39%
54709,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 18/11",44%
54527,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 19/05",44%
54800,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 19/08",44%
54646,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 20/01",44%
54891,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 20/05",48%
54555,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 21/04",52%
54737,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 21/10",44%
54919,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 22/04",46%
54828,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 22/07",41%
54492,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 23/06",42%
54765,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 23/09",43%
54674,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 23/12",42%
54611,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 24/02",57%
54583,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 24/03",46%
54856,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 24/06",45%
54947,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 25/03",51%
54702,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 25/11",43%
54972,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 26/02",32%
54520,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 26/05",44%
54793,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 26/08",43%
54639,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 27/01",42%
54884,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 27/05",47%
54548,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 28/04",45%
54730,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 28/10",43%
54912,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 29/04",48%
54821,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 29/07",43%
54485,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 30/06",44%
54758,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 30/09",44%
54667,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 30/12",44%
54576,SANTA ISABEL,3546801,57966,SP,"quarta-feira, 31/03",46%
54575,SANTA ISABEL,3546801,57966,SP,"quinta-feira, 01/04",45%
54484,SANTA ISABEL,3546801,57966,SP,"quinta-feira, 01/07",44%
54757,SANTA ISABEL,3546801,57966,SP,"quinta-feira, 01/10",43%
54939,SANTA ISABEL,3546801,57966,SP,"quinta-feira, 02/04",49%
54848,SANTA ISABEL,3546801,57966,SP,"quinta-feira, 02/07",43%
54512,SANTA ISABEL,3546801,57966,SP,"quinta-feira, 03/06",50%
54785,SANTA ISABEL,3546801,57966,SP,"quinta-feira, 03/09",43%
54694,SANTA ISABEL,3546801,57966,SP,"quinta-feira, 03/12",43%
54631,SANTA ISABEL,3546801,57966,SP,"quinta-feira, 04/02",43%
54603,SANTA ISABEL,3546801,57966,SP,"quinta-feira, 04/03",44%
54876,SANTA ISABEL,3546801,57966,SP,"quinta-feira, 04/06",46%
54964,SANTA ISABEL,3546801,57966,SP,"quinta-feira, 05/03",34%
54722,SANTA ISABEL,3546801,57966,SP,"quinta-feira, 05/11",43%
54540,SANTA ISABEL,3546801,57966,SP,"quinta-feira, 06/05",43%
54813,SANTA ISABEL,3546801,57966,SP,"quinta-feira, 06/08",42%
54659,SANTA ISABEL,3546801,57966,SP,"quinta-feira, 07/01",42%
54904,SANTA ISABEL,3546801,57966,SP,"quinta-feira, 07/05",47%
54568,SANTA ISABEL,3546801,57966,SP,"quinta-feira, 08/04",45%
