,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
27214,ITAPETININGA,3522307,165526,SP,"domingo, 01/03",35%
26973,ITAPETININGA,3522307,165526,SP,"domingo, 01/11",49%
26791,ITAPETININGA,3522307,165526,SP,"domingo, 02/05",48%
27064,ITAPETININGA,3522307,165526,SP,"domingo, 02/08",48%
26910,ITAPETININGA,3522307,165526,SP,"domingo, 03/01",50%
27155,ITAPETININGA,3522307,165526,SP,"domingo, 03/05",59%
26819,ITAPETININGA,3522307,165526,SP,"domingo, 04/04",50%
26728,ITAPETININGA,3522307,165526,SP,"domingo, 04/07",48%
27001,ITAPETININGA,3522307,165526,SP,"domingo, 04/10",48%
27183,ITAPETININGA,3522307,165526,SP,"domingo, 05/04",57%
27092,ITAPETININGA,3522307,165526,SP,"domingo, 05/07",44%
26756,ITAPETININGA,3522307,165526,SP,"domingo, 06/06",47%
27029,ITAPETININGA,3522307,165526,SP,"domingo, 06/09",45%
26938,ITAPETININGA,3522307,165526,SP,"domingo, 06/12",46%
26875,ITAPETININGA,3522307,165526,SP,"domingo, 07/02",47%
26847,ITAPETININGA,3522307,165526,SP,"domingo, 07/03",51%
27120,ITAPETININGA,3522307,165526,SP,"domingo, 07/06",48%
27207,ITAPETININGA,3522307,165526,SP,"domingo, 08/03",34%
26966,ITAPETININGA,3522307,165526,SP,"domingo, 08/11",46%
26784,ITAPETININGA,3522307,165526,SP,"domingo, 09/05",47%
27057,ITAPETININGA,3522307,165526,SP,"domingo, 09/08",45%
26903,ITAPETININGA,3522307,165526,SP,"domingo, 10/01",48%
27148,ITAPETININGA,3522307,165526,SP,"domingo, 10/05",54%
26812,ITAPETININGA,3522307,165526,SP,"domingo, 11/04",50%
26721,ITAPETININGA,3522307,165526,SP,"domingo, 11/07",46%
26994,ITAPETININGA,3522307,165526,SP,"domingo, 11/10",47%
27176,ITAPETININGA,3522307,165526,SP,"domingo, 12/04",59%
27085,ITAPETININGA,3522307,165526,SP,"domingo, 12/07",48%
26749,ITAPETININGA,3522307,165526,SP,"domingo, 13/06",46%
27022,ITAPETININGA,3522307,165526,SP,"domingo, 13/09",47%
26931,ITAPETININGA,3522307,165526,SP,"domingo, 13/12",46%
26868,ITAPETININGA,3522307,165526,SP,"domingo, 14/02",46%
26840,ITAPETININGA,3522307,165526,SP,"domingo, 14/03",49%
27113,ITAPETININGA,3522307,165526,SP,"domingo, 14/06",49%
26959,ITAPETININGA,3522307,165526,SP,"domingo, 15/11",46%
26777,ITAPETININGA,3522307,165526,SP,"domingo, 16/05",48%
27050,ITAPETININGA,3522307,165526,SP,"domingo, 16/08",52%
26896,ITAPETININGA,3522307,165526,SP,"domingo, 17/01",47%
27141,ITAPETININGA,3522307,165526,SP,"domingo, 17/05",51%
26805,ITAPETININGA,3522307,165526,SP,"domingo, 18/04",50%
26714,ITAPETININGA,3522307,165526,SP,"domingo, 18/07",46%
26987,ITAPETININGA,3522307,165526,SP,"domingo, 18/10",47%
27169,ITAPETININGA,3522307,165526,SP,"domingo, 19/04",59%
27078,ITAPETININGA,3522307,165526,SP,"domingo, 19/07",48%
26742,ITAPETININGA,3522307,165526,SP,"domingo, 20/06",48%
27015,ITAPETININGA,3522307,165526,SP,"domingo, 20/09",48%
26924,ITAPETININGA,3522307,165526,SP,"domingo, 20/12",45%
26861,ITAPETININGA,3522307,165526,SP,"domingo, 21/02",46%
26833,ITAPETININGA,3522307,165526,SP,"domingo, 21/03",50%
27106,ITAPETININGA,3522307,165526,SP,"domingo, 21/06",48%
27197,ITAPETININGA,3522307,165526,SP,"domingo, 22/03",54%
26952,ITAPETININGA,3522307,165526,SP,"domingo, 22/11",46%
26770,ITAPETININGA,3522307,165526,SP,"domingo, 23/05",50%
27043,ITAPETININGA,3522307,165526,SP,"domingo, 23/08",50%
26889,ITAPETININGA,3522307,165526,SP,"domingo, 24/01",49%
27134,ITAPETININGA,3522307,165526,SP,"domingo, 24/05",52%
26798,ITAPETININGA,3522307,165526,SP,"domingo, 25/04",50%
26980,ITAPETININGA,3522307,165526,SP,"domingo, 25/10",47%
27162,ITAPETININGA,3522307,165526,SP,"domingo, 26/04",59%
27071,ITAPETININGA,3522307,165526,SP,"domingo, 26/07",48%
26735,ITAPETININGA,3522307,165526,SP,"domingo, 27/06",47%
27008,ITAPETININGA,3522307,165526,SP,"domingo, 27/09",46%
26917,ITAPETININGA,3522307,165526,SP,"domingo, 27/12",49%
26854,ITAPETININGA,3522307,165526,SP,"domingo, 28/02",47%
26826,ITAPETININGA,3522307,165526,SP,"domingo, 28/03",51%
27099,ITAPETININGA,3522307,165526,SP,"domingo, 28/06",48%
27190,ITAPETININGA,3522307,165526,SP,"domingo, 29/03",56%
26945,ITAPETININGA,3522307,165526,SP,"domingo, 29/11",46%
26763,ITAPETININGA,3522307,165526,SP,"domingo, 30/05",49%
27036,ITAPETININGA,3522307,165526,SP,"domingo, 30/08",45%
26882,ITAPETININGA,3522307,165526,SP,"domingo, 31/01",48%
27127,ITAPETININGA,3522307,165526,SP,"domingo, 31/05",49%
27187,ITAPETININGA,3522307,165526,SP,"quarta-feira, 01/04",55%
27096,ITAPETININGA,3522307,165526,SP,"quarta-feira, 01/07",42%
