,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
50918,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 01/03",31%
50685,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 01/11",39%
50503,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 02/05",44%
50776,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 02/08",42%
50622,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 03/01",43%
50867,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 03/05",53%
50531,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 04/04",45%
50440,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 04/07",43%
50713,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 04/10",40%
50895,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 05/04",51%
50804,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 05/07",44%
50468,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 06/06",43%
50741,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 06/09",39%
50650,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 06/12",38%
50587,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 07/02",41%
50559,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 07/03",47%
50832,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 07/06",47%
50917,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 08/03",30%
50678,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 08/11",39%
50496,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 09/05",41%
50769,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 09/08",39%
50615,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 10/01",42%
50860,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 10/05",47%
50524,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 11/04",45%
50433,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 11/07",42%
50706,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 11/10",39%
50888,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 12/04",52%
50797,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 12/07",43%
50461,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 13/06",43%
50734,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 13/09",40%
50643,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 13/12",39%
50580,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 14/02",41%
50552,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 14/03",45%
50825,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 14/06",45%
50671,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 15/11",39%
50489,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 16/05",43%
50762,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 16/08",44%
50608,PRESIDENTE PRUDENTE,3541406,230371,SP,"domingo, 17/01",43%
