,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
29226,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 01/03",36%
28984,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 01/11",42%
28802,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 02/05",42%
29075,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 02/08",47%
28921,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 03/01",47%
29166,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 03/05",63%
28830,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 04/04",43%
28739,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 04/07",41%
29012,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 04/10",40%
29194,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 05/04",63%
29103,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 05/07",47%
28767,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 06/06",42%
29040,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 06/09",42%
28949,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 06/12",39%
28886,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 07/02",42%
28858,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 07/03",44%
29131,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 07/06",51%
29219,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 08/03",37%
28977,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 08/11",44%
28795,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 09/05",41%
29068,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 09/08",44%
28914,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 10/01",42%
29159,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 10/05",62%
28823,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 11/04",44%
28732,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 11/07",41%
29005,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 11/10",40%
29187,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 12/04",66%
29096,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 12/07",47%
28760,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 13/06",42%
29033,ITAQUAQUECETUBA,3523107,375011,SP,"domingo, 13/09",41%
