,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
17643,CUBATÃO,3513504,131626,SP,"domingo, 01/03",36%
17407,CUBATÃO,3513504,131626,SP,"domingo, 01/11",52%
17225,CUBATÃO,3513504,131626,SP,"domingo, 02/05",52%
17498,CUBATÃO,3513504,131626,SP,"domingo, 02/08",52%
17344,CUBATÃO,3513504,131626,SP,"domingo, 03/01",50%
17589,CUBATÃO,3513504,131626,SP,"domingo, 03/05",65%
17253,CUBATÃO,3513504,131626,SP,"domingo, 04/04",54%
17162,CUBATÃO,3513504,131626,SP,"domingo, 04/07",51%
17435,CUBATÃO,3513504,131626,SP,"domingo, 04/10",52%
17617,CUBATÃO,3513504,131626,SP,"domingo, 05/04",57%
17526,CUBATÃO,3513504,131626,SP,"domingo, 05/07",51%
17190,CUBATÃO,3513504,131626,SP,"domingo, 06/06",51%
17463,CUBATÃO,3513504,131626,SP,"domingo, 06/09",48%
17372,CUBATÃO,3513504,131626,SP,"domingo, 06/12",49%
17309,CUBATÃO,3513504,131626,SP,"domingo, 07/02",51%
17281,CUBATÃO,3513504,131626,SP,"domingo, 07/03",52%
17554,CUBATÃO,3513504,131626,SP,"domingo, 07/06",53%
17639,CUBATÃO,3513504,131626,SP,"domingo, 08/03",33%
17400,CUBATÃO,3513504,131626,SP,"domingo, 08/11",48%
17218,CUBATÃO,3513504,131626,SP,"domingo, 09/05",50%
17491,CUBATÃO,3513504,131626,SP,"domingo, 09/08",49%
17337,CUBATÃO,3513504,131626,SP,"domingo, 10/01",50%
17582,CUBATÃO,3513504,131626,SP,"domingo, 10/05",61%
17246,CUBATÃO,3513504,131626,SP,"domingo, 11/04",53%
17155,CUBATÃO,3513504,131626,SP,"domingo, 11/07",50%
17428,CUBATÃO,3513504,131626,SP,"domingo, 11/10",48%
17610,CUBATÃO,3513504,131626,SP,"domingo, 12/04",64%
17519,CUBATÃO,3513504,131626,SP,"domingo, 12/07",50%
17183,CUBATÃO,3513504,131626,SP,"domingo, 13/06",51%
17456,CUBATÃO,3513504,131626,SP,"domingo, 13/09",49%
17365,CUBATÃO,3513504,131626,SP,"domingo, 13/12",48%
17302,CUBATÃO,3513504,131626,SP,"domingo, 14/02",50%
17274,CUBATÃO,3513504,131626,SP,"domingo, 14/03",52%
17547,CUBATÃO,3513504,131626,SP,"domingo, 14/06",52%
17393,CUBATÃO,3513504,131626,SP,"domingo, 15/11",49%
17211,CUBATÃO,3513504,131626,SP,"domingo, 16/05",51%
17484,CUBATÃO,3513504,131626,SP,"domingo, 16/08",54%
17330,CUBATÃO,3513504,131626,SP,"domingo, 17/01",49%
17575,CUBATÃO,3513504,131626,SP,"domingo, 17/05",53%
17239,CUBATÃO,3513504,131626,SP,"domingo, 18/04",53%
17148,CUBATÃO,3513504,131626,SP,"domingo, 18/07",51%
17421,CUBATÃO,3513504,131626,SP,"domingo, 18/10",50%
17603,CUBATÃO,3513504,131626,SP,"domingo, 19/04",64%
17512,CUBATÃO,3513504,131626,SP,"domingo, 19/07",50%
17176,CUBATÃO,3513504,131626,SP,"domingo, 20/06",52%
17449,CUBATÃO,3513504,131626,SP,"domingo, 20/09",52%
17358,CUBATÃO,3513504,131626,SP,"domingo, 20/12",48%
17295,CUBATÃO,3513504,131626,SP,"domingo, 21/02",49%
17267,CUBATÃO,3513504,131626,SP,"domingo, 21/03",51%
17540,CUBATÃO,3513504,131626,SP,"domingo, 21/06",51%
17631,CUBATÃO,3513504,131626,SP,"domingo, 22/03",51%
17386,CUBATÃO,3513504,131626,SP,"domingo, 22/11",49%
17204,CUBATÃO,3513504,131626,SP,"domingo, 23/05",51%
17477,CUBATÃO,3513504,131626,SP,"domingo, 23/08",53%
17323,CUBATÃO,3513504,131626,SP,"domingo, 24/01",48%
17568,CUBATÃO,3513504,131626,SP,"domingo, 24/05",54%
17232,CUBATÃO,3513504,131626,SP,"domingo, 25/04",52%
17414,CUBATÃO,3513504,131626,SP,"domingo, 25/10",50%
17596,CUBATÃO,3513504,131626,SP,"domingo, 26/04",64%
17505,CUBATÃO,3513504,131626,SP,"domingo, 26/07",52%
17169,CUBATÃO,3513504,131626,SP,"domingo, 27/06",50%
17442,CUBATÃO,3513504,131626,SP,"domingo, 27/09",49%
17351,CUBATÃO,3513504,131626,SP,"domingo, 27/12",51%
17288,CUBATÃO,3513504,131626,SP,"domingo, 28/02",49%
17260,CUBATÃO,3513504,131626,SP,"domingo, 28/03",53%
17533,CUBATÃO,3513504,131626,SP,"domingo, 28/06",52%
17624,CUBATÃO,3513504,131626,SP,"domingo, 29/03",55%
17379,CUBATÃO,3513504,131626,SP,"domingo, 29/11",48%
17197,CUBATÃO,3513504,131626,SP,"domingo, 30/05",48%
17470,CUBATÃO,3513504,131626,SP,"domingo, 30/08",50%
17316,CUBATÃO,3513504,131626,SP,"domingo, 31/01",50%
17561,CUBATÃO,3513504,131626,SP,"domingo, 31/05",52%
17621,CUBATÃO,3513504,131626,SP,"quarta-feira, 01/04",49%
17530,CUBATÃO,3513504,131626,SP,"quarta-feira, 01/07",44%
17194,CUBATÃO,3513504,131626,SP,"quarta-feira, 02/06",41%
17467,CUBATÃO,3513504,131626,SP,"quarta-feira, 02/09",43%
17376,CUBATÃO,3513504,131626,SP,"quarta-feira, 02/12",42%
17313,CUBATÃO,3513504,131626,SP,"quarta-feira, 03/02",42%
17285,CUBATÃO,3513504,131626,SP,"quarta-feira, 03/03",40%
17558,CUBATÃO,3513504,131626,SP,"quarta-feira, 03/06",44%
17404,CUBATÃO,3513504,131626,SP,"quarta-feira, 04/11",43%
17222,CUBATÃO,3513504,131626,SP,"quarta-feira, 05/05",41%
17495,CUBATÃO,3513504,131626,SP,"quarta-feira, 05/08",42%
17341,CUBATÃO,3513504,131626,SP,"quarta-feira, 06/01",49%
17586,CUBATÃO,3513504,131626,SP,"quarta-feira, 06/05",48%
17250,CUBATÃO,3513504,131626,SP,"quarta-feira, 07/04",43%
17159,CUBATÃO,3513504,131626,SP,"quarta-feira, 07/07",42%
17432,CUBATÃO,3513504,131626,SP,"quarta-feira, 07/10",42%
17614,CUBATÃO,3513504,131626,SP,"quarta-feira, 08/04",45%
17523,CUBATÃO,3513504,131626,SP,"quarta-feira, 08/07",44%
17187,CUBATÃO,3513504,131626,SP,"quarta-feira, 09/06",41%
17460,CUBATÃO,3513504,131626,SP,"quarta-feira, 09/09",43%
17369,CUBATÃO,3513504,131626,SP,"quarta-feira, 09/12",42%
17306,CUBATÃO,3513504,131626,SP,"quarta-feira, 10/02",42%
17278,CUBATÃO,3513504,131626,SP,"quarta-feira, 10/03",42%
17551,CUBATÃO,3513504,131626,SP,"quarta-feira, 10/06",45%
