,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
59015,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 01/03",45%
58773,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 01/11",68%
58593,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 02/05",68%
58864,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 02/08",70%
58712,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 03/01",65%
58955,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 03/05",55%
58621,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 04/04",71%
58530,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 04/07",67%
58801,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 04/10",67%
58983,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 05/04",52%
58892,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 05/07",53%
58558,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 06/06",69%
58829,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 06/09",68%
58739,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 06/12",64%
58677,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 07/02",67%
58649,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 07/03",67%
58920,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 07/06",52%
59008,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 08/03",45%
58766,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 08/11",64%
58586,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 09/05",66%
58857,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 09/08",68%
58705,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 10/01",66%
58948,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 10/05",54%
58614,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 11/04",71%
58523,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 11/07",67%
58794,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 11/10",66%
58976,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 12/04",51%
58885,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 12/07",52%
58551,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 13/06",67%
58822,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 13/09",68%
58732,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 13/12",63%
58670,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 14/02",70%
58642,SÃO JOAQUIM DA BARRA,3549409,52319,SP,"domingo, 14/03",69%
