,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
48405,PIRASSUNUNGA,3539301,76877,SP,"domingo, 01/03",40%
48163,PIRASSUNUNGA,3539301,76877,SP,"domingo, 01/11",49%
47981,PIRASSUNUNGA,3539301,76877,SP,"domingo, 02/05",52%
48254,PIRASSUNUNGA,3539301,76877,SP,"domingo, 02/08",54%
48100,PIRASSUNUNGA,3539301,76877,SP,"domingo, 03/01",50%
48345,PIRASSUNUNGA,3539301,76877,SP,"domingo, 03/05",64%
48009,PIRASSUNUNGA,3539301,76877,SP,"domingo, 04/04",55%
47918,PIRASSUNUNGA,3539301,76877,SP,"domingo, 04/07",48%
48191,PIRASSUNUNGA,3539301,76877,SP,"domingo, 04/10",47%
48373,PIRASSUNUNGA,3539301,76877,SP,"domingo, 05/04",62%
48282,PIRASSUNUNGA,3539301,76877,SP,"domingo, 05/07",52%
47946,PIRASSUNUNGA,3539301,76877,SP,"domingo, 06/06",50%
48219,PIRASSUNUNGA,3539301,76877,SP,"domingo, 06/09",47%
48128,PIRASSUNUNGA,3539301,76877,SP,"domingo, 06/12",47%
48065,PIRASSUNUNGA,3539301,76877,SP,"domingo, 07/02",50%
48037,PIRASSUNUNGA,3539301,76877,SP,"domingo, 07/03",57%
48310,PIRASSUNUNGA,3539301,76877,SP,"domingo, 07/06",52%
48398,PIRASSUNUNGA,3539301,76877,SP,"domingo, 08/03",36%
48156,PIRASSUNUNGA,3539301,76877,SP,"domingo, 08/11",48%
47974,PIRASSUNUNGA,3539301,76877,SP,"domingo, 09/05",49%
48247,PIRASSUNUNGA,3539301,76877,SP,"domingo, 09/08",51%
48093,PIRASSUNUNGA,3539301,76877,SP,"domingo, 10/01",48%
48338,PIRASSUNUNGA,3539301,76877,SP,"domingo, 10/05",59%
48002,PIRASSUNUNGA,3539301,76877,SP,"domingo, 11/04",31%
47911,PIRASSUNUNGA,3539301,76877,SP,"domingo, 11/07",48%
48184,PIRASSUNUNGA,3539301,76877,SP,"domingo, 11/10",46%
48366,PIRASSUNUNGA,3539301,76877,SP,"domingo, 12/04",63%
48275,PIRASSUNUNGA,3539301,76877,SP,"domingo, 12/07",52%
47939,PIRASSUNUNGA,3539301,76877,SP,"domingo, 13/06",51%
48212,PIRASSUNUNGA,3539301,76877,SP,"domingo, 13/09",48%
48121,PIRASSUNUNGA,3539301,76877,SP,"domingo, 13/12",46%
48058,PIRASSUNUNGA,3539301,76877,SP,"domingo, 14/02",51%
48030,PIRASSUNUNGA,3539301,76877,SP,"domingo, 14/03",54%
48303,PIRASSUNUNGA,3539301,76877,SP,"domingo, 14/06",51%
48149,PIRASSUNUNGA,3539301,76877,SP,"domingo, 15/11",49%
47967,PIRASSUNUNGA,3539301,76877,SP,"domingo, 16/05",52%
48240,PIRASSUNUNGA,3539301,76877,SP,"domingo, 16/08",52%
48086,PIRASSUNUNGA,3539301,76877,SP,"domingo, 17/01",50%
48331,PIRASSUNUNGA,3539301,76877,SP,"domingo, 17/05",54%
47995,PIRASSUNUNGA,3539301,76877,SP,"domingo, 18/04",53%
47904,PIRASSUNUNGA,3539301,76877,SP,"domingo, 18/07",49%
48177,PIRASSUNUNGA,3539301,76877,SP,"domingo, 18/10",47%
48359,PIRASSUNUNGA,3539301,76877,SP,"domingo, 19/04",65%
48268,PIRASSUNUNGA,3539301,76877,SP,"domingo, 19/07",52%
47932,PIRASSUNUNGA,3539301,76877,SP,"domingo, 20/06",49%
48205,PIRASSUNUNGA,3539301,76877,SP,"domingo, 20/09",47%
48114,PIRASSUNUNGA,3539301,76877,SP,"domingo, 20/12",47%
48051,PIRASSUNUNGA,3539301,76877,SP,"domingo, 21/02",50%
48023,PIRASSUNUNGA,3539301,76877,SP,"domingo, 21/03",55%
48296,PIRASSUNUNGA,3539301,76877,SP,"domingo, 21/06",51%
48387,PIRASSUNUNGA,3539301,76877,SP,"domingo, 22/03",59%
48142,PIRASSUNUNGA,3539301,76877,SP,"domingo, 22/11",48%
47960,PIRASSUNUNGA,3539301,76877,SP,"domingo, 23/05",52%
48233,PIRASSUNUNGA,3539301,76877,SP,"domingo, 23/08",50%
48079,PIRASSUNUNGA,3539301,76877,SP,"domingo, 24/01",51%
48324,PIRASSUNUNGA,3539301,76877,SP,"domingo, 24/05",56%
47988,PIRASSUNUNGA,3539301,76877,SP,"domingo, 25/04",54%
48170,PIRASSUNUNGA,3539301,76877,SP,"domingo, 25/10",48%
48352,PIRASSUNUNGA,3539301,76877,SP,"domingo, 26/04",63%
48261,PIRASSUNUNGA,3539301,76877,SP,"domingo, 26/07",53%
47925,PIRASSUNUNGA,3539301,76877,SP,"domingo, 27/06",49%
48198,PIRASSUNUNGA,3539301,76877,SP,"domingo, 27/09",47%
48107,PIRASSUNUNGA,3539301,76877,SP,"domingo, 27/12",50%
48044,PIRASSUNUNGA,3539301,76877,SP,"domingo, 28/02",55%
48016,PIRASSUNUNGA,3539301,76877,SP,"domingo, 28/03",55%
48289,PIRASSUNUNGA,3539301,76877,SP,"domingo, 28/06",53%
48380,PIRASSUNUNGA,3539301,76877,SP,"domingo, 29/03",62%
48135,PIRASSUNUNGA,3539301,76877,SP,"domingo, 29/11",48%
47953,PIRASSUNUNGA,3539301,76877,SP,"domingo, 30/05",52%
48226,PIRASSUNUNGA,3539301,76877,SP,"domingo, 30/08",50%
48072,PIRASSUNUNGA,3539301,76877,SP,"domingo, 31/01",51%
48317,PIRASSUNUNGA,3539301,76877,SP,"domingo, 31/05",53%
48377,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 01/04",60%
48286,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 01/07",46%
47950,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 02/06",44%
48223,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 02/09",43%
48132,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 02/12",44%
48069,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 03/02",43%
48041,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 03/03",44%
48314,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 03/06",47%
48402,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 04/03",38%
48160,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 04/11",42%
47978,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 05/05",42%
48251,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 05/08",44%
48097,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 06/01",48%
48342,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 06/05",51%
48006,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 07/04",45%
47915,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 07/07",41%
48188,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 07/10",41%
48370,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 08/04",53%
48279,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 08/07",46%
47943,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 09/06",42%
48216,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 09/09",42%
48125,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 09/12",42%
48062,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 10/02",43%
48034,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 10/03",45%
48307,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 10/06",46%
48395,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 11/03",36%
48153,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 11/11",42%
47971,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 12/05",44%
48244,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 12/08",44%
48090,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 13/01",43%
48335,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 13/05",52%
47999,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 14/04",44%
47908,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 14/07",43%
48181,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 14/10",41%
48363,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 15/04",55%
48272,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 15/07",46%
47936,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 16/06",42%
48209,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 16/09",40%
48118,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 16/12",42%
48055,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 17/02",43%
48027,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 17/03",45%
48300,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 17/06",47%
48391,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 18/03",49%
48146,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 18/11",43%
47964,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 19/05",44%
48237,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 19/08",43%
48083,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 20/01",43%
48328,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 20/05",48%
47992,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 21/04",51%
48174,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 21/10",42%
48356,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 22/04",53%
48265,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 22/07",44%
47929,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 23/06",41%
48202,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 23/09",42%
48111,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 23/12",42%
48048,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 24/02",53%
48020,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 24/03",45%
48293,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 24/06",46%
48384,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 25/03",59%
48139,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 25/11",43%
48408,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 26/02",38%
47957,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 26/05",43%
48230,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 26/08",43%
48076,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 27/01",42%
48321,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 27/05",47%
47985,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 28/04",44%
48167,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 28/10",43%
48349,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 29/04",54%
48258,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 29/07",45%
47922,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 30/06",43%
48195,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 30/09",41%
48104,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 30/12",45%
48013,PIRASSUNUNGA,3539301,76877,SP,"quarta-feira, 31/03",44%
48012,PIRASSUNUNGA,3539301,76877,SP,"quinta-feira, 01/04",44%
47921,PIRASSUNUNGA,3539301,76877,SP,"quinta-feira, 01/07",42%
48194,PIRASSUNUNGA,3539301,76877,SP,"quinta-feira, 01/10",42%
48376,PIRASSUNUNGA,3539301,76877,SP,"quinta-feira, 02/04",58%
