,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
43358,NOVA ODESSA,3533403,60956,SP,"domingo, 01/03",36%
43116,NOVA ODESSA,3533403,60956,SP,"domingo, 01/11",44%
42934,NOVA ODESSA,3533403,60956,SP,"domingo, 02/05",46%
43207,NOVA ODESSA,3533403,60956,SP,"domingo, 02/08",46%
43053,NOVA ODESSA,3533403,60956,SP,"domingo, 03/01",45%
43298,NOVA ODESSA,3533403,60956,SP,"domingo, 03/05",49%
42962,NOVA ODESSA,3533403,60956,SP,"domingo, 04/04",48%
42871,NOVA ODESSA,3533403,60956,SP,"domingo, 04/07",45%
43144,NOVA ODESSA,3533403,60956,SP,"domingo, 04/10",43%
43326,NOVA ODESSA,3533403,60956,SP,"domingo, 05/04",49%
43235,NOVA ODESSA,3533403,60956,SP,"domingo, 05/07",48%
42899,NOVA ODESSA,3533403,60956,SP,"domingo, 06/06",46%
43172,NOVA ODESSA,3533403,60956,SP,"domingo, 06/09",43%
43081,NOVA ODESSA,3533403,60956,SP,"domingo, 06/12",42%
43018,NOVA ODESSA,3533403,60956,SP,"domingo, 07/02",43%
42990,NOVA ODESSA,3533403,60956,SP,"domingo, 07/03",46%
43263,NOVA ODESSA,3533403,60956,SP,"domingo, 07/06",47%
43351,NOVA ODESSA,3533403,60956,SP,"domingo, 08/03",35%
43109,NOVA ODESSA,3533403,60956,SP,"domingo, 08/11",41%
42927,NOVA ODESSA,3533403,60956,SP,"domingo, 09/05",43%
43200,NOVA ODESSA,3533403,60956,SP,"domingo, 09/08",44%
43046,NOVA ODESSA,3533403,60956,SP,"domingo, 10/01",43%
43291,NOVA ODESSA,3533403,60956,SP,"domingo, 10/05",48%
42955,NOVA ODESSA,3533403,60956,SP,"domingo, 11/04",48%
42864,NOVA ODESSA,3533403,60956,SP,"domingo, 11/07",45%
43137,NOVA ODESSA,3533403,60956,SP,"domingo, 11/10",44%
43319,NOVA ODESSA,3533403,60956,SP,"domingo, 12/04",48%
43228,NOVA ODESSA,3533403,60956,SP,"domingo, 12/07",48%
42892,NOVA ODESSA,3533403,60956,SP,"domingo, 13/06",44%
43165,NOVA ODESSA,3533403,60956,SP,"domingo, 13/09",45%
43074,NOVA ODESSA,3533403,60956,SP,"domingo, 13/12",41%
43011,NOVA ODESSA,3533403,60956,SP,"domingo, 14/02",45%
42983,NOVA ODESSA,3533403,60956,SP,"domingo, 14/03",47%
43256,NOVA ODESSA,3533403,60956,SP,"domingo, 14/06",47%
