,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
45876,PENÁPOLIS,3537305,63757,SP,"domingo, 01/03",41%
45634,PENÁPOLIS,3537305,63757,SP,"domingo, 01/11",53%
45452,PENÁPOLIS,3537305,63757,SP,"domingo, 02/05",56%
45725,PENÁPOLIS,3537305,63757,SP,"domingo, 02/08",52%
45571,PENÁPOLIS,3537305,63757,SP,"domingo, 03/01",52%
45816,PENÁPOLIS,3537305,63757,SP,"domingo, 03/05",50%
45480,PENÁPOLIS,3537305,63757,SP,"domingo, 04/04",55%
45389,PENÁPOLIS,3537305,63757,SP,"domingo, 04/07",55%
45662,PENÁPOLIS,3537305,63757,SP,"domingo, 04/10",53%
45844,PENÁPOLIS,3537305,63757,SP,"domingo, 05/04",53%
45753,PENÁPOLIS,3537305,63757,SP,"domingo, 05/07",51%
45417,PENÁPOLIS,3537305,63757,SP,"domingo, 06/06",54%
45690,PENÁPOLIS,3537305,63757,SP,"domingo, 06/09",44%
45599,PENÁPOLIS,3537305,63757,SP,"domingo, 06/12",50%
45536,PENÁPOLIS,3537305,63757,SP,"domingo, 07/02",53%
45508,PENÁPOLIS,3537305,63757,SP,"domingo, 07/03",58%
45781,PENÁPOLIS,3537305,63757,SP,"domingo, 07/06",53%
45869,PENÁPOLIS,3537305,63757,SP,"domingo, 08/03",41%
45627,PENÁPOLIS,3537305,63757,SP,"domingo, 08/11",51%
45445,PENÁPOLIS,3537305,63757,SP,"domingo, 09/05",53%
45718,PENÁPOLIS,3537305,63757,SP,"domingo, 09/08",52%
45564,PENÁPOLIS,3537305,63757,SP,"domingo, 10/01",51%
45809,PENÁPOLIS,3537305,63757,SP,"domingo, 10/05",50%
45473,PENÁPOLIS,3537305,63757,SP,"domingo, 11/04",58%
45382,PENÁPOLIS,3537305,63757,SP,"domingo, 11/07",53%
45655,PENÁPOLIS,3537305,63757,SP,"domingo, 11/10",50%
45837,PENÁPOLIS,3537305,63757,SP,"domingo, 12/04",52%
45746,PENÁPOLIS,3537305,63757,SP,"domingo, 12/07",46%
45410,PENÁPOLIS,3537305,63757,SP,"domingo, 13/06",52%
45683,PENÁPOLIS,3537305,63757,SP,"domingo, 13/09",52%
45592,PENÁPOLIS,3537305,63757,SP,"domingo, 13/12",52%
45529,PENÁPOLIS,3537305,63757,SP,"domingo, 14/02",54%
45501,PENÁPOLIS,3537305,63757,SP,"domingo, 14/03",55%
45774,PENÁPOLIS,3537305,63757,SP,"domingo, 14/06",47%
45620,PENÁPOLIS,3537305,63757,SP,"domingo, 15/11",53%
45438,PENÁPOLIS,3537305,63757,SP,"domingo, 16/05",56%
45711,PENÁPOLIS,3537305,63757,SP,"domingo, 16/08",53%
45557,PENÁPOLIS,3537305,63757,SP,"domingo, 17/01",55%
45802,PENÁPOLIS,3537305,63757,SP,"domingo, 17/05",50%
45466,PENÁPOLIS,3537305,63757,SP,"domingo, 18/04",57%
45375,PENÁPOLIS,3537305,63757,SP,"domingo, 18/07",53%
45648,PENÁPOLIS,3537305,63757,SP,"domingo, 18/10",52%
45830,PENÁPOLIS,3537305,63757,SP,"domingo, 19/04",55%
45739,PENÁPOLIS,3537305,63757,SP,"domingo, 19/07",48%
45403,PENÁPOLIS,3537305,63757,SP,"domingo, 20/06",53%
45676,PENÁPOLIS,3537305,63757,SP,"domingo, 20/09",54%
45585,PENÁPOLIS,3537305,63757,SP,"domingo, 20/12",52%
45522,PENÁPOLIS,3537305,63757,SP,"domingo, 21/02",53%
45494,PENÁPOLIS,3537305,63757,SP,"domingo, 21/03",56%
45767,PENÁPOLIS,3537305,63757,SP,"domingo, 21/06",50%
45858,PENÁPOLIS,3537305,63757,SP,"domingo, 22/03",53%
45613,PENÁPOLIS,3537305,63757,SP,"domingo, 22/11",51%
45431,PENÁPOLIS,3537305,63757,SP,"domingo, 23/05",57%
45704,PENÁPOLIS,3537305,63757,SP,"domingo, 23/08",53%
45550,PENÁPOLIS,3537305,63757,SP,"domingo, 24/01",52%
45795,PENÁPOLIS,3537305,63757,SP,"domingo, 24/05",52%
45459,PENÁPOLIS,3537305,63757,SP,"domingo, 25/04",58%
45641,PENÁPOLIS,3537305,63757,SP,"domingo, 25/10",52%
45823,PENÁPOLIS,3537305,63757,SP,"domingo, 26/04",55%
45732,PENÁPOLIS,3537305,63757,SP,"domingo, 26/07",49%
45396,PENÁPOLIS,3537305,63757,SP,"domingo, 27/06",54%
45669,PENÁPOLIS,3537305,63757,SP,"domingo, 27/09",48%
45578,PENÁPOLIS,3537305,63757,SP,"domingo, 27/12",54%
45515,PENÁPOLIS,3537305,63757,SP,"domingo, 28/02",53%
45487,PENÁPOLIS,3537305,63757,SP,"domingo, 28/03",57%
45760,PENÁPOLIS,3537305,63757,SP,"domingo, 28/06",50%
45851,PENÁPOLIS,3537305,63757,SP,"domingo, 29/03",57%
45606,PENÁPOLIS,3537305,63757,SP,"domingo, 29/11",50%
45424,PENÁPOLIS,3537305,63757,SP,"domingo, 30/05",52%
45697,PENÁPOLIS,3537305,63757,SP,"domingo, 30/08",49%
