,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
67616,UBATUBA,3555406,91824,SP,"domingo, 01/03",41%
67374,UBATUBA,3555406,91824,SP,"domingo, 01/11",56%
67192,UBATUBA,3555406,91824,SP,"domingo, 02/05",51%
67465,UBATUBA,3555406,91824,SP,"domingo, 02/08",53%
67311,UBATUBA,3555406,91824,SP,"domingo, 03/01",46%
67556,UBATUBA,3555406,91824,SP,"domingo, 03/05",69%
67220,UBATUBA,3555406,91824,SP,"domingo, 04/04",57%
67129,UBATUBA,3555406,91824,SP,"domingo, 04/07",54%
67402,UBATUBA,3555406,91824,SP,"domingo, 04/10",51%
67584,UBATUBA,3555406,91824,SP,"domingo, 05/04",70%
67493,UBATUBA,3555406,91824,SP,"domingo, 05/07",55%
67157,UBATUBA,3555406,91824,SP,"domingo, 06/06",45%
67430,UBATUBA,3555406,91824,SP,"domingo, 06/09",50%
67339,UBATUBA,3555406,91824,SP,"domingo, 06/12",51%
67276,UBATUBA,3555406,91824,SP,"domingo, 07/02",50%
67248,UBATUBA,3555406,91824,SP,"domingo, 07/03",56%
67521,UBATUBA,3555406,91824,SP,"domingo, 07/06",60%
67609,UBATUBA,3555406,91824,SP,"domingo, 08/03",42%
67367,UBATUBA,3555406,91824,SP,"domingo, 08/11",45%
67185,UBATUBA,3555406,91824,SP,"domingo, 09/05",52%
67458,UBATUBA,3555406,91824,SP,"domingo, 09/08",50%
67304,UBATUBA,3555406,91824,SP,"domingo, 10/01",49%
67549,UBATUBA,3555406,91824,SP,"domingo, 10/05",67%
67213,UBATUBA,3555406,91824,SP,"domingo, 11/04",55%
67122,UBATUBA,3555406,91824,SP,"domingo, 11/07",49%
67395,UBATUBA,3555406,91824,SP,"domingo, 11/10",51%
67577,UBATUBA,3555406,91824,SP,"domingo, 12/04",71%
67486,UBATUBA,3555406,91824,SP,"domingo, 12/07",54%
67150,UBATUBA,3555406,91824,SP,"domingo, 13/06",52%
67423,UBATUBA,3555406,91824,SP,"domingo, 13/09",47%
67332,UBATUBA,3555406,91824,SP,"domingo, 13/12",51%
67269,UBATUBA,3555406,91824,SP,"domingo, 14/02",53%
67241,UBATUBA,3555406,91824,SP,"domingo, 14/03",56%
67514,UBATUBA,3555406,91824,SP,"domingo, 14/06",58%
67360,UBATUBA,3555406,91824,SP,"domingo, 15/11",47%
67178,UBATUBA,3555406,91824,SP,"domingo, 16/05",52%
67451,UBATUBA,3555406,91824,SP,"domingo, 16/08",51%
67297,UBATUBA,3555406,91824,SP,"domingo, 17/01",48%
67542,UBATUBA,3555406,91824,SP,"domingo, 17/05",62%
67206,UBATUBA,3555406,91824,SP,"domingo, 18/04",55%
67115,UBATUBA,3555406,91824,SP,"domingo, 18/07",53%
67388,UBATUBA,3555406,91824,SP,"domingo, 18/10",47%
67570,UBATUBA,3555406,91824,SP,"domingo, 19/04",72%
67479,UBATUBA,3555406,91824,SP,"domingo, 19/07",55%
67143,UBATUBA,3555406,91824,SP,"domingo, 20/06",53%
67416,UBATUBA,3555406,91824,SP,"domingo, 20/09",49%
67325,UBATUBA,3555406,91824,SP,"domingo, 20/12",49%
67262,UBATUBA,3555406,91824,SP,"domingo, 21/02",48%
67234,UBATUBA,3555406,91824,SP,"domingo, 21/03",56%
67507,UBATUBA,3555406,91824,SP,"domingo, 21/06",56%
67598,UBATUBA,3555406,91824,SP,"domingo, 22/03",70%
67353,UBATUBA,3555406,91824,SP,"domingo, 22/11",47%
67171,UBATUBA,3555406,91824,SP,"domingo, 23/05",51%
67444,UBATUBA,3555406,91824,SP,"domingo, 23/08",56%
67290,UBATUBA,3555406,91824,SP,"domingo, 24/01",50%
67535,UBATUBA,3555406,91824,SP,"domingo, 24/05",62%
67199,UBATUBA,3555406,91824,SP,"domingo, 25/04",54%
67381,UBATUBA,3555406,91824,SP,"domingo, 25/10",47%
67563,UBATUBA,3555406,91824,SP,"domingo, 26/04",69%
67472,UBATUBA,3555406,91824,SP,"domingo, 26/07",56%
67136,UBATUBA,3555406,91824,SP,"domingo, 27/06",51%
67409,UBATUBA,3555406,91824,SP,"domingo, 27/09",46%
67318,UBATUBA,3555406,91824,SP,"domingo, 27/12",51%
67255,UBATUBA,3555406,91824,SP,"domingo, 28/02",49%
67227,UBATUBA,3555406,91824,SP,"domingo, 28/03",61%
67500,UBATUBA,3555406,91824,SP,"domingo, 28/06",57%
67591,UBATUBA,3555406,91824,SP,"domingo, 29/03",68%
67346,UBATUBA,3555406,91824,SP,"domingo, 29/11",43%
67164,UBATUBA,3555406,91824,SP,"domingo, 30/05",54%
67437,UBATUBA,3555406,91824,SP,"domingo, 30/08",47%
67283,UBATUBA,3555406,91824,SP,"domingo, 31/01",48%
67528,UBATUBA,3555406,91824,SP,"domingo, 31/05",60%
67588,UBATUBA,3555406,91824,SP,"quarta-feira, 01/04",70%
67497,UBATUBA,3555406,91824,SP,"quarta-feira, 01/07",52%
67161,UBATUBA,3555406,91824,SP,"quarta-feira, 02/06",51%
67434,UBATUBA,3555406,91824,SP,"quarta-feira, 02/09",51%
67343,UBATUBA,3555406,91824,SP,"quarta-feira, 02/12",48%
67280,UBATUBA,3555406,91824,SP,"quarta-feira, 03/02",48%
67252,UBATUBA,3555406,91824,SP,"quarta-feira, 03/03",47%
67525,UBATUBA,3555406,91824,SP,"quarta-feira, 03/06",56%
67613,UBATUBA,3555406,91824,SP,"quarta-feira, 04/03",43%
67371,UBATUBA,3555406,91824,SP,"quarta-feira, 04/11",46%
67189,UBATUBA,3555406,91824,SP,"quarta-feira, 05/05",46%
67462,UBATUBA,3555406,91824,SP,"quarta-feira, 05/08",50%
67308,UBATUBA,3555406,91824,SP,"quarta-feira, 06/01",48%
67553,UBATUBA,3555406,91824,SP,"quarta-feira, 06/05",60%
67217,UBATUBA,3555406,91824,SP,"quarta-feira, 07/04",53%
67126,UBATUBA,3555406,91824,SP,"quarta-feira, 07/07",49%
67399,UBATUBA,3555406,91824,SP,"quarta-feira, 07/10",47%
67581,UBATUBA,3555406,91824,SP,"quarta-feira, 08/04",64%
67490,UBATUBA,3555406,91824,SP,"quarta-feira, 08/07",52%
67154,UBATUBA,3555406,91824,SP,"quarta-feira, 09/06",49%
67427,UBATUBA,3555406,91824,SP,"quarta-feira, 09/09",49%
67336,UBATUBA,3555406,91824,SP,"quarta-feira, 09/12",47%
67273,UBATUBA,3555406,91824,SP,"quarta-feira, 10/02",47%
67245,UBATUBA,3555406,91824,SP,"quarta-feira, 10/03",52%
67518,UBATUBA,3555406,91824,SP,"quarta-feira, 10/06",51%
67606,UBATUBA,3555406,91824,SP,"quarta-feira, 11/03",39%
67364,UBATUBA,3555406,91824,SP,"quarta-feira, 11/11",47%
67182,UBATUBA,3555406,91824,SP,"quarta-feira, 12/05",49%
67455,UBATUBA,3555406,91824,SP,"quarta-feira, 12/08",50%
67301,UBATUBA,3555406,91824,SP,"quarta-feira, 13/01",46%
67546,UBATUBA,3555406,91824,SP,"quarta-feira, 13/05",61%
67210,UBATUBA,3555406,91824,SP,"quarta-feira, 14/04",51%
67119,UBATUBA,3555406,91824,SP,"quarta-feira, 14/07",49%
67392,UBATUBA,3555406,91824,SP,"quarta-feira, 14/10",47%
67574,UBATUBA,3555406,91824,SP,"quarta-feira, 15/04",64%
67483,UBATUBA,3555406,91824,SP,"quarta-feira, 15/07",54%
67147,UBATUBA,3555406,91824,SP,"quarta-feira, 16/06",47%
67420,UBATUBA,3555406,91824,SP,"quarta-feira, 16/09",48%
67329,UBATUBA,3555406,91824,SP,"quarta-feira, 16/12",47%
67266,UBATUBA,3555406,91824,SP,"quarta-feira, 17/02",43%
67238,UBATUBA,3555406,91824,SP,"quarta-feira, 17/03",51%
67511,UBATUBA,3555406,91824,SP,"quarta-feira, 17/06",54%
67602,UBATUBA,3555406,91824,SP,"quarta-feira, 18/03",55%
67357,UBATUBA,3555406,91824,SP,"quarta-feira, 18/11",47%
67175,UBATUBA,3555406,91824,SP,"quarta-feira, 19/05",51%
67448,UBATUBA,3555406,91824,SP,"quarta-feira, 19/08",50%
67294,UBATUBA,3555406,91824,SP,"quarta-feira, 20/01",46%
67539,UBATUBA,3555406,91824,SP,"quarta-feira, 20/05",57%
67203,UBATUBA,3555406,91824,SP,"quarta-feira, 21/04",57%
67385,UBATUBA,3555406,91824,SP,"quarta-feira, 21/10",46%
67567,UBATUBA,3555406,91824,SP,"quarta-feira, 22/04",61%
67476,UBATUBA,3555406,91824,SP,"quarta-feira, 22/07",51%
67140,UBATUBA,3555406,91824,SP,"quarta-feira, 23/06",48%
67413,UBATUBA,3555406,91824,SP,"quarta-feira, 23/09",51%
67322,UBATUBA,3555406,91824,SP,"quarta-feira, 23/12",48%
67259,UBATUBA,3555406,91824,SP,"quarta-feira, 24/02",54%
67231,UBATUBA,3555406,91824,SP,"quarta-feira, 24/03",50%
67504,UBATUBA,3555406,91824,SP,"quarta-feira, 24/06",52%
67595,UBATUBA,3555406,91824,SP,"quarta-feira, 25/03",69%
67350,UBATUBA,3555406,91824,SP,"quarta-feira, 25/11",47%
67620,UBATUBA,3555406,91824,SP,"quarta-feira, 26/02",35%
67168,UBATUBA,3555406,91824,SP,"quarta-feira, 26/05",50%
67441,UBATUBA,3555406,91824,SP,"quarta-feira, 26/08",50%
67287,UBATUBA,3555406,91824,SP,"quarta-feira, 27/01",46%
67532,UBATUBA,3555406,91824,SP,"quarta-feira, 27/05",57%
67196,UBATUBA,3555406,91824,SP,"quarta-feira, 28/04",51%
67378,UBATUBA,3555406,91824,SP,"quarta-feira, 28/10",46%
67560,UBATUBA,3555406,91824,SP,"quarta-feira, 29/04",61%
67469,UBATUBA,3555406,91824,SP,"quarta-feira, 29/07",51%
67133,UBATUBA,3555406,91824,SP,"quarta-feira, 30/06",49%
67406,UBATUBA,3555406,91824,SP,"quarta-feira, 30/09",47%
67315,UBATUBA,3555406,91824,SP,"quarta-feira, 30/12",51%
67224,UBATUBA,3555406,91824,SP,"quarta-feira, 31/03",52%
67223,UBATUBA,3555406,91824,SP,"quinta-feira, 01/04",52%
67132,UBATUBA,3555406,91824,SP,"quinta-feira, 01/07",49%
67405,UBATUBA,3555406,91824,SP,"quinta-feira, 01/10",48%
67587,UBATUBA,3555406,91824,SP,"quinta-feira, 02/04",70%
67496,UBATUBA,3555406,91824,SP,"quinta-feira, 02/07",52%
67160,UBATUBA,3555406,91824,SP,"quinta-feira, 03/06",56%
67433,UBATUBA,3555406,91824,SP,"quinta-feira, 03/09",49%
67342,UBATUBA,3555406,91824,SP,"quinta-feira, 03/12",46%
67279,UBATUBA,3555406,91824,SP,"quinta-feira, 04/02",48%
67251,UBATUBA,3555406,91824,SP,"quinta-feira, 04/03",47%
67524,UBATUBA,3555406,91824,SP,"quinta-feira, 04/06",55%
67612,UBATUBA,3555406,91824,SP,"quinta-feira, 05/03",43%
67370,UBATUBA,3555406,91824,SP,"quinta-feira, 05/11",49%
67188,UBATUBA,3555406,91824,SP,"quinta-feira, 06/05",47%
67461,UBATUBA,3555406,91824,SP,"quinta-feira, 06/08",50%
67307,UBATUBA,3555406,91824,SP,"quinta-feira, 07/01",49%
67552,UBATUBA,3555406,91824,SP,"quinta-feira, 07/05",63%
67216,UBATUBA,3555406,91824,SP,"quinta-feira, 08/04",51%
67125,UBATUBA,3555406,91824,SP,"quinta-feira, 08/07",49%
67398,UBATUBA,3555406,91824,SP,"quinta-feira, 08/10",48%
67580,UBATUBA,3555406,91824,SP,"quinta-feira, 09/04",62%
67489,UBATUBA,3555406,91824,SP,"quinta-feira, 09/07",53%
67153,UBATUBA,3555406,91824,SP,"quinta-feira, 10/06",48%
67426,UBATUBA,3555406,91824,SP,"quinta-feira, 10/09",48%
67335,UBATUBA,3555406,91824,SP,"quinta-feira, 10/12",47%
67272,UBATUBA,3555406,91824,SP,"quinta-feira, 11/02",48%
67244,UBATUBA,3555406,91824,SP,"quinta-feira, 11/03",50%
67517,UBATUBA,3555406,91824,SP,"quinta-feira, 11/06",57%
67605,UBATUBA,3555406,91824,SP,"quinta-feira, 12/03",45%
67363,UBATUBA,3555406,91824,SP,"quinta-feira, 12/11",48%
67181,UBATUBA,3555406,91824,SP,"quinta-feira, 13/05",51%
67454,UBATUBA,3555406,91824,SP,"quinta-feira, 13/08",49%
67300,UBATUBA,3555406,91824,SP,"quinta-feira, 14/01",48%
67545,UBATUBA,3555406,91824,SP,"quinta-feira, 14/05",63%
67209,UBATUBA,3555406,91824,SP,"quinta-feira, 15/04",52%
67118,UBATUBA,3555406,91824,SP,"quinta-feira, 15/07",49%
67391,UBATUBA,3555406,91824,SP,"quinta-feira, 15/10",47%
67573,UBATUBA,3555406,91824,SP,"quinta-feira, 16/04",65%
67482,UBATUBA,3555406,91824,SP,"quinta-feira, 16/07",54%
67146,UBATUBA,3555406,91824,SP,"quinta-feira, 17/06",50%
67419,UBATUBA,3555406,91824,SP,"quinta-feira, 17/09",48%
67328,UBATUBA,3555406,91824,SP,"quinta-feira, 17/12",46%
67265,UBATUBA,3555406,91824,SP,"quinta-feira, 18/02",48%
67237,UBATUBA,3555406,91824,SP,"quinta-feira, 18/03",51%
67510,UBATUBA,3555406,91824,SP,"quinta-feira, 18/06",52%
67601,UBATUBA,3555406,91824,SP,"quinta-feira, 19/03",58%
67356,UBATUBA,3555406,91824,SP,"quinta-feira, 19/11",48%
67174,UBATUBA,3555406,91824,SP,"quinta-feira, 20/05",51%
