,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
502,AMERICANA,3501608,242018,SP,"domingo, 01/03",37%
260,AMERICANA,3501608,242018,SP,"domingo, 01/11",41%
78,AMERICANA,3501608,242018,SP,"domingo, 02/05",44%
351,AMERICANA,3501608,242018,SP,"domingo, 02/08",48%
197,AMERICANA,3501608,242018,SP,"domingo, 03/01",48%
442,AMERICANA,3501608,242018,SP,"domingo, 03/05",56%
106,AMERICANA,3501608,242018,SP,"domingo, 04/04",49%
15,AMERICANA,3501608,242018,SP,"domingo, 04/07",45%
288,AMERICANA,3501608,242018,SP,"domingo, 04/10",42%
470,AMERICANA,3501608,242018,SP,"domingo, 05/04",58%
379,AMERICANA,3501608,242018,SP,"domingo, 05/07",48%
43,AMERICANA,3501608,242018,SP,"domingo, 06/06",43%
316,AMERICANA,3501608,242018,SP,"domingo, 06/09",39%
225,AMERICANA,3501608,242018,SP,"domingo, 06/12",41%
162,AMERICANA,3501608,242018,SP,"domingo, 07/02",44%
134,AMERICANA,3501608,242018,SP,"domingo, 07/03",49%
407,AMERICANA,3501608,242018,SP,"domingo, 07/06",48%
495,AMERICANA,3501608,242018,SP,"domingo, 08/03",37%
253,AMERICANA,3501608,242018,SP,"domingo, 08/11",43%
71,AMERICANA,3501608,242018,SP,"domingo, 09/05",42%
344,AMERICANA,3501608,242018,SP,"domingo, 09/08",44%
190,AMERICANA,3501608,242018,SP,"domingo, 10/01",42%
435,AMERICANA,3501608,242018,SP,"domingo, 10/05",51%
99,AMERICANA,3501608,242018,SP,"domingo, 11/04",48%
8,AMERICANA,3501608,242018,SP,"domingo, 11/07",45%
281,AMERICANA,3501608,242018,SP,"domingo, 11/10",44%
463,AMERICANA,3501608,242018,SP,"domingo, 12/04",58%
372,AMERICANA,3501608,242018,SP,"domingo, 12/07",48%
36,AMERICANA,3501608,242018,SP,"domingo, 13/06",43%
309,AMERICANA,3501608,242018,SP,"domingo, 13/09",40%
218,AMERICANA,3501608,242018,SP,"domingo, 13/12",41%
155,AMERICANA,3501608,242018,SP,"domingo, 14/02",46%
127,AMERICANA,3501608,242018,SP,"domingo, 14/03",48%
400,AMERICANA,3501608,242018,SP,"domingo, 14/06",48%
246,AMERICANA,3501608,242018,SP,"domingo, 15/11",41%
64,AMERICANA,3501608,242018,SP,"domingo, 16/05",43%
337,AMERICANA,3501608,242018,SP,"domingo, 16/08",43%
183,AMERICANA,3501608,242018,SP,"domingo, 17/01",44%
428,AMERICANA,3501608,242018,SP,"domingo, 17/05",50%
92,AMERICANA,3501608,242018,SP,"domingo, 18/04",48%
1,AMERICANA,3501608,242018,SP,"domingo, 18/07",45%
274,AMERICANA,3501608,242018,SP,"domingo, 18/10",43%
456,AMERICANA,3501608,242018,SP,"domingo, 19/04",58%
365,AMERICANA,3501608,242018,SP,"domingo, 19/07",48%
29,AMERICANA,3501608,242018,SP,"domingo, 20/06",46%
302,AMERICANA,3501608,242018,SP,"domingo, 20/09",38%
211,AMERICANA,3501608,242018,SP,"domingo, 20/12",42%
148,AMERICANA,3501608,242018,SP,"domingo, 21/02",42%
120,AMERICANA,3501608,242018,SP,"domingo, 21/03",50%
393,AMERICANA,3501608,242018,SP,"domingo, 21/06",48%
484,AMERICANA,3501608,242018,SP,"domingo, 22/03",56%
239,AMERICANA,3501608,242018,SP,"domingo, 22/11",43%
57,AMERICANA,3501608,242018,SP,"domingo, 23/05",44%
330,AMERICANA,3501608,242018,SP,"domingo, 23/08",41%
176,AMERICANA,3501608,242018,SP,"domingo, 24/01",44%
421,AMERICANA,3501608,242018,SP,"domingo, 24/05",50%
85,AMERICANA,3501608,242018,SP,"domingo, 25/04",45%
267,AMERICANA,3501608,242018,SP,"domingo, 25/10",43%
449,AMERICANA,3501608,242018,SP,"domingo, 26/04",57%
358,AMERICANA,3501608,242018,SP,"domingo, 26/07",48%
22,AMERICANA,3501608,242018,SP,"domingo, 27/06",45%
295,AMERICANA,3501608,242018,SP,"domingo, 27/09",41%
204,AMERICANA,3501608,242018,SP,"domingo, 27/12",48%
141,AMERICANA,3501608,242018,SP,"domingo, 28/02",46%
113,AMERICANA,3501608,242018,SP,"domingo, 28/03",47%
386,AMERICANA,3501608,242018,SP,"domingo, 28/06",48%
477,AMERICANA,3501608,242018,SP,"domingo, 29/03",59%
232,AMERICANA,3501608,242018,SP,"domingo, 29/11",43%
50,AMERICANA,3501608,242018,SP,"domingo, 30/05",44%
323,AMERICANA,3501608,242018,SP,"domingo, 30/08",39%
169,AMERICANA,3501608,242018,SP,"domingo, 31/01",45%
414,AMERICANA,3501608,242018,SP,"domingo, 31/05",50%
474,AMERICANA,3501608,242018,SP,"quarta-feira, 01/04",54%
383,AMERICANA,3501608,242018,SP,"quarta-feira, 01/07",43%
47,AMERICANA,3501608,242018,SP,"quarta-feira, 02/06",36%
320,AMERICANA,3501608,242018,SP,"quarta-feira, 02/09",33%
229,AMERICANA,3501608,242018,SP,"quarta-feira, 02/12",36%
166,AMERICANA,3501608,242018,SP,"quarta-feira, 03/02",36%
138,AMERICANA,3501608,242018,SP,"quarta-feira, 03/03",38%
411,AMERICANA,3501608,242018,SP,"quarta-feira, 03/06",44%
499,AMERICANA,3501608,242018,SP,"quarta-feira, 04/03",33%
257,AMERICANA,3501608,242018,SP,"quarta-feira, 04/11",37%
75,AMERICANA,3501608,242018,SP,"quarta-feira, 05/05",37%
348,AMERICANA,3501608,242018,SP,"quarta-feira, 05/08",38%
194,AMERICANA,3501608,242018,SP,"quarta-feira, 06/01",40%
439,AMERICANA,3501608,242018,SP,"quarta-feira, 06/05",43%
103,AMERICANA,3501608,242018,SP,"quarta-feira, 07/04",40%
12,AMERICANA,3501608,242018,SP,"quarta-feira, 07/07",37%
285,AMERICANA,3501608,242018,SP,"quarta-feira, 07/10",36%
467,AMERICANA,3501608,242018,SP,"quarta-feira, 08/04",49%
376,AMERICANA,3501608,242018,SP,"quarta-feira, 08/07",43%
40,AMERICANA,3501608,242018,SP,"quarta-feira, 09/06",36%
313,AMERICANA,3501608,242018,SP,"quarta-feira, 09/09",33%
222,AMERICANA,3501608,242018,SP,"quarta-feira, 09/12",36%
159,AMERICANA,3501608,242018,SP,"quarta-feira, 10/02",36%
131,AMERICANA,3501608,242018,SP,"quarta-feira, 10/03",38%
404,AMERICANA,3501608,242018,SP,"quarta-feira, 10/06",43%
492,AMERICANA,3501608,242018,SP,"quarta-feira, 11/03",34%
250,AMERICANA,3501608,242018,SP,"quarta-feira, 11/11",36%
68,AMERICANA,3501608,242018,SP,"quarta-feira, 12/05",36%
341,AMERICANA,3501608,242018,SP,"quarta-feira, 12/08",38%
187,AMERICANA,3501608,242018,SP,"quarta-feira, 13/01",38%
432,AMERICANA,3501608,242018,SP,"quarta-feira, 13/05",43%
96,AMERICANA,3501608,242018,SP,"quarta-feira, 14/04",38%
5,AMERICANA,3501608,242018,SP,"quarta-feira, 14/07",38%
278,AMERICANA,3501608,242018,SP,"quarta-feira, 14/10",35%
460,AMERICANA,3501608,242018,SP,"quarta-feira, 15/04",47%
369,AMERICANA,3501608,242018,SP,"quarta-feira, 15/07",42%
33,AMERICANA,3501608,242018,SP,"quarta-feira, 16/06",38%
306,AMERICANA,3501608,242018,SP,"quarta-feira, 16/09",34%
215,AMERICANA,3501608,242018,SP,"quarta-feira, 16/12",38%
152,AMERICANA,3501608,242018,SP,"quarta-feira, 17/02",36%
124,AMERICANA,3501608,242018,SP,"quarta-feira, 17/03",38%
397,AMERICANA,3501608,242018,SP,"quarta-feira, 17/06",43%
488,AMERICANA,3501608,242018,SP,"quarta-feira, 18/03",41%
243,AMERICANA,3501608,242018,SP,"quarta-feira, 18/11",36%
61,AMERICANA,3501608,242018,SP,"quarta-feira, 19/05",37%
334,AMERICANA,3501608,242018,SP,"quarta-feira, 19/08",35%
180,AMERICANA,3501608,242018,SP,"quarta-feira, 20/01",37%
425,AMERICANA,3501608,242018,SP,"quarta-feira, 20/05",43%
89,AMERICANA,3501608,242018,SP,"quarta-feira, 21/04",44%
271,AMERICANA,3501608,242018,SP,"quarta-feira, 21/10",37%
453,AMERICANA,3501608,242018,SP,"quarta-feira, 22/04",45%
362,AMERICANA,3501608,242018,SP,"quarta-feira, 22/07",40%
26,AMERICANA,3501608,242018,SP,"quarta-feira, 23/06",36%
299,AMERICANA,3501608,242018,SP,"quarta-feira, 23/09",34%
208,AMERICANA,3501608,242018,SP,"quarta-feira, 23/12",37%
145,AMERICANA,3501608,242018,SP,"quarta-feira, 24/02",37%
117,AMERICANA,3501608,242018,SP,"quarta-feira, 24/03",38%
390,AMERICANA,3501608,242018,SP,"quarta-feira, 24/06",44%
481,AMERICANA,3501608,242018,SP,"quarta-feira, 25/03",54%
236,AMERICANA,3501608,242018,SP,"quarta-feira, 25/11",36%
506,AMERICANA,3501608,242018,SP,"quarta-feira, 26/02",36%
54,AMERICANA,3501608,242018,SP,"quarta-feira, 26/05",38%
327,AMERICANA,3501608,242018,SP,"quarta-feira, 26/08",36%
