,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
32260,JACAREÍ,3524402,235416,SP,"domingo, 01/03",34%
32020,JACAREÍ,3524402,235416,SP,"domingo, 01/11",45%
31838,JACAREÍ,3524402,235416,SP,"domingo, 02/05",45%
32111,JACAREÍ,3524402,235416,SP,"domingo, 02/08",51%
31957,JACAREÍ,3524402,235416,SP,"domingo, 03/01",48%
32202,JACAREÍ,3524402,235416,SP,"domingo, 03/05",62%
31866,JACAREÍ,3524402,235416,SP,"domingo, 04/04",47%
31775,JACAREÍ,3524402,235416,SP,"domingo, 04/07",44%
32048,JACAREÍ,3524402,235416,SP,"domingo, 04/10",45%
32230,JACAREÍ,3524402,235416,SP,"domingo, 05/04",60%
32139,JACAREÍ,3524402,235416,SP,"domingo, 05/07",51%
31803,JACAREÍ,3524402,235416,SP,"domingo, 06/06",46%
32076,JACAREÍ,3524402,235416,SP,"domingo, 06/09",44%
31985,JACAREÍ,3524402,235416,SP,"domingo, 06/12",42%
31922,JACAREÍ,3524402,235416,SP,"domingo, 07/02",44%
31894,JACAREÍ,3524402,235416,SP,"domingo, 07/03",46%
32167,JACAREÍ,3524402,235416,SP,"domingo, 07/06",52%
32254,JACAREÍ,3524402,235416,SP,"domingo, 08/03",34%
32013,JACAREÍ,3524402,235416,SP,"domingo, 08/11",46%
31831,JACAREÍ,3524402,235416,SP,"domingo, 09/05",45%
32104,JACAREÍ,3524402,235416,SP,"domingo, 09/08",48%
31950,JACAREÍ,3524402,235416,SP,"domingo, 10/01",44%
32195,JACAREÍ,3524402,235416,SP,"domingo, 10/05",57%
31859,JACAREÍ,3524402,235416,SP,"domingo, 11/04",47%
31768,JACAREÍ,3524402,235416,SP,"domingo, 11/07",47%
32041,JACAREÍ,3524402,235416,SP,"domingo, 11/10",44%
32223,JACAREÍ,3524402,235416,SP,"domingo, 12/04",62%
32132,JACAREÍ,3524402,235416,SP,"domingo, 12/07",50%
31796,JACAREÍ,3524402,235416,SP,"domingo, 13/06",46%
32069,JACAREÍ,3524402,235416,SP,"domingo, 13/09",45%
31978,JACAREÍ,3524402,235416,SP,"domingo, 13/12",40%
31915,JACAREÍ,3524402,235416,SP,"domingo, 14/02",45%
31887,JACAREÍ,3524402,235416,SP,"domingo, 14/03",45%
32160,JACAREÍ,3524402,235416,SP,"domingo, 14/06",52%
32006,JACAREÍ,3524402,235416,SP,"domingo, 15/11",43%
31824,JACAREÍ,3524402,235416,SP,"domingo, 16/05",44%
32097,JACAREÍ,3524402,235416,SP,"domingo, 16/08",48%
31943,JACAREÍ,3524402,235416,SP,"domingo, 17/01",44%
32188,JACAREÍ,3524402,235416,SP,"domingo, 17/05",54%
31852,JACAREÍ,3524402,235416,SP,"domingo, 18/04",47%
31761,JACAREÍ,3524402,235416,SP,"domingo, 18/07",46%
32034,JACAREÍ,3524402,235416,SP,"domingo, 18/10",44%
32216,JACAREÍ,3524402,235416,SP,"domingo, 19/04",63%
32125,JACAREÍ,3524402,235416,SP,"domingo, 19/07",50%
31789,JACAREÍ,3524402,235416,SP,"domingo, 20/06",45%
32062,JACAREÍ,3524402,235416,SP,"domingo, 20/09",45%
31971,JACAREÍ,3524402,235416,SP,"domingo, 20/12",42%
31908,JACAREÍ,3524402,235416,SP,"domingo, 21/02",44%
31880,JACAREÍ,3524402,235416,SP,"domingo, 21/03",45%
32153,JACAREÍ,3524402,235416,SP,"domingo, 21/06",51%
32244,JACAREÍ,3524402,235416,SP,"domingo, 22/03",57%
31999,JACAREÍ,3524402,235416,SP,"domingo, 22/11",42%
31817,JACAREÍ,3524402,235416,SP,"domingo, 23/05",45%
32090,JACAREÍ,3524402,235416,SP,"domingo, 23/08",46%
31936,JACAREÍ,3524402,235416,SP,"domingo, 24/01",44%
32181,JACAREÍ,3524402,235416,SP,"domingo, 24/05",55%
31845,JACAREÍ,3524402,235416,SP,"domingo, 25/04",47%
32027,JACAREÍ,3524402,235416,SP,"domingo, 25/10",45%
32209,JACAREÍ,3524402,235416,SP,"domingo, 26/04",62%
