,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data
244,IPUÃ,3521309,16604,501,118,0,619,3.0173452180197544,0.7106721271982654,2021-02-21
244,IPUÃ,3521309,16604,508,58,0,566,3.0595037340399904,0.3493134184533847,2021-02-22
244,IPUÃ,3521309,16604,516,58,0,574,3.1076848952059746,0.3493134184533847,2021-02-23
244,IPUÃ,3521309,16604,516,230,0,746,3.1076848952059746,1.3852083835220428,2021-02-24
244,IPUÃ,3521309,16604,516,251,0,767,3.1076848952059746,1.5116839315827513,2021-02-25
244,IPUÃ,3521309,16604,516,273,0,789,3.1076848952059746,1.6441821247892074,2021-02-26
244,IPUÃ,3521309,16604,516,273,0,789,3.1076848952059746,1.6441821247892074,2021-02-27
244,IPUÃ,3521309,16604,516,273,0,789,3.1076848952059746,1.6441821247892074,2021-02-28
244,IPUÃ,3521309,16604,516,280,0,796,3.1076848952059746,1.6863406408094437,2021-03-01
244,IPUÃ,3521309,16604,573,153,0,726,3.450975668513611,0.921464707299446,2021-03-02
244,IPUÃ,3521309,16604,635,163,0,798,3.824379667549988,0.981691158756926,2021-03-03
244,IPUÃ,3521309,16604,637,183,0,820,3.836424957841484,1.1021440616718865,2021-03-04
244,IPUÃ,3521309,16604,660,188,0,848,3.974945796193688,1.1322572874006265,2021-03-05
244,IPUÃ,3521309,16604,679,188,0,867,4.0893760539629005,1.1322572874006265,2021-03-06
244,IPUÃ,3521309,16604,679,188,0,867,4.0893760539629005,1.1322572874006265,2021-03-07
244,IPUÃ,3521309,16604,697,201,0,898,4.197783666586365,1.2105516742953504,2021-03-08
244,IPUÃ,3521309,16604,707,251,0,958,4.258010118043845,1.5116839315827513,2021-03-09
244,IPUÃ,3521309,16604,754,286,0,1040,4.541074439894001,1.7224765116839316,2021-03-10
244,IPUÃ,3521309,16604,779,319,0,1098,4.691640568537702,1.921223801493616,2021-03-11
244,IPUÃ,3521309,16604,793,341,0,1134,4.775957600578174,2.0537219947000724,2021-03-12
244,IPUÃ,3521309,16604,793,341,0,1134,4.775957600578174,2.0537219947000724,2021-03-13
244,IPUÃ,3521309,16604,793,341,0,1134,4.775957600578174,2.0537219947000724,2021-03-14
244,IPUÃ,3521309,16604,804,341,0,1145,4.8422066971814015,2.0537219947000724,2021-03-15
244,IPUÃ,3521309,16604,866,343,0,1209,5.215610696217779,2.0657672849915683,2021-03-16
244,IPUÃ,3521309,16604,875,344,0,1219,5.269814502529511,2.0717899301373164,2021-03-17
244,IPUÃ,3521309,16604,890,347,0,1237,5.360154179715732,2.0898578655745603,2021-03-18
244,IPUÃ,3521309,16604,968,347,0,1315,5.829920501084076,2.0898578655745603,2021-03-19
244,IPUÃ,3521309,16604,968,347,0,1315,5.829920501084076,2.0898578655745603,2021-03-20
244,IPUÃ,3521309,16604,968,0,0,968,5.829920501084076,0.0,2021-03-21
244,IPUÃ,3521309,16604,1034,0,0,1034,6.2274150807034445,0.0,2021-03-22
244,IPUÃ,3521309,16604,1085,347,0,1432,6.534569983136594,2.0898578655745603,2021-03-23
244,IPUÃ,3521309,16604,1089,347,0,1436,6.558660563719585,2.0898578655745603,2021-03-24
244,IPUÃ,3521309,16604,1089,347,0,1436,6.558660563719585,2.0898578655745603,2021-03-25
244,IPUÃ,3521309,16604,1175,349,0,1524,7.076608046253914,2.101903155866056,2021-03-26
244,IPUÃ,3521309,16604,1175,349,0,1524,7.076608046253914,2.101903155866056,2021-03-27
244,IPUÃ,3521309,16604,1175,349,0,1524,7.076608046253914,2.101903155866056,2021-03-28
244,IPUÃ,3521309,16604,1232,349,0,1581,7.419898819561552,2.101903155866056,2021-03-29
244,IPUÃ,3521309,16604,1339,349,0,1688,8.064321850156588,2.101903155866056,2021-03-30
244,IPUÃ,3521309,16604,1345,445,0,1790,8.100457721031077,2.680077089857866,2021-03-31
244,IPUÃ,3521309,16604,1353,445,0,1798,8.14863888219706,2.680077089857866,2021-04-01
244,IPUÃ,3521309,16604,1353,445,0,1798,8.14863888219706,2.680077089857866,2021-04-02
244,IPUÃ,3521309,16604,1353,445,0,1798,8.14863888219706,2.680077089857866,2021-04-03
244,IPUÃ,3521309,16604,1353,445,0,1798,8.14863888219706,2.680077089857866,2021-04-04
244,IPUÃ,3521309,16604,1435,448,0,1883,8.642495784148398,2.6981450252951094,2021-04-05
244,IPUÃ,3521309,16604,1464,476,0,1940,8.81715249337509,2.866779089376054,2021-04-06
244,IPUÃ,3521309,16604,1473,492,0,1965,8.871356299686822,2.963141411708022,2021-04-07
244,IPUÃ,3521309,16604,1474,501,0,1975,8.87737894483257,3.0173452180197544,2021-04-08
