,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data
12,ALTO ALEGRE,3501103,4088,145,45,0,190,3.5469667318982387,1.100782778864971,2021-02-21
12,ALTO ALEGRE,3501103,4088,150,48,0,198,3.669275929549902,1.1741682974559686,2021-02-22
12,ALTO ALEGRE,3501103,4088,155,48,0,203,3.791585127201565,1.1741682974559686,2021-02-23
12,ALTO ALEGRE,3501103,4088,155,48,0,203,3.791585127201565,1.1741682974559686,2021-02-24
12,ALTO ALEGRE,3501103,4088,155,48,0,203,3.791585127201565,1.1741682974559686,2021-02-25
12,ALTO ALEGRE,3501103,4088,167,49,0,216,4.085127201565557,1.1986301369863013,2021-02-26
12,ALTO ALEGRE,3501103,4088,167,49,0,216,4.085127201565557,1.1986301369863013,2021-02-27
12,ALTO ALEGRE,3501103,4088,167,49,0,216,4.085127201565557,1.1986301369863013,2021-02-28
12,ALTO ALEGRE,3501103,4088,167,50,0,217,4.085127201565557,1.223091976516634,2021-03-01
12,ALTO ALEGRE,3501103,4088,179,50,0,229,4.37866927592955,1.223091976516634,2021-03-02
12,ALTO ALEGRE,3501103,4088,198,57,0,255,4.843444227005871,1.3943248532289627,2021-03-03
12,ALTO ALEGRE,3501103,4088,202,57,0,259,4.9412915851272015,1.3943248532289627,2021-03-04
12,ALTO ALEGRE,3501103,4088,261,66,0,327,6.38454011741683,1.6144814090019568,2021-03-05
12,ALTO ALEGRE,3501103,4088,289,67,0,356,7.0694716242661455,1.6389432485322897,2021-03-06
12,ALTO ALEGRE,3501103,4088,289,67,0,356,7.0694716242661455,1.6389432485322897,2021-03-07
12,ALTO ALEGRE,3501103,4088,325,67,0,392,7.950097847358122,1.6389432485322897,2021-03-08
12,ALTO ALEGRE,3501103,4088,361,69,0,430,8.830724070450097,1.687866927592955,2021-03-09
12,ALTO ALEGRE,3501103,4088,361,69,0,430,8.830724070450097,1.687866927592955,2021-03-10
12,ALTO ALEGRE,3501103,4088,361,76,0,437,8.830724070450097,1.859099804305284,2021-03-11
12,ALTO ALEGRE,3501103,4088,363,76,0,439,8.879647749510763,1.859099804305284,2021-03-12
12,ALTO ALEGRE,3501103,4088,363,76,0,439,8.879647749510763,1.859099804305284,2021-03-13
12,ALTO ALEGRE,3501103,4088,363,76,0,439,8.879647749510763,1.859099804305284,2021-03-14
12,ALTO ALEGRE,3501103,4088,363,76,0,439,8.879647749510763,1.859099804305284,2021-03-15
12,ALTO ALEGRE,3501103,4088,378,81,0,459,9.246575342465754,1.981409001956947,2021-03-16
12,ALTO ALEGRE,3501103,4088,416,81,0,497,10.176125244618394,1.981409001956947,2021-03-17
12,ALTO ALEGRE,3501103,4088,420,97,0,517,10.273972602739724,2.37279843444227,2021-03-18
12,ALTO ALEGRE,3501103,4088,470,97,0,567,11.49706457925636,2.37279843444227,2021-03-19
12,ALTO ALEGRE,3501103,4088,518,100,0,618,12.67123287671233,2.446183953033268,2021-03-20
12,ALTO ALEGRE,3501103,4088,518,0,0,518,12.67123287671233,0.0,2021-03-21
12,ALTO ALEGRE,3501103,4088,520,0,0,520,12.720156555772991,0.0,2021-03-22
12,ALTO ALEGRE,3501103,4088,528,155,0,683,12.915851272015654,3.791585127201565,2021-03-23
12,ALTO ALEGRE,3501103,4088,533,161,0,694,13.03816046966732,3.9383561643835616,2021-03-24
12,ALTO ALEGRE,3501103,4088,533,161,0,694,13.03816046966732,3.9383561643835616,2021-03-25
12,ALTO ALEGRE,3501103,4088,581,203,0,784,14.212328767123289,4.965753424657534,2021-03-26
12,ALTO ALEGRE,3501103,4088,581,203,0,784,14.212328767123289,4.965753424657534,2021-03-27
12,ALTO ALEGRE,3501103,4088,647,214,0,861,15.826810176125244,5.234833659491193,2021-03-28
12,ALTO ALEGRE,3501103,4088,649,216,0,865,15.875733855185912,5.283757338551859,2021-03-29
12,ALTO ALEGRE,3501103,4088,679,217,0,896,16.60958904109589,5.308219178082192,2021-03-30
12,ALTO ALEGRE,3501103,4088,680,214,0,894,16.634050880626223,5.234833659491193,2021-03-31
