,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data
2,AGUAÍ,3500303,36648,862,251,0,1113,2.352106526959179,0.6848941279196682,2021-02-21
2,AGUAÍ,3500303,36648,873,253,0,1126,2.382121807465619,0.6903514516481117,2021-02-22
2,AGUAÍ,3500303,36648,877,256,0,1133,2.393036454922506,0.6985374372407771,2021-02-23
2,AGUAÍ,3500303,36648,882,256,0,1138,2.406679764243615,0.6985374372407771,2021-02-24
2,AGUAÍ,3500303,36648,883,256,0,1139,2.409408426107837,0.6985374372407771,2021-02-25
2,AGUAÍ,3500303,36648,887,256,0,1143,2.420323073564724,0.6985374372407771,2021-02-26
2,AGUAÍ,3500303,36648,887,256,0,1143,2.420323073564724,0.6985374372407771,2021-02-27
2,AGUAÍ,3500303,36648,887,256,0,1143,2.420323073564724,0.6985374372407771,2021-02-28
2,AGUAÍ,3500303,36648,972,268,0,1240,2.652259332023576,0.7312813796114386,2021-03-01
2,AGUAÍ,3500303,36648,1095,307,0,1402,2.9878847413228558,0.8376991923160881,2021-03-02
2,AGUAÍ,3500303,36648,1201,349,0,1550,3.2771228989303647,0.9523029906134032,2021-03-03
2,AGUAÍ,3500303,36648,1201,349,0,1550,3.2771228989303647,0.9523029906134032,2021-03-04
2,AGUAÍ,3500303,36648,1220,372,0,1592,3.3289674743505784,1.015062213490504,2021-03-05
2,AGUAÍ,3500303,36648,1473,386,0,1859,4.01931892599869,1.0532634795896092,2021-03-06
2,AGUAÍ,3500303,36648,1473,386,0,1859,4.01931892599869,1.0532634795896092,2021-03-07
2,AGUAÍ,3500303,36648,1473,413,0,1886,4.01931892599869,1.1269373499235975,2021-03-08
2,AGUAÍ,3500303,36648,1473,457,0,1930,4.01931892599869,1.246998471949356,2021-03-09
2,AGUAÍ,3500303,36648,1494,511,0,2005,4.076620825147348,1.3943462126173325,2021-03-10
2,AGUAÍ,3500303,36648,1517,572,0,2089,4.139380048024449,1.5607945863348616,2021-03-11
2,AGUAÍ,3500303,36648,1698,602,0,2300,4.633267845448592,1.6426544422615148,2021-03-12
2,AGUAÍ,3500303,36648,1701,602,0,2303,4.641453831041257,1.6426544422615148,2021-03-13
2,AGUAÍ,3500303,36648,1701,602,0,2303,4.641453831041257,1.6426544422615148,2021-03-14
2,AGUAÍ,3500303,36648,1736,610,0,2346,4.73695699628902,1.6644837371752892,2021-03-15
2,AGUAÍ,3500303,36648,1763,617,0,2380,4.810630866623008,1.683584370224842,2021-03-16
2,AGUAÍ,3500303,36648,1811,626,0,2437,4.941606636105654,1.7081423270028375,2021-03-17
2,AGUAÍ,3500303,36648,2161,632,0,2793,5.896638288583278,1.7245142981881685,2021-03-18
2,AGUAÍ,3500303,36648,2283,647,0,2930,6.229535036018337,1.765444226151495,2021-03-19
2,AGUAÍ,3500303,36648,2283,647,0,2930,6.229535036018337,1.765444226151495,2021-03-20
2,AGUAÍ,3500303,36648,2283,0,0,2283,6.229535036018337,0.0,2021-03-21
2,AGUAÍ,3500303,36648,2335,0,0,2335,6.37142545295787,0.0,2021-03-22
2,AGUAÍ,3500303,36648,2356,870,0,3226,6.428727352106527,2.3739358218729536,2021-03-23
2,AGUAÍ,3500303,36648,2368,878,0,3246,6.461471294477189,2.395765116786728,2021-03-24
2,AGUAÍ,3500303,36648,2369,880,0,3249,6.46419995634141,2.401222440515171,2021-03-25
2,AGUAÍ,3500303,36648,2922,910,0,3832,7.973149967256058,2.483082296441825,2021-03-26
2,AGUAÍ,3500303,36648,2922,910,0,3832,7.973149967256058,2.483082296441825,2021-03-27
2,AGUAÍ,3500303,36648,2921,910,0,3831,7.970421305391835,2.483082296441825,2021-03-28
2,AGUAÍ,3500303,36648,2973,917,0,3890,8.112311722331368,2.502182929491377,2021-03-29
2,AGUAÍ,3500303,36648,3008,935,0,3943,8.207814887579131,2.5512988430473693,2021-03-30
2,AGUAÍ,3500303,36648,3022,942,0,3964,8.246016153678235,2.570399476096922,2021-03-31
2,AGUAÍ,3500303,36648,3412,1093,0,4505,9.310194280724732,2.982427417594412,2021-04-01
2,AGUAÍ,3500303,36648,3412,1093,0,4505,9.310194280724732,2.982427417594412,2021-04-02
2,AGUAÍ,3500303,36648,3412,1093,0,4505,9.310194280724732,2.982427417594412,2021-04-03
2,AGUAÍ,3500303,36648,3412,1093,0,4505,9.310194280724732,2.982427417594412,2021-04-04
2,AGUAÍ,3500303,36648,3472,1124,0,4596,9.47391399257804,3.067015935385287,2021-04-05
2,AGUAÍ,3500303,36648,3484,1151,0,4635,9.5066579349487,3.140689805719276,2021-04-06
2,AGUAÍ,3500303,36648,3501,1245,0,4746,9.553045186640473,3.3971840209561237,2021-04-07
2,AGUAÍ,3500303,36648,3509,1452,0,4961,9.574874481554248,3.9620170268500328,2021-04-08
2,AGUAÍ,3500303,36648,3537,1619,0,5156,9.651277013752456,4.417703558175071,2021-04-09
2,AGUAÍ,3500303,36648,3537,1619,0,5156,9.651277013752456,4.417703558175071,2021-04-10
2,AGUAÍ,3500303,36648,3537,1619,0,5156,9.651277013752456,4.417703558175071,2021-04-11
2,AGUAÍ,3500303,36648,3596,1670,0,5266,9.81226806374154,4.556865313250382,2021-04-12
2,AGUAÍ,3500303,36648,3640,1702,0,5342,9.9323291857673,4.644182492905479,2021-04-13
2,AGUAÍ,3500303,36648,3678,1720,0,5398,10.036018336607729,4.693298406461471,2021-04-14
