,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data
146,CRISTAIS PAULISTA,3513207,8718,288,173,0,461,3.3035099793530627,1.9844000917641664,2021-02-21
146,CRISTAIS PAULISTA,3513207,8718,288,731,0,1019,3.3035099793530627,8.384950676760724,2021-02-22
146,CRISTAIS PAULISTA,3513207,8718,288,744,0,1032,3.3035099793530627,8.534067446662078,2021-02-23
146,CRISTAIS PAULISTA,3513207,8718,288,23,0,311,3.3035099793530627,0.2638219775177793,2021-02-24
146,CRISTAIS PAULISTA,3513207,8718,288,23,0,311,3.3035099793530627,0.2638219775177793,2021-02-25
146,CRISTAIS PAULISTA,3513207,8718,288,23,0,311,3.3035099793530627,0.2638219775177793,2021-02-26
146,CRISTAIS PAULISTA,3513207,8718,288,23,0,311,3.3035099793530627,0.2638219775177793,2021-02-27
146,CRISTAIS PAULISTA,3513207,8718,288,23,0,311,3.3035099793530627,0.2638219775177793,2021-02-28
146,CRISTAIS PAULISTA,3513207,8718,288,23,0,311,3.3035099793530627,0.2638219775177793,2021-03-01
146,CRISTAIS PAULISTA,3513207,8718,303,72,0,375,3.4755677907777014,0.8258774948382657,2021-03-02
146,CRISTAIS PAULISTA,3513207,8718,353,82,0,435,4.049093828859831,0.9405827024546916,2021-03-03
146,CRISTAIS PAULISTA,3513207,8718,353,82,0,435,4.049093828859831,0.9405827024546916,2021-03-04
146,CRISTAIS PAULISTA,3513207,8718,387,126,0,513,4.439091534755677,1.445285615966965,2021-03-05
146,CRISTAIS PAULISTA,3513207,8718,387,129,0,516,4.439091534755677,1.4796971782518926,2021-03-06
146,CRISTAIS PAULISTA,3513207,8718,387,129,0,516,4.439091534755677,1.4796971782518926,2021-03-07
146,CRISTAIS PAULISTA,3513207,8718,387,129,0,516,4.439091534755677,1.4796971782518926,2021-03-08
146,CRISTAIS PAULISTA,3513207,8718,413,145,0,558,4.737325074558385,1.6632255104381737,2021-03-09
146,CRISTAIS PAULISTA,3513207,8718,443,178,0,621,5.081440697407662,2.041752695572379,2021-03-10
146,CRISTAIS PAULISTA,3513207,8718,453,217,0,670,5.196145905024088,2.48910300527644,2021-03-11
146,CRISTAIS PAULISTA,3513207,8718,453,217,0,670,5.196145905024088,2.48910300527644,2021-03-12
146,CRISTAIS PAULISTA,3513207,8718,453,217,0,670,5.196145905024088,2.48910300527644,2021-03-13
146,CRISTAIS PAULISTA,3513207,8718,453,217,0,670,5.196145905024088,2.48910300527644,2021-03-14
146,CRISTAIS PAULISTA,3513207,8718,495,219,0,714,5.677907777013076,2.5120440467997245,2021-03-15
146,CRISTAIS PAULISTA,3513207,8718,517,219,0,736,5.930259233769213,2.5120440467997245,2021-03-16
146,CRISTAIS PAULISTA,3513207,8718,539,219,0,758,6.182610690525349,2.5120440467997245,2021-03-17
146,CRISTAIS PAULISTA,3513207,8718,550,219,0,769,6.308786418903418,2.5120440467997245,2021-03-18
146,CRISTAIS PAULISTA,3513207,8718,565,219,0,784,6.480844230328057,2.5120440467997245,2021-03-19
146,CRISTAIS PAULISTA,3513207,8718,565,219,0,784,6.480844230328057,2.5120440467997245,2021-03-20
146,CRISTAIS PAULISTA,3513207,8718,565,0,0,565,6.480844230328057,0.0,2021-03-21
146,CRISTAIS PAULISTA,3513207,8718,632,0,0,632,7.24936912135811,0.0,2021-03-22
146,CRISTAIS PAULISTA,3513207,8718,681,220,0,901,7.811424638678596,2.5235145675613677,2021-03-23
146,CRISTAIS PAULISTA,3513207,8718,702,221,0,923,8.05230557467309,2.53498508832301,2021-03-24
146,CRISTAIS PAULISTA,3513207,8718,702,221,0,923,8.05230557467309,2.53498508832301,2021-03-25
146,CRISTAIS PAULISTA,3513207,8718,829,221,0,1050,9.509061711401698,2.53498508832301,2021-03-26
146,CRISTAIS PAULISTA,3513207,8718,829,221,0,1050,9.509061711401698,2.53498508832301,2021-03-27
146,CRISTAIS PAULISTA,3513207,8718,829,221,0,1050,9.509061711401698,2.53498508832301,2021-03-28
146,CRISTAIS PAULISTA,3513207,8718,862,221,0,1083,9.887588896535902,2.53498508832301,2021-03-29
146,CRISTAIS PAULISTA,3513207,8718,863,221,0,1084,9.899059417297543,2.53498508832301,2021-03-30
146,CRISTAIS PAULISTA,3513207,8718,893,231,0,1124,10.243175040146822,2.6496902959394357,2021-03-31
146,CRISTAIS PAULISTA,3513207,8718,912,231,0,1143,10.461114934618031,2.6496902959394357,2021-04-01
146,CRISTAIS PAULISTA,3513207,8718,912,231,0,1143,10.461114934618031,2.6496902959394357,2021-04-02
146,CRISTAIS PAULISTA,3513207,8718,912,231,0,1143,10.461114934618031,2.6496902959394357,2021-04-03
146,CRISTAIS PAULISTA,3513207,8718,912,231,0,1143,10.461114934618031,2.6496902959394357,2021-04-04
146,CRISTAIS PAULISTA,3513207,8718,943,241,0,1184,10.816701078228952,2.7643955035558614,2021-04-05
146,CRISTAIS PAULISTA,3513207,8718,948,256,0,1204,10.874053682037164,2.9364533149805,2021-04-06
146,CRISTAIS PAULISTA,3513207,8718,951,273,0,1224,10.908465244322093,3.131452167928424,2021-04-07
146,CRISTAIS PAULISTA,3513207,8718,951,273,0,1224,10.908465244322093,3.131452167928424,2021-04-08
146,CRISTAIS PAULISTA,3513207,8718,952,292,0,1244,10.919935765083736,3.349392062399633,2021-04-09
146,CRISTAIS PAULISTA,3513207,8718,952,292,0,1244,10.919935765083736,3.349392062399633,2021-04-10
146,CRISTAIS PAULISTA,3513207,8718,952,292,0,1244,10.919935765083736,3.349392062399633,2021-04-11
