,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data
249,ITAÍ,3521804,27382,670,28,0,698,2.4468629026367688,0.1022569571251186,2021-02-21
249,ITAÍ,3521804,27382,677,34,0,711,2.472427141918049,0.1241691622233584,2021-02-22
249,ITAÍ,3521804,27382,681,34,0,715,2.487035278650208,0.1241691622233584,2021-02-23
249,ITAÍ,3521804,27382,682,168,0,850,2.490687312833248,0.6135417427507122,2021-02-24
249,ITAÍ,3521804,27382,686,169,0,855,2.505295449565408,0.6171937769337521,2021-02-25
249,ITAÍ,3521804,27382,708,169,0,877,2.5856402015922866,0.6171937769337521,2021-02-26
249,ITAÍ,3521804,27382,708,169,0,877,2.5856402015922866,0.6171937769337521,2021-02-27
249,ITAÍ,3521804,27382,708,169,0,877,2.5856402015922866,0.6171937769337521,2021-02-28
249,ITAÍ,3521804,27382,842,169,0,1011,3.0750127821196407,0.6171937769337521,2021-03-01
249,ITAÍ,3521804,27382,872,325,0,1197,3.1845738076108394,1.186911109487985,2021-03-02
249,ITAÍ,3521804,27382,970,352,0,1322,3.5424731575487547,1.2855160324300636,2021-03-03
249,ITAÍ,3521804,27382,972,352,0,1324,3.5497772259148346,1.2855160324300636,2021-03-04
249,ITAÍ,3521804,27382,1020,371,0,1391,3.7250748667007527,1.3549046819078223,2021-03-05
249,ITAÍ,3521804,27382,1094,373,0,1467,3.995325396245709,1.3622087502739026,2021-03-06
249,ITAÍ,3521804,27382,1094,373,0,1467,3.995325396245709,1.3622087502739026,2021-03-07
249,ITAÍ,3521804,27382,1130,379,0,1509,4.126798626835147,1.3841209553721423,2021-03-08
249,ITAÍ,3521804,27382,1169,381,0,1550,4.269227959973705,1.3914250237382222,2021-03-09
249,ITAÍ,3521804,27382,1184,384,0,1568,4.324008472719305,1.402381126287342,2021-03-10
249,ITAÍ,3521804,27382,1199,400,0,1599,4.3787889854649045,1.460813673215981,2021-03-11
249,ITAÍ,3521804,27382,1205,459,0,1664,4.400701190563144,1.6762836900153386,2021-03-12
249,ITAÍ,3521804,27382,1205,459,0,1664,4.400701190563144,1.6762836900153386,2021-03-13
249,ITAÍ,3521804,27382,1205,459,0,1664,4.400701190563144,1.6762836900153386,2021-03-14
249,ITAÍ,3521804,27382,1332,462,0,1794,4.864509531809218,1.6872397925644582,2021-03-15
249,ITAÍ,3521804,27382,1350,463,0,1813,4.9302461471039365,1.6908918267474986,2021-03-16
249,ITAÍ,3521804,27382,1358,467,0,1825,4.959462420568257,1.7054999634796582,2021-03-17
249,ITAÍ,3521804,27382,1587,471,0,2058,5.795778248484406,1.720108100211818,2021-03-18
249,ITAÍ,3521804,27382,1684,483,0,2167,6.150025564239281,1.7639325104082977,2021-03-19
249,ITAÍ,3521804,27382,1684,483,0,2167,6.150025564239281,1.7639325104082977,2021-03-20
249,ITAÍ,3521804,27382,1684,0,0,1684,6.150025564239281,0.0,2021-03-21
249,ITAÍ,3521804,27382,1714,0,0,1714,6.25958658973048,0.0,2021-03-22
249,ITAÍ,3521804,27382,1716,505,0,2221,6.26689065809656,1.8442772624351764,2021-03-23
249,ITAÍ,3521804,27382,1753,510,0,2263,6.402015922869038,1.8625374333503764,2021-03-24
249,ITAÍ,3521804,27382,1753,510,0,2263,6.402015922869038,1.8625374333503764,2021-03-25
249,ITAÍ,3521804,27382,2137,522,0,2659,7.804397049156381,1.9063618435468557,2021-03-26
249,ITAÍ,3521804,27382,2137,522,0,2659,7.804397049156381,1.9063618435468557,2021-03-27
249,ITAÍ,3521804,27382,2181,524,0,2705,7.965086553210138,1.913665911912936,2021-03-28
249,ITAÍ,3521804,27382,2192,526,0,2718,8.005258929223578,1.9209699802790157,2021-03-29
249,ITAÍ,3521804,27382,2210,537,0,2747,8.070995544518297,1.961142356292455,2021-03-30
249,ITAÍ,3521804,27382,2208,614,0,2822,8.063691476152217,2.242348988386531,2021-03-31
249,ITAÍ,3521804,27382,2208,614,0,2822,8.063691476152217,2.242348988386531,2021-04-01
249,ITAÍ,3521804,27382,2208,614,0,2822,8.063691476152217,2.242348988386531,2021-04-02
249,ITAÍ,3521804,27382,2208,661,0,2869,8.063691476152217,2.413994594989409,2021-04-03
249,ITAÍ,3521804,27382,2208,661,0,2869,8.063691476152217,2.413994594989409,2021-04-04
249,ITAÍ,3521804,27382,2368,703,0,3071,8.64801694543861,2.567380030677087,2021-04-05
249,ITAÍ,3521804,27382,2378,746,0,3124,8.68453728726901,2.7244175005478053,2021-04-06
249,ITAÍ,3521804,27382,2397,763,0,3160,8.753925936746768,2.7865020816594845,2021-04-07
249,ITAÍ,3521804,27382,2399,773,0,3172,8.761230005112848,2.823022423489884,2021-04-08
249,ITAÍ,3521804,27382,2404,1036,0,3440,8.779490176028046,3.783507413629392,2021-04-09
249,ITAÍ,3521804,27382,2404,1036,0,3440,8.779490176028046,3.783507413629392,2021-04-10
