,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data
223,IBIRAREMA,3519501,7841,310,88,0,398,3.953577349827828,1.122305828338222,2021-02-21
223,IBIRAREMA,3519501,7841,314,1,0,315,4.004591251115929,0.0127534753220252,2021-02-22
223,IBIRAREMA,3519501,7841,316,1,0,317,4.03009820175998,0.0127534753220252,2021-02-23
223,IBIRAREMA,3519501,7841,316,700,0,1016,4.03009820175998,8.927432725417676,2021-02-24
223,IBIRAREMA,3519501,7841,318,701,0,1019,4.05560515240403,8.940186200739701,2021-02-25
223,IBIRAREMA,3519501,7841,318,711,0,1029,4.05560515240403,9.067720953959954,2021-02-26
223,IBIRAREMA,3519501,7841,318,711,0,1029,4.05560515240403,9.067720953959954,2021-02-27
223,IBIRAREMA,3519501,7841,318,711,0,1029,4.05560515240403,9.067720953959954,2021-02-28
223,IBIRAREMA,3519501,7841,347,715,0,1062,4.425455936742762,9.118734855248055,2021-03-01
223,IBIRAREMA,3519501,7841,368,83,0,451,4.6932789185052926,1.058538451728096,2021-03-02
223,IBIRAREMA,3519501,7841,376,129,0,505,4.795306721081494,1.6451983165412576,2021-03-03
223,IBIRAREMA,3519501,7841,376,129,0,505,4.795306721081494,1.6451983165412576,2021-03-04
223,IBIRAREMA,3519501,7841,438,138,0,576,5.586022191047061,1.759979594439485,2021-03-05
223,IBIRAREMA,3519501,7841,440,138,0,578,5.61152914169111,1.759979594439485,2021-03-06
223,IBIRAREMA,3519501,7841,440,138,0,578,5.61152914169111,1.759979594439485,2021-03-07
223,IBIRAREMA,3519501,7841,448,149,0,597,5.713556944267313,1.9002678229817624,2021-03-08
223,IBIRAREMA,3519501,7841,462,151,0,613,5.892105598775666,1.9257747736258128,2021-03-09
223,IBIRAREMA,3519501,7841,472,209,0,681,6.019640351995919,2.6654763423032777,2021-03-10
223,IBIRAREMA,3519501,7841,491,211,0,702,6.261956383114399,2.6909832929473283,2021-03-11
223,IBIRAREMA,3519501,7841,497,222,0,719,6.3384772350465495,2.831271521489606,2021-03-12
223,IBIRAREMA,3519501,7841,507,222,0,729,6.466011988266803,2.831271521489606,2021-03-13
223,IBIRAREMA,3519501,7841,507,222,0,729,6.466011988266803,2.831271521489606,2021-03-14
223,IBIRAREMA,3519501,7841,507,222,0,729,6.466011988266803,2.831271521489606,2021-03-15
223,IBIRAREMA,3519501,7841,564,230,0,794,7.192960081622242,2.933299324065808,2021-03-16
223,IBIRAREMA,3519501,7841,576,239,0,815,7.346001785486544,3.048080601964035,2021-03-17
223,IBIRAREMA,3519501,7841,576,239,0,815,7.346001785486544,3.048080601964035,2021-03-18
223,IBIRAREMA,3519501,7841,575,239,0,814,7.333248310164519,3.048080601964035,2021-03-19
223,IBIRAREMA,3519501,7841,652,240,0,892,8.315265909960464,3.0608340772860605,2021-03-20
223,IBIRAREMA,3519501,7841,671,0,0,671,8.557581941078944,0.0,2021-03-21
223,IBIRAREMA,3519501,7841,693,0,0,693,8.8381583981635,0.0,2021-03-22
223,IBIRAREMA,3519501,7841,722,243,0,965,9.208009182502233,3.0990945032521364,2021-03-23
223,IBIRAREMA,3519501,7841,756,246,0,1002,9.641627343451091,3.137354929218212,2021-03-24
223,IBIRAREMA,3519501,7841,795,246,0,1041,10.139012881010077,3.137354929218212,2021-03-25
223,IBIRAREMA,3519501,7841,849,249,0,1098,10.827700548399438,3.175615355184288,2021-03-26
223,IBIRAREMA,3519501,7841,849,249,0,1098,10.827700548399438,3.175615355184288,2021-03-27
223,IBIRAREMA,3519501,7841,848,270,0,1118,10.814947073077413,3.4434383369468176,2021-03-28
223,IBIRAREMA,3519501,7841,864,307,0,1171,11.019002678229818,3.915316923861752,2021-03-29
223,IBIRAREMA,3519501,7841,872,316,0,1188,11.12103048080602,4.03009820175998,2021-03-30
223,IBIRAREMA,3519501,7841,872,325,0,1197,11.12103048080602,4.144879479658207,2021-03-31
223,IBIRAREMA,3519501,7841,895,326,0,1221,11.4143604132126,4.157632954980232,2021-04-01
223,IBIRAREMA,3519501,7841,895,326,0,1221,11.4143604132126,4.157632954980232,2021-04-02
223,IBIRAREMA,3519501,7841,895,326,0,1221,11.4143604132126,4.157632954980232,2021-04-03
223,IBIRAREMA,3519501,7841,895,326,0,1221,11.4143604132126,4.157632954980232,2021-04-04
223,IBIRAREMA,3519501,7841,910,330,0,1240,11.605662543042978,4.2086468562683335,2021-04-05
223,IBIRAREMA,3519501,7841,914,343,0,1257,11.65667644433108,4.374442035454662,2021-04-06
223,IBIRAREMA,3519501,7841,916,370,0,1286,11.68218339497513,4.718785869149343,2021-04-07
223,IBIRAREMA,3519501,7841,916,405,0,1321,11.68218339497513,5.165157505420227,2021-04-08
223,IBIRAREMA,3519501,7841,916,424,0,1340,11.68218339497513,5.407473536538706,2021-04-09
223,IBIRAREMA,3519501,7841,916,424,0,1340,11.68218339497513,5.407473536538706,2021-04-10
223,IBIRAREMA,3519501,7841,916,424,0,1340,11.68218339497513,5.407473536538706,2021-04-11
223,IBIRAREMA,3519501,7841,948,432,0,1380,12.090294605279938,5.509501339114909,2021-04-12
223,IBIRAREMA,3519501,7841,986,432,0,1418,12.574926667516898,5.509501339114909,2021-04-13
223,IBIRAREMA,3519501,7841,988,486,0,1474,12.60043361816095,6.198189006504273,2021-04-14
223,IBIRAREMA,3519501,7841,1006,539,0,1545,12.829996173957404,6.874123198571611,2021-04-15
223,IBIRAREMA,3519501,7841,1006,603,0,1609,12.829996173957404,7.690345619181227,2021-04-16
223,IBIRAREMA,3519501,7841,1007,637,0,1644,12.842749649279428,8.123963780130085,2021-04-17
223,IBIRAREMA,3519501,7841,1007,637,0,1644,12.842749649279428,8.123963780130085,2021-04-18
223,IBIRAREMA,3519501,7841,1020,672,0,1692,13.008544828465755,8.570335416400969,2021-04-19
223,IBIRAREMA,3519501,7841,1096,710,0,1806,13.977808952939675,9.054967478637929,2021-04-20
223,IBIRAREMA,3519501,7841,1096,710,0,1806,13.977808952939675,9.054967478637929,2021-04-21
223,IBIRAREMA,3519501,7841,1127,711,0,1838,14.37316668792246,9.067720953959954,2021-04-22
223,IBIRAREMA,3519501,7841,1156,717,0,1873,14.743017472261192,9.144241805892106,2021-04-23
223,IBIRAREMA,3519501,7841,1161,717,0,1878,14.80678484887132,9.144241805892106,2021-04-24
223,IBIRAREMA,3519501,7841,1161,717,0,1878,14.80678484887132,9.144241805892106,2021-04-25
223,IBIRAREMA,3519501,7841,1161,748,0,1909,14.80678484887132,9.539599540874889,2021-04-26
223,IBIRAREMA,3519501,7841,1179,799,0,1978,15.036347404667772,10.190026782298176,2021-04-27
223,IBIRAREMA,3519501,7841,1179,799,0,1978,15.036347404667772,10.190026782298176,2021-04-28
223,IBIRAREMA,3519501,7841,1240,827,0,2067,15.814309399311313,10.547124091314885,2021-04-29
223,IBIRAREMA,3519501,7841,1243,834,0,2077,15.852569825277389,10.63639841856906,2021-04-30
223,IBIRAREMA,3519501,7841,1243,834,0,2077,15.852569825277389,10.63639841856906,2021-05-01
223,IBIRAREMA,3519501,7841,1243,834,0,2077,15.852569825277389,10.63639841856906,2021-05-02
223,IBIRAREMA,3519501,7841,1270,838,0,2108,16.196913658972072,10.68741231985716,2021-05-03
