,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data
408,PATROCÍNIO PAULISTA,3536307,14807,573,320,0,893,3.86979131491862,2.1611400013507125,2021-02-21
408,PATROCÍNIO PAULISTA,3536307,14807,574,707,0,1281,3.8765448774228406,4.774768690484231,2021-02-22
408,PATROCÍNIO PAULISTA,3536307,14807,575,806,0,1381,3.883298439927062,5.443371378402107,2021-02-23
408,PATROCÍNIO PAULISTA,3536307,14807,578,59,0,637,3.903559127439724,0.3984601877490376,2021-02-24
408,PATROCÍNIO PAULISTA,3536307,14807,583,60,0,643,3.937326939960829,0.4052137502532585,2021-02-25
408,PATROCÍNIO PAULISTA,3536307,14807,583,60,0,643,3.937326939960829,0.4052137502532585,2021-02-26
408,PATROCÍNIO PAULISTA,3536307,14807,644,60,0,704,4.349294252718309,0.4052137502532585,2021-02-27
408,PATROCÍNIO PAULISTA,3536307,14807,644,60,0,704,4.349294252718309,0.4052137502532585,2021-02-28
408,PATROCÍNIO PAULISTA,3536307,14807,644,69,0,713,4.349294252718309,0.4659958127912473,2021-03-01
408,PATROCÍNIO PAULISTA,3536307,14807,644,151,0,795,4.349294252718309,1.0197879381373671,2021-03-02
408,PATROCÍNIO PAULISTA,3536307,14807,734,151,0,885,4.957114878098197,1.0197879381373671,2021-03-03
408,PATROCÍNIO PAULISTA,3536307,14807,744,151,0,895,5.024650503140406,1.0197879381373671,2021-03-04
408,PATROCÍNIO PAULISTA,3536307,14807,810,158,0,968,5.470385628418991,1.0670628756669145,2021-03-05
408,PATROCÍNIO PAULISTA,3536307,14807,815,159,0,974,5.504153440940096,1.0738164381711353,2021-03-06
408,PATROCÍNIO PAULISTA,3536307,14807,815,159,0,974,5.504153440940096,1.0738164381711353,2021-03-07
408,PATROCÍNIO PAULISTA,3536307,14807,815,159,0,974,5.504153440940096,1.0738164381711353,2021-03-08
408,PATROCÍNIO PAULISTA,3536307,14807,818,238,0,1056,5.524414128452759,1.6073478760045925,2021-03-09
408,PATROCÍNIO PAULISTA,3536307,14807,859,254,0,1113,5.801310191125819,1.715404876072128,2021-03-10
408,PATROCÍNIO PAULISTA,3536307,14807,871,286,0,1157,5.88235294117647,1.9315188762071995,2021-03-11
408,PATROCÍNIO PAULISTA,3536307,14807,887,359,0,1246,5.990409941244006,2.4245289390153304,2021-03-12
408,PATROCÍNIO PAULISTA,3536307,14807,887,359,0,1246,5.990409941244006,2.4245289390153304,2021-03-13
408,PATROCÍNIO PAULISTA,3536307,14807,887,359,0,1246,5.990409941244006,2.4245289390153304,2021-03-14
