,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data
104,CAJATI,3509254,28494,550,16463,0,17013,1.930230925808942,57.77707587562294,2021-02-21
104,CAJATI,3509254,28494,551,228,0,779,1.9337404365831403,0.8001684565171615,2021-02-22
104,CAJATI,3509254,28494,553,231,0,784,1.9407594581315364,0.8106969888397557,2021-02-23
104,CAJATI,3509254,28494,563,128,0,691,1.9758545658735172,0.4492173790973537,2021-02-24
104,CAJATI,3509254,28494,577,128,0,705,2.0249877167122903,0.4492173790973537,2021-02-25
104,CAJATI,3509254,28494,606,130,0,736,2.1267635291640343,0.4562364006457499,2021-02-26
104,CAJATI,3509254,28494,606,130,0,736,2.1267635291640343,0.4562364006457499,2021-02-27
104,CAJATI,3509254,28494,606,130,0,736,2.1267635291640343,0.4562364006457499,2021-02-28
104,CAJATI,3509254,28494,634,130,0,764,2.225029830841581,0.4562364006457499,2021-03-01
104,CAJATI,3509254,28494,667,165,0,832,2.340843686390117,0.5790692777426827,2021-03-02
104,CAJATI,3509254,28494,825,202,0,1027,2.895346388713413,0.7089211763880116,2021-03-03
104,CAJATI,3509254,28494,844,202,0,1046,2.9620270934231767,0.7089211763880116,2021-03-04
104,CAJATI,3509254,28494,952,220,0,1172,3.3410542570365696,0.7720923703235769,2021-03-05
104,CAJATI,3509254,28494,995,220,0,1215,3.4919632203270865,0.7720923703235769,2021-03-06
104,CAJATI,3509254,28494,1014,220,0,1234,3.5586439250368502,0.7720923703235769,2021-03-07
104,CAJATI,3509254,28494,1040,242,0,1282,3.649891205166,0.8493016073559345,2021-03-08
104,CAJATI,3509254,28494,1167,260,0,1427,4.095599073489155,0.9124728012915,2021-03-09
104,CAJATI,3509254,28494,1196,291,0,1487,4.1973748859409,1.0212676352916403,2021-03-10
104,CAJATI,3509254,28494,1203,336,0,1539,4.221941461360287,1.1791956201305538,2021-03-11
104,CAJATI,3509254,28494,1219,357,0,1576,4.278093633747456,1.2528953463887134,2021-03-12
104,CAJATI,3509254,28494,1219,357,0,1576,4.278093633747456,1.2528953463887134,2021-03-13
104,CAJATI,3509254,28494,1219,357,0,1576,4.278093633747456,1.2528953463887134,2021-03-14
104,CAJATI,3509254,28494,1270,379,0,1649,4.457078683231557,1.3301045834210712,2021-03-15
104,CAJATI,3509254,28494,1316,381,0,1697,4.618516178844669,1.3371236049694672,2021-03-16
104,CAJATI,3509254,28494,1332,383,0,1715,4.674668351231838,1.344142626517863,2021-03-17
104,CAJATI,3509254,28494,1384,386,0,1770,4.857162911490138,1.3546711588404576,2021-03-18
104,CAJATI,3509254,28494,1570,401,0,1971,5.509931915490981,1.4073138204534288,2021-03-19
104,CAJATI,3509254,28494,1570,401,0,1971,5.509931915490981,1.4073138204534288,2021-03-20
104,CAJATI,3509254,28494,1570,0,0,1570,5.509931915490981,0.0,2021-03-21
104,CAJATI,3509254,28494,1694,0,0,1694,5.945111251491542,0.0,2021-03-22
104,CAJATI,3509254,28494,1750,433,0,2183,6.1416438548466346,1.5196181652277672,2021-03-23
104,CAJATI,3509254,28494,1807,435,0,2242,6.341685968975924,1.5266371867761634,2021-03-24
104,CAJATI,3509254,28494,1807,435,0,2242,6.341685968975924,1.5266371867761634,2021-03-25
104,CAJATI,3509254,28494,1868,561,0,2429,6.555766126202007,1.968835544325121,2021-03-26
104,CAJATI,3509254,28494,1868,561,0,2429,6.555766126202007,1.968835544325121,2021-03-27
104,CAJATI,3509254,28494,1877,582,0,2459,6.587351723169791,2.0425352705832807,2021-03-28
104,CAJATI,3509254,28494,2198,609,0,2807,7.713904681687373,2.1372920614866286,2021-03-29
104,CAJATI,3509254,28494,2241,683,0,2924,7.86481364497789,2.3969958587772866,2021-03-30
104,CAJATI,3509254,28494,2324,698,0,3022,8.15610303923633,2.4496385203902573,2021-03-31
104,CAJATI,3509254,28494,2365,706,0,3071,8.299992980978452,2.477714606583842,2021-04-01
104,CAJATI,3509254,28494,2365,706,0,3071,8.299992980978452,2.477714606583842,2021-04-02
104,CAJATI,3509254,28494,2369,706,0,3075,8.314031024075245,2.477714606583842,2021-04-03
