,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data
369,NOVA CANAÃ PAULISTA,3532843,1852,78,43,0,121,4.211663066954643,2.3218142548596115,2021-02-21
369,NOVA CANAÃ PAULISTA,3532843,1852,78,68,0,146,4.211663066954643,3.67170626349892,2021-02-22
369,NOVA CANAÃ PAULISTA,3532843,1852,78,68,0,146,4.211663066954643,3.67170626349892,2021-02-23
369,NOVA CANAÃ PAULISTA,3532843,1852,78,5,0,83,4.211663066954643,0.2699784017278617,2021-02-24
369,NOVA CANAÃ PAULISTA,3532843,1852,78,5,0,83,4.211663066954643,0.2699784017278617,2021-02-25
369,NOVA CANAÃ PAULISTA,3532843,1852,79,5,0,84,4.2656587473002165,0.2699784017278617,2021-02-26
369,NOVA CANAÃ PAULISTA,3532843,1852,79,5,0,84,4.2656587473002165,0.2699784017278617,2021-02-27
369,NOVA CANAÃ PAULISTA,3532843,1852,79,5,0,84,4.2656587473002165,0.2699784017278617,2021-02-28
369,NOVA CANAÃ PAULISTA,3532843,1852,111,5,0,116,5.993520518358531,0.2699784017278617,2021-03-01
369,NOVA CANAÃ PAULISTA,3532843,1852,130,32,0,162,7.019438444924406,1.7278617710583155,2021-03-02
369,NOVA CANAÃ PAULISTA,3532843,1852,130,32,0,162,7.019438444924406,1.7278617710583155,2021-03-03
369,NOVA CANAÃ PAULISTA,3532843,1852,130,46,0,176,7.019438444924406,2.4838012958963285,2021-03-04
369,NOVA CANAÃ PAULISTA,3532843,1852,141,52,0,193,7.6133909287257024,2.8077753779697625,2021-03-05
369,NOVA CANAÃ PAULISTA,3532843,1852,141,52,0,193,7.6133909287257024,2.8077753779697625,2021-03-06
369,NOVA CANAÃ PAULISTA,3532843,1852,141,52,0,193,7.6133909287257024,2.8077753779697625,2021-03-07
369,NOVA CANAÃ PAULISTA,3532843,1852,141,52,0,193,7.6133909287257024,2.8077753779697625,2021-03-08
369,NOVA CANAÃ PAULISTA,3532843,1852,159,55,0,214,8.585313174946005,2.9697624190064795,2021-03-09
369,NOVA CANAÃ PAULISTA,3532843,1852,159,55,0,214,8.585313174946005,2.9697624190064795,2021-03-10
369,NOVA CANAÃ PAULISTA,3532843,1852,179,55,0,234,9.665226781857452,2.9697624190064795,2021-03-11
