,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data
3,ÁGUAS DA PRATA,3500402,8221,340,63,0,403,4.135749908770222,0.7663301301544824,2021-02-21
3,ÁGUAS DA PRATA,3500402,8221,340,63,0,403,4.135749908770222,0.7663301301544824,2021-02-22
3,ÁGUAS DA PRATA,3500402,8221,340,63,0,403,4.135749908770222,0.7663301301544824,2021-02-23
3,ÁGUAS DA PRATA,3500402,8221,340,63,0,403,4.135749908770222,0.7663301301544824,2021-02-24
3,ÁGUAS DA PRATA,3500402,8221,340,63,0,403,4.135749908770222,0.7663301301544824,2021-02-25
3,ÁGUAS DA PRATA,3500402,8221,340,63,0,403,4.135749908770222,0.7663301301544824,2021-02-26
3,ÁGUAS DA PRATA,3500402,8221,340,63,0,403,4.135749908770222,0.7663301301544824,2021-02-27
3,ÁGUAS DA PRATA,3500402,8221,340,63,0,403,4.135749908770222,0.7663301301544824,2021-02-28
3,ÁGUAS DA PRATA,3500402,8221,340,64,0,404,4.135749908770222,0.7784941004743948,2021-03-01
3,ÁGUAS DA PRATA,3500402,8221,340,64,0,404,4.135749908770222,0.7784941004743948,2021-03-02
3,ÁGUAS DA PRATA,3500402,8221,340,64,0,404,4.135749908770222,0.7784941004743948,2021-03-03
3,ÁGUAS DA PRATA,3500402,8221,340,64,0,404,4.135749908770222,0.7784941004743948,2021-03-04
3,ÁGUAS DA PRATA,3500402,8221,356,130,0,486,4.330373433888822,1.5813161415886143,2021-03-05
3,ÁGUAS DA PRATA,3500402,8221,539,186,0,725,6.556380002432793,2.26249847950371,2021-03-06
3,ÁGUAS DA PRATA,3500402,8221,539,186,0,725,6.556380002432793,2.26249847950371,2021-03-07
3,ÁGUAS DA PRATA,3500402,8221,539,197,0,736,6.556380002432793,2.396302153022747,2021-03-08
3,ÁGUAS DA PRATA,3500402,8221,539,197,0,736,6.556380002432793,2.396302153022747,2021-03-09
3,ÁGUAS DA PRATA,3500402,8221,546,213,0,759,6.6415277946721805,2.590925678141345,2021-03-10
3,ÁGUAS DA PRATA,3500402,8221,560,214,0,774,6.811823379150956,2.603089648461258,2021-03-11
3,ÁGUAS DA PRATA,3500402,8221,566,258,0,824,6.884807201070429,3.138304342537404,2021-03-12
3,ÁGUAS DA PRATA,3500402,8221,710,260,0,970,8.636418927137818,3.1626322831772287,2021-03-13
3,ÁGUAS DA PRATA,3500402,8221,710,260,0,970,8.636418927137818,3.1626322831772287,2021-03-14
3,ÁGUAS DA PRATA,3500402,8221,710,260,0,970,8.636418927137818,3.1626322831772287,2021-03-15
3,ÁGUAS DA PRATA,3500402,8221,746,260,0,1006,9.074321858654663,3.1626322831772287,2021-03-16
3,ÁGUAS DA PRATA,3500402,8221,792,260,0,1052,9.633864493370636,3.1626322831772287,2021-03-17
3,ÁGUAS DA PRATA,3500402,8221,801,261,0,1062,9.743340226249847,3.174796253497141,2021-03-18
3,ÁGUAS DA PRATA,3500402,8221,847,261,0,1108,10.302882860965818,3.174796253497141,2021-03-19
3,ÁGUAS DA PRATA,3500402,8221,956,261,0,1217,11.628755625836272,3.174796253497141,2021-03-20
3,ÁGUAS DA PRATA,3500402,8221,956,0,0,956,11.628755625836272,0.0,2021-03-21
3,ÁGUAS DA PRATA,3500402,8221,956,0,0,956,11.628755625836272,0.0,2021-03-22
3,ÁGUAS DA PRATA,3500402,8221,992,264,0,1256,12.06665855735312,3.211288164456879,2021-03-23
3,ÁGUAS DA PRATA,3500402,8221,992,264,0,1256,12.06665855735312,3.211288164456879,2021-03-24
3,ÁGUAS DA PRATA,3500402,8221,999,264,0,1263,12.151806349592508,3.211288164456879,2021-03-25
3,ÁGUAS DA PRATA,3500402,8221,1016,265,0,1281,12.358593845031018,3.2234521347767915,2021-03-26
3,ÁGUAS DA PRATA,3500402,8221,1016,265,0,1281,12.358593845031018,3.2234521347767915,2021-03-27
