,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data
290,JOSÉ BONIFÁCIO,3525706,37366,1256,237,0,1493,3.361344537815126,0.6342664454316759,2021-02-21
290,JOSÉ BONIFÁCIO,3525706,37366,1269,23,0,1292,3.3961355242734035,0.0615532837338757,2021-02-22
290,JOSÉ BONIFÁCIO,3525706,37366,1281,23,0,1304,3.428250281004121,0.0615532837338757,2021-02-23
290,JOSÉ BONIFÁCIO,3525706,37366,1291,34,0,1325,3.45501257827972,0.0909918107370336,2021-02-24
290,JOSÉ BONIFÁCIO,3525706,37366,1297,34,0,1331,3.4710699566450787,0.0909918107370336,2021-02-25
290,JOSÉ BONIFÁCIO,3525706,37366,1308,34,0,1342,3.500508483648236,0.0909918107370336,2021-02-26
290,JOSÉ BONIFÁCIO,3525706,37366,1309,34,0,1343,3.5031847133757963,0.0909918107370336,2021-02-27
290,JOSÉ BONIFÁCIO,3525706,37366,1309,34,0,1343,3.5031847133757963,0.0909918107370336,2021-02-28
290,JOSÉ BONIFÁCIO,3525706,37366,1602,34,0,1636,4.287320023550822,0.0909918107370336,2021-03-01
290,JOSÉ BONIFÁCIO,3525706,37366,1687,571,0,2258,4.5147995503934055,1.5281271744366536,2021-03-02
290,JOSÉ BONIFÁCIO,3525706,37366,2005,624,0,2629,5.365840603757426,1.6699673499973238,2021-03-03
290,JOSÉ BONIFÁCIO,3525706,37366,2026,649,0,2675,5.422041428036183,1.736873093186319,2021-03-04
290,JOSÉ BONIFÁCIO,3525706,37366,2140,798,0,2938,5.727131616978001,2.1356313225927317,2021-03-05
290,JOSÉ BONIFÁCIO,3525706,37366,2148,813,0,2961,5.74854145479848,2.1757747685061286,2021-03-06
290,JOSÉ BONIFÁCIO,3525706,37366,2148,813,0,2961,5.74854145479848,2.1757747685061286,2021-03-07
290,JOSÉ BONIFÁCIO,3525706,37366,2163,822,0,2985,5.788684900711877,2.199860836054167,2021-03-08
290,JOSÉ BONIFÁCIO,3525706,37366,2181,828,0,3009,5.836857035807954,2.215918214419526,2021-03-09
290,JOSÉ BONIFÁCIO,3525706,37366,2202,847,0,3049,5.89305786008671,2.2667665792431624,2021-03-10
