,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data
314,LUTÉCIA,3527900,2636,149,47,0,196,5.652503793626707,1.7830045523520486,2021-02-21
314,LUTÉCIA,3527900,2636,149,104,0,253,5.652503793626707,3.9453717754172986,2021-02-22
314,LUTÉCIA,3527900,2636,149,104,0,253,5.652503793626707,3.9453717754172986,2021-02-23
314,LUTÉCIA,3527900,2636,149,168,0,317,5.652503793626707,6.373292867981791,2021-02-24
314,LUTÉCIA,3527900,2636,149,168,0,317,5.652503793626707,6.373292867981791,2021-02-25
314,LUTÉCIA,3527900,2636,159,168,0,327,6.03186646433991,6.373292867981791,2021-02-26
314,LUTÉCIA,3527900,2636,159,168,0,327,6.03186646433991,6.373292867981791,2021-02-27
314,LUTÉCIA,3527900,2636,159,168,0,327,6.03186646433991,6.373292867981791,2021-02-28
314,LUTÉCIA,3527900,2636,175,168,0,343,6.638846737481032,6.373292867981791,2021-03-01
314,LUTÉCIA,3527900,2636,176,73,0,249,6.676783004552352,2.769347496206373,2021-03-02
314,LUTÉCIA,3527900,2636,200,79,0,279,7.587253414264036,2.9969650986342944,2021-03-03
314,LUTÉCIA,3527900,2636,200,79,0,279,7.587253414264036,2.9969650986342944,2021-03-04
314,LUTÉCIA,3527900,2636,201,84,0,285,7.625189681335357,3.1866464339908958,2021-03-05
314,LUTÉCIA,3527900,2636,201,87,0,288,7.625189681335357,3.3004552352048555,2021-03-06
314,LUTÉCIA,3527900,2636,201,87,0,288,7.625189681335357,3.3004552352048555,2021-03-07
314,LUTÉCIA,3527900,2636,201,88,0,289,7.625189681335357,3.338391502276176,2021-03-08
314,LUTÉCIA,3527900,2636,201,88,0,289,7.625189681335357,3.338391502276176,2021-03-09
314,LUTÉCIA,3527900,2636,201,88,0,289,7.625189681335357,3.338391502276176,2021-03-10
314,LUTÉCIA,3527900,2636,201,88,0,289,7.625189681335357,3.338391502276176,2021-03-11
314,LUTÉCIA,3527900,2636,201,88,0,289,7.625189681335357,3.338391502276176,2021-03-12
314,LUTÉCIA,3527900,2636,201,88,0,289,7.625189681335357,3.338391502276176,2021-03-13
314,LUTÉCIA,3527900,2636,201,88,0,289,7.625189681335357,3.338391502276176,2021-03-14
314,LUTÉCIA,3527900,2636,201,88,0,289,7.625189681335357,3.338391502276176,2021-03-15
314,LUTÉCIA,3527900,2636,201,88,0,289,7.625189681335357,3.338391502276176,2021-03-16
314,LUTÉCIA,3527900,2636,270,96,0,366,10.242792109256447,3.6418816388467374,2021-03-17
314,LUTÉCIA,3527900,2636,288,112,0,400,10.925644916540213,4.24886191198786,2021-03-18
314,LUTÉCIA,3527900,2636,288,112,0,400,10.925644916540213,4.24886191198786,2021-03-19
314,LUTÉCIA,3527900,2636,288,112,0,400,10.925644916540213,4.24886191198786,2021-03-20
314,LUTÉCIA,3527900,2636,288,0,0,288,10.925644916540213,0.0,2021-03-21
314,LUTÉCIA,3527900,2636,316,0,0,316,11.987860394537178,0.0,2021-03-22
314,LUTÉCIA,3527900,2636,324,122,0,446,12.29135053110774,4.628224582701062,2021-03-23
314,LUTÉCIA,3527900,2636,324,122,0,446,12.29135053110774,4.628224582701062,2021-03-24
314,LUTÉCIA,3527900,2636,345,123,0,468,13.088012139605462,4.666160849772382,2021-03-25
314,LUTÉCIA,3527900,2636,378,123,0,501,14.33990895295903,4.666160849772382,2021-03-26
314,LUTÉCIA,3527900,2636,378,123,0,501,14.33990895295903,4.666160849772382,2021-03-27
314,LUTÉCIA,3527900,2636,378,123,0,501,14.33990895295903,4.666160849772382,2021-03-28
314,LUTÉCIA,3527900,2636,378,123,0,501,14.33990895295903,4.666160849772382,2021-03-29
314,LUTÉCIA,3527900,2636,417,123,0,540,15.819423368740516,4.666160849772382,2021-03-30
314,LUTÉCIA,3527900,2636,418,123,0,541,15.857359635811836,4.666160849772382,2021-03-31
314,LUTÉCIA,3527900,2636,432,123,0,555,16.38846737481032,4.666160849772382,2021-04-01
314,LUTÉCIA,3527900,2636,432,123,0,555,16.38846737481032,4.666160849772382,2021-04-02
