,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data
365,NHANDEARA,3532603,11527,557,5,0,562,4.832133252364015,0.0433764205777739,2021-02-21
365,NHANDEARA,3532603,11527,557,72,0,629,4.832133252364015,0.6246204563199445,2021-02-22
365,NHANDEARA,3532603,11527,557,72,0,629,4.832133252364015,0.6246204563199445,2021-02-23
365,NHANDEARA,3532603,11527,557,30,0,587,4.832133252364015,0.2602585234666435,2021-02-24
365,NHANDEARA,3532603,11527,557,31,0,588,4.832133252364015,0.2689338075821983,2021-02-25
365,NHANDEARA,3532603,11527,557,37,0,594,4.832133252364015,0.320985512275527,2021-02-26
365,NHANDEARA,3532603,11527,557,37,0,594,4.832133252364015,0.320985512275527,2021-02-27
365,NHANDEARA,3532603,11527,557,37,0,594,4.832133252364015,0.320985512275527,2021-02-28
365,NHANDEARA,3532603,11527,664,38,0,702,5.760388652728377,0.3296607963910818,2021-03-01
365,NHANDEARA,3532603,11527,706,151,0,857,6.124750585581678,1.3099679014487724,2021-03-02
365,NHANDEARA,3532603,11527,746,182,0,928,6.471761950203869,1.5789017090309707,2021-03-03
365,NHANDEARA,3532603,11527,752,182,0,934,6.523813654897198,1.5789017090309707,2021-03-04
365,NHANDEARA,3532603,11527,831,274,0,1105,7.209161100026026,2.377027847662011,2021-03-05
365,NHANDEARA,3532603,11527,831,274,0,1105,7.209161100026026,2.377027847662011,2021-03-06
365,NHANDEARA,3532603,11527,831,274,0,1105,7.209161100026026,2.377027847662011,2021-03-07
365,NHANDEARA,3532603,11527,932,276,0,1208,8.085364795697059,2.3943784158931205,2021-03-08
365,NHANDEARA,3532603,11527,955,295,0,1250,8.284896330354819,2.5592088140886613,2021-03-09
365,NHANDEARA,3532603,11527,969,361,0,1330,8.406350307972586,3.131777565715277,2021-03-10
365,NHANDEARA,3532603,11527,973,375,0,1348,8.441051444434805,3.253231543333044,2021-03-11
365,NHANDEARA,3532603,11527,976,377,0,1353,8.46707729678147,3.2705821115641536,2021-03-12
365,NHANDEARA,3532603,11527,976,377,0,1353,8.46707729678147,3.2705821115641536,2021-03-13
365,NHANDEARA,3532603,11527,976,377,0,1353,8.46707729678147,3.2705821115641536,2021-03-14
365,NHANDEARA,3532603,11527,1097,392,0,1489,9.516786674763598,3.4007113732974754,2021-03-15
365,NHANDEARA,3532603,11527,1138,392,0,1530,9.872473323501344,3.4007113732974754,2021-03-16
365,NHANDEARA,3532603,11527,1149,395,0,1544,9.967901448772446,3.42673722564414,2021-03-17
365,NHANDEARA,3532603,11527,1153,399,0,1552,10.002602585234667,3.461438362106359,2021-03-18
365,NHANDEARA,3532603,11527,1382,407,0,1789,11.989242647696711,3.5308406350307973,2021-03-19
365,NHANDEARA,3532603,11527,1393,407,0,1800,12.084670772967817,3.5308406350307973,2021-03-20
365,NHANDEARA,3532603,11527,1407,0,0,1407,12.206124750585582,0.0,2021-03-21
365,NHANDEARA,3532603,11527,1441,0,0,1441,12.501084410514444,0.0,2021-03-22
365,NHANDEARA,3532603,11527,1441,409,0,1850,12.501084410514444,3.548191203261907,2021-03-23
365,NHANDEARA,3532603,11527,1441,409,0,1850,12.501084410514444,3.548191203261907,2021-03-24
365,NHANDEARA,3532603,11527,1441,409,0,1850,12.501084410514444,3.548191203261907,2021-03-25
365,NHANDEARA,3532603,11527,1712,409,0,2121,14.85208640582979,3.548191203261907,2021-03-26
365,NHANDEARA,3532603,11527,1712,409,0,2121,14.85208640582979,3.548191203261907,2021-03-27
365,NHANDEARA,3532603,11527,1741,409,0,2150,15.103669645180878,3.548191203261907,2021-03-28
365,NHANDEARA,3532603,11527,1763,578,0,2341,15.294525895723083,5.014314218790665,2021-03-29
365,NHANDEARA,3532603,11527,1767,598,0,2365,15.329227032185305,5.187819901101761,2021-03-30
365,NHANDEARA,3532603,11527,1768,600,0,2368,15.33790231630086,5.20517046933287,2021-03-31
365,NHANDEARA,3532603,11527,1769,600,0,2369,15.346577600416412,5.20517046933287,2021-04-01
365,NHANDEARA,3532603,11527,1769,600,0,2369,15.346577600416412,5.20517046933287,2021-04-02
365,NHANDEARA,3532603,11527,1769,600,0,2369,15.346577600416412,5.20517046933287,2021-04-03
365,NHANDEARA,3532603,11527,1769,600,0,2369,15.346577600416412,5.20517046933287,2021-04-04
365,NHANDEARA,3532603,11527,1869,604,0,2473,16.214106011971893,5.23987160579509,2021-04-05
365,NHANDEARA,3532603,11527,1878,745,0,2623,16.292183569011883,6.463086666088315,2021-04-06
365,NHANDEARA,3532603,11527,1878,746,0,2624,16.292183569011883,6.471761950203869,2021-04-07
365,NHANDEARA,3532603,11527,1879,746,0,2625,16.30085885312744,6.471761950203869,2021-04-08
365,NHANDEARA,3532603,11527,1882,1010,0,2892,16.326884705474104,8.762036956710332,2021-04-09
365,NHANDEARA,3532603,11527,1882,1010,0,2892,16.326884705474104,8.762036956710332,2021-04-10
365,NHANDEARA,3532603,11527,1882,1010,0,2892,16.326884705474104,8.762036956710332,2021-04-11
365,NHANDEARA,3532603,11527,1958,1013,0,2971,16.986206298256267,8.788062809056997,2021-04-12
365,NHANDEARA,3532603,11527,2062,1014,0,3076,17.888435846273964,8.796738093172552,2021-04-13
365,NHANDEARA,3532603,11527,2066,1018,0,3084,17.923136982736185,8.83143922963477,2021-04-14
365,NHANDEARA,3532603,11527,2077,1143,0,3220,18.018565108007287,9.915849744079118,2021-04-15
365,NHANDEARA,3532603,11527,2086,1298,0,3384,18.09664266504728,11.26051878199011,2021-04-16
365,NHANDEARA,3532603,11527,2088,1323,0,3411,18.11399323327839,11.47740088487898,2021-04-17
365,NHANDEARA,3532603,11527,2088,1323,0,3411,18.11399323327839,11.47740088487898,2021-04-18
365,NHANDEARA,3532603,11527,2089,1324,0,3413,18.122668517393944,11.486076168994536,2021-04-19
365,NHANDEARA,3532603,11527,2315,1335,0,3650,20.083282727509328,11.581504294265638,2021-04-20
365,NHANDEARA,3532603,11527,2315,1335,0,3650,20.083282727509328,11.581504294265638,2021-04-21
365,NHANDEARA,3532603,11527,2320,1433,0,3753,20.1266591480871,12.431682137590006,2021-04-22
365,NHANDEARA,3532603,11527,2452,1457,0,3909,21.27179665134033,12.639888956363322,2021-04-23
365,NHANDEARA,3532603,11527,2452,1460,0,3912,21.27179665134033,12.665914808709983,2021-04-24
365,NHANDEARA,3532603,11527,2452,1460,0,3912,21.27179665134033,12.665914808709983,2021-04-25
365,NHANDEARA,3532603,11527,2460,1460,0,3920,21.34119892426477,12.665914808709983,2021-04-26
365,NHANDEARA,3532603,11527,2474,1463,0,3937,21.46265290188253,12.69194066105665,2021-04-27
365,NHANDEARA,3532603,11527,2474,1463,0,3937,21.46265290188253,12.69194066105665,2021-04-28
365,NHANDEARA,3532603,11527,2599,1564,0,4163,22.547063416326885,13.568144356727682,2021-04-29
365,NHANDEARA,3532603,11527,2603,1566,0,4169,22.581764552789103,13.585494924958793,2021-04-30
365,NHANDEARA,3532603,11527,2608,1567,0,4175,22.62514097336688,13.594170209074347,2021-05-01
365,NHANDEARA,3532603,11527,2608,1567,0,4175,22.62514097336688,13.594170209074347,2021-05-02
365,NHANDEARA,3532603,11527,2608,1567,0,4175,22.62514097336688,13.594170209074347,2021-05-03
365,NHANDEARA,3532603,11527,2610,1567,0,4177,22.642491541597987,13.594170209074347,2021-05-04
365,NHANDEARA,3532603,11527,2995,1567,0,4562,25.98247592608658,13.594170209074347,2021-05-05
365,NHANDEARA,3532603,11527,3080,1645,0,4725,26.71987507590873,14.27084237008762,2021-05-06
365,NHANDEARA,3532603,11527,3107,1649,0,4756,26.954107747028715,14.30554350654984,2021-05-07
365,NHANDEARA,3532603,11527,3107,1649,0,4756,26.954107747028715,14.30554350654984,2021-05-08
365,NHANDEARA,3532603,11527,3107,1649,0,4756,26.954107747028715,14.30554350654984,2021-05-09
365,NHANDEARA,3532603,11527,3130,1649,0,4779,27.15363928168648,14.30554350654984,2021-05-10
365,NHANDEARA,3532603,11527,3179,1655,0,4834,27.578728203348657,14.357595211243169,2021-05-11
365,NHANDEARA,3532603,11527,3288,1661,0,4949,28.524334171944133,14.409646915936497,2021-05-12
365,NHANDEARA,3532603,11527,3344,1664,0,5008,29.0101500824152,14.435672768283162,2021-05-13
365,NHANDEARA,3532603,11527,3371,1673,0,5044,29.24438275353518,14.513750325323157,2021-05-14
365,NHANDEARA,3532603,11527,3371,1673,0,5044,29.24438275353518,14.513750325323157,2021-05-15
365,NHANDEARA,3532603,11527,3433,1687,0,5120,29.78225036869957,14.635204302940922,2021-05-16
