,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data
390,OURINHOS,3534708,114352,4328,90,0,4418,3.78480481320834,0.0787043514761438,2021-02-21
390,OURINHOS,3534708,114352,4339,89,0,4428,3.794424233944312,0.0778298586819644,2021-02-22
390,OURINHOS,3534708,114352,4354,91,0,4445,3.8075416258570023,0.0795788442703232,2021-02-23
390,OURINHOS,3534708,114352,4357,123,0,4480,3.8101651042395415,0.1075626136840632,2021-02-24
390,OURINHOS,3534708,114352,4380,145,0,4525,3.8302784385056663,0.1268014551560095,2021-02-25
390,OURINHOS,3534708,114352,4383,147,0,4530,3.8329019168882046,0.1285504407443682,2021-02-26
390,OURINHOS,3534708,114352,4383,147,0,4530,3.8329019168882046,0.1285504407443682,2021-02-27
390,OURINHOS,3534708,114352,4383,147,0,4530,3.8329019168882046,0.1285504407443682,2021-02-28
390,OURINHOS,3534708,114352,4675,171,0,4846,4.088253812788582,0.1495382678046732,2021-03-01
390,OURINHOS,3534708,114352,5071,1494,0,6565,4.434552959283615,1.3064922345039875,2021-03-02
390,OURINHOS,3534708,114352,6085,2180,0,8265,5.321288652581503,1.90639429131104,2021-03-03
390,OURINHOS,3534708,114352,6102,2207,0,8309,5.336155030082552,1.9300055967538827,2021-03-04
390,OURINHOS,3534708,114352,6349,2420,0,8769,5.552154750244858,2.11627256191409,2021-03-05
390,OURINHOS,3534708,114352,6368,2433,0,8801,5.568770113334266,2.127640968238422,2021-03-06
390,OURINHOS,3534708,114352,6443,2681,0,9124,5.63435707289772,2.344515181194907,2021-03-07
390,OURINHOS,3534708,114352,6759,2815,0,9574,5.910696795858402,2.4616972156149437,2021-03-08
390,OURINHOS,3534708,114352,6920,2903,0,9823,6.051490135721282,2.5386525815027285,2021-03-09
390,OURINHOS,3534708,114352,7071,2952,0,10023,6.183538547642367,2.581502728417518,2021-03-10
390,OURINHOS,3534708,114352,7225,3058,0,10283,6.318210437945991,2.6741989646005315,2021-03-11
390,OURINHOS,3534708,114352,7351,3084,0,10435,6.428396530012592,2.6969357772491955,2021-03-12
390,OURINHOS,3534708,114352,7351,3084,0,10435,6.428396530012592,2.6969357772491955,2021-03-13
390,OURINHOS,3534708,114352,7545,3085,0,10630,6.598048132083393,2.697810270043375,2021-03-14
390,OURINHOS,3534708,114352,8243,3098,0,11341,7.208444102420596,2.7091786763677064,2021-03-15
390,OURINHOS,3534708,114352,8522,3128,0,11650,7.452427591996642,2.735413460193088,2021-03-16
390,OURINHOS,3534708,114352,8641,3139,0,11780,7.556492234503988,2.745032880929061,2021-03-17
390,OURINHOS,3534708,114352,9197,3167,0,12364,8.04271022806772,2.769518679166084,2021-03-18
390,OURINHOS,3534708,114352,9817,3174,0,12991,8.584895760458934,2.7756401287253394,2021-03-19
390,OURINHOS,3534708,114352,9817,3174,0,12991,8.584895760458934,2.7756401287253394,2021-03-20
390,OURINHOS,3534708,114352,9817,0,0,9817,8.584895760458934,0.0,2021-03-21
390,OURINHOS,3534708,114352,10550,0,0,10550,9.225898978592417,0.0,2021-03-22
390,OURINHOS,3534708,114352,11187,3185,0,14372,9.78295088848468,2.7852595494613124,2021-03-23
390,OURINHOS,3534708,114352,11709,3420,0,15129,10.239436127046313,2.990765356093466,2021-03-24
390,OURINHOS,3534708,114352,11876,3434,0,15310,10.385476423674268,3.003008255211977,2021-03-25
390,OURINHOS,3534708,114352,12910,3629,0,16539,11.289701972855744,3.1735343500769555,2021-03-26
390,OURINHOS,3534708,114352,12910,3629,0,16539,11.289701972855744,3.1735343500769555,2021-03-27
390,OURINHOS,3534708,114352,13585,3763,0,17348,11.879984608926822,3.290716384496992,2021-03-28
390,OURINHOS,3534708,114352,13796,4121,0,17917,12.064502588498671,3.6037848048132086,2021-03-29
390,OURINHOS,3534708,114352,13893,4277,0,18170,12.14932838953407,3.740205680705191,2021-03-30
390,OURINHOS,3534708,114352,13936,4306,0,18242,12.186931579683783,3.7655659717363927,2021-03-31
390,OURINHOS,3534708,114352,13936,4306,0,18242,12.186931579683783,3.7655659717363927,2021-04-01
390,OURINHOS,3534708,114352,13936,4306,0,18242,12.186931579683783,3.7655659717363927,2021-04-02
390,OURINHOS,3534708,114352,13936,4306,0,18242,12.186931579683783,3.7655659717363927,2021-04-03
390,OURINHOS,3534708,114352,13936,4306,0,18242,12.186931579683783,3.7655659717363927,2021-04-04
390,OURINHOS,3534708,114352,14409,4792,0,19201,12.600566671330627,4.19056946970757,2021-04-05
390,OURINHOS,3534708,114352,14799,5501,0,20300,12.941618861060586,4.810584860780747,2021-04-06
390,OURINHOS,3534708,114352,14822,5640,0,20462,12.96173219532671,4.93213935917168,2021-04-07
390,OURINHOS,3534708,114352,14829,5700,0,20529,12.967853644885963,4.984608926822443,2021-04-08
390,OURINHOS,3534708,114352,14926,6561,0,21487,13.052679445921369,5.7375472226108855,2021-04-09
390,OURINHOS,3534708,114352,14974,6999,0,21973,13.094655100041978,6.120575066461453,2021-04-10
390,OURINHOS,3534708,114352,14974,6999,0,21973,13.094655100041978,6.120575066461453,2021-04-11
390,OURINHOS,3534708,114352,15248,7742,0,22990,13.334266125647124,6.770323212536729,2021-04-12
390,OURINHOS,3534708,114352,15487,7949,0,23436,13.543269903455997,6.951343220931859,2021-04-13
390,OURINHOS,3534708,114352,15726,8190,0,23916,13.752273681264867,7.162095984329089,2021-04-14
390,OURINHOS,3534708,114352,16144,9304,0,25448,14.117811669231845,8.136280957044914,2021-04-15
390,OURINHOS,3534708,114352,16273,9784,0,26057,14.230621239680984,8.556037498251014,2021-04-16
390,OURINHOS,3534708,114352,16390,10132,0,26522,14.332936896599971,8.860360990625438,2021-04-17
390,OURINHOS,3534708,114352,16390,10132,0,26522,14.332936896599971,8.860360990625438,2021-04-18
390,OURINHOS,3534708,114352,16609,10151,0,26760,14.524450818525256,8.876976353714845,2021-04-19
390,OURINHOS,3534708,114352,17344,10172,0,27516,15.167203022247095,8.895340702392613,2021-04-20
