,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,20947,7872,632,29451,31212,94.35793925413303,59.65936601065194,24.220329811170288
1,ADOLFO,3500204,3554,2426,956,79,3461,3220,107.48447204968944,68.26111423747889,29.1221159257175
2,AGUAÍ,3500303,36648,15822,4433,1004,21259,22693,93.68087075309568,43.17288801571709,14.83573455577385
3,ÁGUAS DA PRATA,3500402,8221,4299,1601,177,6077,6843,88.80607920502703,52.29290840530349,21.62753922880428
4,ÁGUAS DE LINDÓIA,3500501,18808,10424,3121,167,13712,16106,85.13597417111636,55.42322415993194,17.48192258613356
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,3359,1023,136,4518,4909,92.03503768588307,54.98444917335079,18.97200851203143
6,ÁGUAS DE SÃO PEDRO,3500600,3521,2249,1140,58,3447,3598,95.80322401334075,63.87389946038058,34.02442487929566
7,AGUDOS,3500709,37401,18632,6527,872,26031,27483,94.71673398100644,49.81684981684982,19.782893505521244
8,ALAMBARI,3500758,6129,2739,846,171,3756,4054,92.64923532313765,44.68918257464513,16.593245227606463
9,ALFREDO MARCONDES,3500808,4184,2624,996,83,3703,3648,101.5076754385965,62.7151051625239,25.7887189292543
10,ALTAIR,3500907,4186,1726,543,30,2299,2697,85.24286243974787,41.23268036311515,13.688485427615863
11,ALTINÓPOLIS,3501004,16203,8393,2563,379,11335,12515,90.57131442269278,51.799049558723695,18.1571313954206
12,ALTO ALEGRE,3501103,4088,2265,904,100,3269,3531,92.58000566411782,55.406066536203525,24.55968688845401
13,ALUMÍNIO,3501152,18767,7479,1954,508,9941,11013,90.2660492145646,39.8518676400064,13.118772313102786
14,ÁLVARES FLORENCE,3501202,3647,2318,900,70,3288,3785,86.86922060766182,63.559089662736504,26.59720318069646
15,ÁLVARES MACHADO,3501301,24998,11988,3652,600,16240,17453,93.0499054603793,47.955836466917354,17.00936074885991
16,ÁLVARO DE CARVALHO,3501400,5274,2190,944,85,3219,3253,98.95481094374423,41.52445961319681,19.51080773606371
17,ALVINLÂNDIA,3501509,3237,1531,518,48,2097,2264,92.62367491166079,47.29687982700031,17.48532591906086
18,AMERICANA,3501608,242018,120477,36241,5910,162628,177632,91.55332372545487,49.78018163938219,17.416473154889307
19,AMÉRICO BRASILIENSE,3501707,41032,15885,4647,958,21490,24993,85.98407554115153,38.71368687853383,13.660070189120685
20,AMÉRICO DE CAMPOS,3501806,5981,3124,1090,100,4314,4811,89.6695073789233,52.23206821601739,19.896338404949006
21,AMPARO,3501905,72677,37954,12078,1762,51794,54966,94.22915984426736,52.22284904440194,19.043163586829394
22,ANALÂNDIA,3502002,5056,2357,701,99,3157,3371,93.65173539009196,46.61787974683544,15.822784810126583
23,ANDRADINA,3502101,57202,32183,11119,1315,44617,44575,100.09422321929333,56.2620188105311,21.737002202720184
24,ANGATUBA,3502200,25479,12365,3337,478,16180,16583,97.56980039799795,48.53016209427371,14.973115114407944
25,ANHEMBI,3502309,6819,3112,933,92,4137,4527,91.38502319416833,45.6371902038422,15.03152954978736
26,ANHUMAS,3502408,4144,2036,683,78,2797,2934,95.33060668029994,49.13127413127413,18.363899613899616
27,APARECIDA,3502507,36185,17638,5048,902,23588,24762,95.25886438898313,48.7439546773525,16.443277601215975
28,APARECIDA D'OESTE,3502606,4158,2676,946,78,3700,3661,101.06528270964216,64.35786435786436,24.627224627224628
29,APIAÍ,3502705,24226,11381,3566,509,15456,16548,93.4010152284264,46.978452901840996,16.820771072401552
30,ARAÇARIGUAMA,3502754,22860,8273,2098,575,10946,12701,86.18219037871033,36.189851268591426,11.69291338582677
31,ARAÇATUBA,3502804,198129,101157,35061,4656,140874,155260,90.73425222207909,51.056130097057974,20.046030616416576
32,ARAÇOIABA DA SERRA,3502903,34776,15846,4061,468,20375,24025,84.80749219562955,45.565907522429264,13.023349436392914
33,ARAMINA,3503000,5655,2691,867,129,3687,4060,90.8128078817734,47.58620689655172,17.612732095490717
34,ARANDU,3503109,6365,3247,924,147,4318,4557,94.75532148343208,51.01335428122545,16.82639434406913
35,ARAPEÍ,3503158,2460,1277,437,0,1714,1800,95.22222222222221,51.91056910569106,17.764227642276424
36,ARARAQUARA,3503208,238339,119072,41890,2832,163794,180543,90.7229856599259,49.95909188173148,18.764029386713883
37,ARARAS,3503307,135506,69260,21604,3773,94637,94234,100.4276588068001,51.112127876256395,18.727584018419847
38,ARCO-ÍRIS,3503356,1773,1214,565,20,1799,1815,99.11845730027548,68.47151720248166,32.99492385786802
