,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,19783,6901,66,26750,29636,90.26184370360373,56.34416564609381,19.842784312608583
1,ADOLFO,3500204,3554,2327,923,34,3284,3064,107.18015665796345,65.47552054023636,26.927405740011256
2,AGUAÍ,3500303,36648,14965,4208,361,19534,21169,92.27644196702725,40.83442479807902,12.467256057629339
3,ÁGUAS DA PRATA,3500402,8221,4128,1531,67,5726,6389,89.62278916888403,50.212869480598464,19.438024571220048
4,ÁGUAS DE LINDÓIA,3500501,18808,9788,2972,120,12880,15124,85.16265538217402,52.04168438962144,16.43981284559762
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,2999,958,42,3999,4663,85.7602401887197,49.09150433786217,16.36929120969062
6,ÁGUAS DE SÃO PEDRO,3500600,3521,2189,1013,22,3224,3404,94.71210340775558,62.169838114172116,29.395058222095994
7,AGUDOS,3500709,37401,17587,5973,682,24242,25787,94.00860898902548,47.02280687682148,17.79364188123312
8,ALAMBARI,3500758,6129,2566,772,47,3385,3782,89.50290851401374,41.86653613966389,13.362701908957417
9,ALFREDO MARCONDES,3500808,4184,2525,964,23,3512,3452,101.73812282734647,60.348948374760994,23.58986615678776
10,ALTAIR,3500907,4186,1629,543,30,2202,2555,86.1839530332681,38.91543239369326,13.688485427615863
11,ALTINÓPOLIS,3501004,16203,7968,2540,106,10614,11683,90.84995292305058,49.17607850398075,16.33030920199963
12,ALTO ALEGRE,3501103,4088,2164,889,30,3083,3311,93.11386288130474,52.935420743639924,22.480430528375734
13,ALUMÍNIO,3501152,18767,6883,1849,164,8896,10235,86.91744015632634,36.676080353812544,10.726274844141312
14,ÁLVARES FLORENCE,3501202,3647,2254,808,33,3095,3607,85.80537843082895,61.80422264875239,23.060049355634767
15,ÁLVARES MACHADO,3501301,24998,11515,3461,261,15237,16337,93.2668176531799,46.06368509480758,14.889191135290824
16,ÁLVARO DE CARVALHO,3501400,5274,2153,942,29,3124,2935,106.43952299829643,40.822904816078875,18.411073189230187
17,ALVINLÂNDIA,3501509,3237,1405,488,24,1917,2122,90.33930254476908,43.40438677788075,15.817114612295335
18,AMERICANA,3501608,242018,112532,34071,1935,148538,166002,89.47964482355634,46.49736796436629,14.877405812790784
19,AMÉRICO BRASILIENSE,3501707,41032,15009,4332,185,19526,23449,83.27007548296302,36.578767790992394,11.00848118541626
20,AMÉRICO DE CAMPOS,3501806,5981,2956,1072,25,4053,4507,89.92678056356779,49.42317338237753,18.34141447918408
21,AMPARO,3501905,72677,35820,11553,541,47914,51272,93.45061632079887,49.28656934105701,16.640752920456265
22,ANALÂNDIA,3502002,5056,2227,662,17,2906,3153,92.16619092927371,44.046677215189874,13.429588607594937
23,ANDRADINA,3502101,57202,30006,10196,471,40673,42611,95.4518786228908,52.45620782490123,18.647949372399566
24,ANGATUBA,3502200,25479,12126,3163,259,15548,15747,98.73626722550327,47.59213469916402,13.430668393579026
25,ANHEMBI,3502309,6819,2855,867,45,3767,4295,87.70663562281723,41.86830913623699,13.37439507259129
26,ANHUMAS,3502408,4144,1913,663,18,2594,2760,93.98550724637681,46.16312741312741,16.433397683397683
27,APARECIDA,3502507,36185,16479,4853,579,21911,23354,93.82118694870258,45.54097001519967,15.011745198286583
28,APARECIDA D'OESTE,3502606,4158,2655,879,36,3570,3445,103.62844702467345,63.85281385281385,22.005772005772005
29,APIAÍ,3502705,24226,10968,3152,158,14278,15564,91.7373425854536,45.273672913398826,13.663006687030462
30,ARAÇARIGUAMA,3502754,22860,7292,1797,161,9250,11869,77.9341140786924,31.89851268591426,8.565179352580927
31,ARAÇATUBA,3502804,198129,95556,32857,1372,129785,145380,89.27293988168937,48.229184016474115,17.276118084682203
32,ARAÇOIABA DA SERRA,3502903,34776,13655,3696,259,17610,22421,78.5424378930467,39.265585461237634,11.372785829307569
33,ARAMINA,3503000,5655,2517,829,40,3386,3762,90.0053163211058,44.50928381962865,15.366931918656057
