,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,22733,8636,879,32248,31212,103.3192361912085,64.7460909686423,27.09976930306742
1,ADOLFO,3500204,3554,2657,1096,79,3832,3220,119.00621118012423,74.76083286437817,33.06133933595948
2,AGUAÍ,3500303,36648,18067,4842,1015,23924,22693,105.42458026704271,49.298733900895,15.981772538747
3,ÁGUAS DA PRATA,3500402,8221,4786,1782,194,6762,6843,98.81630863656291,58.216761951100835,24.03600535214694
4,ÁGUAS DE LINDÓIA,3500501,18808,10965,3859,416,15240,16106,94.62312181795605,58.29965971926839,22.72968949383241
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,3446,1366,136,4948,4909,100.79445915665104,56.40857750859388,24.58667539695531
6,ÁGUAS DE SÃO PEDRO,3500600,3521,2553,1253,58,3864,3598,107.39299610894942,72.50781028117012,37.233740414654925
7,AGUDOS,3500709,37401,20816,7217,872,28905,27483,105.17410763017139,55.65626587524398,21.627763963530384
8,ALAMBARI,3500758,6129,3229,907,171,4307,4054,106.24074987666503,52.68396149453418,17.588513623755915
9,ALFREDO MARCONDES,3500808,4184,2890,1129,83,4102,3648,112.4451754385965,69.07265774378585,28.967495219885276
10,ALTAIR,3500907,4186,1834,586,115,2535,2697,93.99332591768632,43.812709030100336,16.74629718107979
11,ALTINÓPOLIS,3501004,16203,9300,3202,379,12881,12515,102.92449061126648,57.39677837437511,22.100845522434117
12,ALTO ALEGRE,3501103,4088,2543,1010,100,3653,3531,103.4551118663268,62.206457925636,27.152641878669275
13,ALUMÍNIO,3501152,18767,8265,2156,508,10929,11013,99.23726505039498,44.04007033622849,14.195129749027549
14,ÁLVARES FLORENCE,3501202,3647,2463,1041,75,3579,3785,94.55746367239102,67.53496024129421,30.600493556347686
15,ÁLVARES MACHADO,3501301,24998,13671,4122,601,18394,17453,105.39162321663898,54.6883750700056,18.893511480918473
16,ÁLVARO DE CARVALHO,3501400,5274,2611,1039,107,3757,3253,115.4933907162619,49.50701554797118,21.729237770193404
17,ALVINLÂNDIA,3501509,3237,1686,573,58,2317,2264,102.34098939929328,52.08526413345691,19.493358047574915
18,AMERICANA,3501608,242018,133006,42546,6149,181701,177632,102.29069086651054,54.95706930889438,20.120404267451182
19,AMÉRICO BRASILIENSE,3501707,41032,17857,5147,959,23963,24993,95.87884607690154,43.5196919477481,14.881068434392668
20,AMÉRICO DE CAMPOS,3501806,5981,3361,1254,110,4725,4811,98.21242984826439,56.19461628490219,22.805550911218862
21,AMPARO,3501905,72677,42589,13263,1763,57615,54966,104.8193428664993,58.600382514413084,20.67504162252157
22,ANALÂNDIA,3502002,5056,2532,812,105,3449,3371,102.3138534559478,50.07911392405063,18.136867088607595
23,ANDRADINA,3502101,57202,33330,11941,1315,46586,44575,104.51149747616377,58.267193454774315,23.174014894584104
24,ANGATUBA,3502200,25479,13317,3838,478,17633,16583,106.33178556352891,52.26657247144707,16.939440323403588
25,ANHEMBI,3502309,6819,3388,1123,139,4650,4527,102.7170311464546,49.68470450212641,18.50711247983575
26,ANHUMAS,3502408,4144,2314,871,83,3268,2934,111.38377641445125,55.839768339768334,23.02123552123552
