,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,21559,7968,632,30159,31212,96.62629757785467,61.402409501295885,24.493748397937967
1,ADOLFO,3500204,3554,2469,1014,79,3562,3220,110.62111801242236,69.47101857062464,30.75407990996061
2,AGUAÍ,3500303,36648,16320,4534,1004,21858,22693,96.32045124047063,44.531761624099545,15.111329404060248
3,ÁGUAS DA PRATA,3500402,8221,4378,1646,194,6218,6843,90.86657898582493,53.25386206057657,22.38170538863885
4,ÁGUAS DE LINDÓIA,3500501,18808,10432,3223,407,14062,16106,87.3090773624736,55.46575925138239,19.30029774564015
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,3427,1037,136,4600,4909,93.70543898961093,56.09756097560976,19.201178588967096
6,ÁGUAS DE SÃO PEDRO,3500600,3521,2361,1140,58,3559,3598,98.91606448026681,67.05481397330304,34.02442487929566
7,AGUDOS,3500709,37401,19137,6752,872,26761,27483,97.37292144234618,51.167081094088395,20.384481698350314
8,ALAMBARI,3500758,6129,2795,900,171,3866,4054,95.36260483473113,45.60287159406102,17.474302496328928
9,ALFREDO MARCONDES,3500808,4184,2672,1012,83,3767,3648,103.26206140350878,63.862332695984705,26.17112810707457
10,ALTAIR,3500907,4186,1749,586,115,2450,2697,90.84167593622544,41.7821309125657,16.74629718107979
11,ALTINÓPOLIS,3501004,16203,8716,3141,379,12236,12515,97.77067518977228,53.79250756032834,21.724372029871013
12,ALTO ALEGRE,3501103,4088,2357,905,100,3362,3531,95.21382044746531,57.65655577299413,24.584148727984346
13,ALUMÍNIO,3501152,18767,7720,2017,508,10245,11013,93.02642331789703,41.13603666009485,13.45446794905952
14,ÁLVARES FLORENCE,3501202,3647,2369,923,70,3362,3785,88.82430647291942,64.95749931450507,27.227858513846996
15,ÁLVARES MACHADO,3501301,24998,12383,3682,601,16666,17453,95.4907465765198,49.53596287703016,17.133370669653573
16,ÁLVARO DE CARVALHO,3501400,5274,2373,1006,96,3475,3253,106.82446972025824,44.99431171786121,20.894956389836935
17,ALVINLÂNDIA,3501509,3237,1531,545,48,2124,2264,93.81625441696113,47.29687982700031,18.31943157244362
18,AMERICANA,3501608,242018,121802,38862,5952,166616,177632,93.79841470005404,50.327661578890826,18.51680453519986
19,AMÉRICO BRASILIENSE,3501707,41032,16332,4820,958,22110,24993,88.46477013563798,39.80308052251901,14.08169233768766
20,AMÉRICO DE CAMPOS,3501806,5981,3165,1219,100,4484,4811,93.20307628351694,52.917572312322356,22.053168366493896
21,AMPARO,3501905,72677,38838,12667,1762,53267,54966,96.90899828985191,53.43918983997688,19.85359880017062
22,ANALÂNDIA,3502002,5056,2359,771,99,3229,3371,95.78760011865916,46.657436708860764,17.207278481012658
