,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,20095,7197,66,27358,29636,92.31340261843704,57.23277605308878,20.685824955142262
1,ADOLFO,3500204,3554,2344,934,34,3312,3064,108.0939947780679,65.95385481148001,27.236916150815983
2,AGUAÍ,3500303,36648,15019,4219,749,19987,21169,94.41636355047474,40.981772538746995,13.555992141453832
3,ÁGUAS DA PRATA,3500402,8221,4133,1531,67,5731,6389,89.7010486774143,50.27368933219803,19.438024571220048
4,ÁGUAS DE LINDÓIA,3500501,18808,9792,2998,120,12910,15124,85.36101560433748,52.06295193534666,16.57805189281157
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,3108,987,42,4137,4663,88.71970834226892,50.875757079718454,16.844000654771648
6,ÁGUAS DE SÃO PEDRO,3500600,3521,2190,1013,58,3261,3404,95.79905992949472,62.19823913660891,30.417495029821072
7,AGUDOS,3500709,37401,17959,6002,703,24664,25787,95.64509248846318,48.017432688965535,17.927328146306248
8,ALAMBARI,3500758,6129,2634,784,47,3465,3782,91.61819143310417,42.97601566324033,13.558492413117964
9,ALFREDO MARCONDES,3500808,4184,2561,964,83,3608,3452,104.51911935110081,61.2093690248566,25.023900573613766
10,ALTAIR,3500907,4186,1675,542,30,2247,2555,87.94520547945206,40.01433349259436,13.664596273291925
11,ALTINÓPOLIS,3501004,16203,7995,2552,106,10653,11683,91.1837712916203,49.34271431216442,16.40436956119237
12,ALTO ALEGRE,3501103,4088,2200,891,95,3186,3311,96.2247055270311,53.8160469667319,24.119373776908024
13,ALUMÍNIO,3501152,18767,7046,1878,213,9137,10235,89.27210552027357,37.544626205573614,11.141898012468696
14,ÁLVARES FLORENCE,3501202,3647,2289,824,33,3146,3607,87.2192958136956,62.76391554702495,23.49876610913079
15,ÁLVARES MACHADO,3501301,24998,11639,3464,600,15703,16337,96.11923853828732,46.55972477798224,16.257300584046725
16,ÁLVARO DE CARVALHO,3501400,5274,2171,942,29,3142,2935,107.05281090289608,41.16420174440652,18.411073189230187
17,ALVINLÂNDIA,3501509,3237,1405,488,24,1917,2122,90.33930254476908,43.40438677788075,15.817114612295335
18,AMERICANA,3501608,242018,114117,34322,3232,151671,166002,91.3669714822713,47.15227792974076,15.517027659099735
19,AMÉRICO BRASILIENSE,3501707,41032,15243,4338,195,19776,23449,84.33621902853,37.14905439656853,11.04747514135309
20,AMÉRICO DE CAMPOS,3501806,5981,3025,1078,25,4128,4507,91.59085866429997,50.57682661762247,18.441732151814076
21,AMPARO,3501905,72677,36454,11612,551,48617,51272,94.82173506007177,50.15892235507795,16.73569354816517
22,ANALÂNDIA,3502002,5056,2231,696,17,2944,3153,93.37139232477007,44.125791139240505,14.102056962025317
23,ANDRADINA,3502101,57202,30763,10351,471,41585,42611,97.59217103564806,53.77958812628929,18.91891891891892
24,ANGATUBA,3502200,25479,12300,3174,474,15948,15747,101.27643360640121,48.27505004121041,14.317673378076062
25,ANHEMBI,3502309,6819,3002,867,82,3951,4295,91.9906868451688,44.02405044727966,13.916996627071418
26,ANHUMAS,3502408,4144,1936,663,50,2649,2760,95.97826086956522,46.71814671814672,17.205598455598455
27,APARECIDA,3502507,36185,16987,4874,598,22459,23354,96.1676800548086,46.944866657454746,15.122288240983833
28,APARECIDA D'OESTE,3502606,4158,2665,879,78,3622,3445,105.13788098693759,64.09331409331409,23.015873015873016
29,APIAÍ,3502705,24226,11072,3213,447,14732,15564,94.65433050629657,45.70296375794601,15.107735490795013
30,ARAÇARIGUAMA,3502754,22860,7682,1799,161,9642,11869,81.23683545370292,33.60454943132108,8.57392825896763
31,ARAÇATUBA,3502804,198129,96677,33233,1771,131681,145380,90.57710826798734,48.79497700992788,17.66727737988886
32,ARAÇOIABA DA SERRA,3502903,34776,13814,3749,259,17822,22421,79.48798001873244,39.722797331492984,11.525189786059352
33,ARAMINA,3503000,5655,2653,833,40,3526,3762,93.72674109516214,46.91423519009726,15.437665782493367
34,ARANDU,3503109,6365,3206,900,106,4212,4267,98.7110382001406,50.36920659858601,15.805184603299294
35,ARAPEÍ,3503158,2460,1271,405,0,1676,1694,98.93742621015348,51.66666666666667,16.463414634146343
36,ARARAQUARA,3503208,238339,114058,39897,336,154291,168815,91.39649912626247,47.85536567662027,16.880577664586998
37,ARARAS,3503307,135506,65816,19256,3760,88832,88286,100.61844460050291,48.5705430017859,16.98522574646141
