,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,22903,9190,879,32972,31212,105.63885684992951,65.23026971604341,28.67762239753923
1,ADOLFO,3500204,3554,2680,1134,79,3893,3220,120.90062111801242,75.40799099606078,34.130557118739446
2,AGUAÍ,3500303,36648,18223,5045,1016,24284,22693,107.01097254660029,49.724405151713604,16.538419559048243
3,ÁGUAS DA PRATA,3500402,8221,4805,1859,194,6858,6843,100.21920210434021,58.44787738717917,24.972631066780195
4,ÁGUAS DE LINDÓIA,3500501,18808,11105,3865,416,15386,16106,95.52961629206507,59.044023819651215,22.761590812420245
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,3539,1378,136,5053,4909,102.93338765532695,57.93092159109511,24.783106891471597
6,ÁGUAS DE SÃO PEDRO,3500600,3521,2553,1253,58,3864,3598,107.39299610894942,72.50781028117012,37.233740414654925
7,AGUDOS,3500709,37401,21185,7626,872,29683,27483,108.0049485136266,56.64287051148364,22.72131761182856
8,ALAMBARI,3500758,6129,3232,908,171,4311,4054,106.3394178589048,52.73290912057432,17.604829499102625
9,ALFREDO MARCONDES,3500808,4184,2890,1158,83,4131,3648,113.24013157894737,69.07265774378585,29.66061185468451
10,ALTAIR,3500907,4186,1850,606,115,2571,2697,95.32814238042269,44.194935499283325,17.224080267558527
11,ALTINÓPOLIS,3501004,16203,9300,3203,382,12885,12515,102.95645225729125,57.39677837437511,22.125532308831698
12,ALTO ALEGRE,3501103,4088,2550,1035,100,3685,3531,104.3613707165109,62.37769080234834,27.764187866927593
13,ALUMÍNIO,3501152,18767,8452,2157,508,11117,11013,100.94433850903476,45.0365002397826,14.20045825118559
14,ÁLVARES FLORENCE,3501202,3647,2510,1091,75,3676,3785,97.12021136063407,68.82369070468879,31.97148341102276
15,ÁLVARES MACHADO,3501301,24998,13741,4289,601,18631,17453,106.74955595026643,54.96839747179775,19.561564925194016
