,Unnamed: 0,DRS,data,media_isolamento,cidade,cod_ibge
52717,52717,DRS 15 São José do Rio Preto,"domingo, 01/03",37.0,CEDRAL,3511300
27315,27315,DRS 15 São José do Rio Preto,"domingo, 01/11",44.0,CEDRAL,3511300
8205,8205,DRS 15 São José do Rio Preto,"domingo, 02/05",47.8,CEDRAL,3511300
36869,36869,DRS 15 São José do Rio Preto,"domingo, 02/08",48.2,CEDRAL,3511300
20700,20700,DRS 15 São José do Rio Preto,"domingo, 03/01",49.0,CEDRAL,3511300
46424,46424,DRS 15 São José do Rio Preto,"domingo, 03/05",53.4,CEDRAL,3511300
11145,11145,DRS 15 São José do Rio Preto,"domingo, 04/04",50.0,CEDRAL,3511300
1590,1590,DRS 15 São José do Rio Preto,"domingo, 04/07",48.2,CEDRAL,3511300
30255,30255,DRS 15 São José do Rio Preto,"domingo, 04/10",45.4,CEDRAL,3511300
49364,49364,DRS 15 São José do Rio Preto,"domingo, 05/04",53.4,CEDRAL,3511300
39809,39809,DRS 15 São José do Rio Preto,"domingo, 05/07",48.0,CEDRAL,3511300
4530,4530,DRS 15 São José do Rio Preto,"domingo, 06/06",46.4,CEDRAL,3511300
33195,33195,DRS 15 São José do Rio Preto,"domingo, 06/09",43.4,CEDRAL,3511300
23640,23640,DRS 15 São José do Rio Preto,"domingo, 06/12",42.8,CEDRAL,3511300
17025,17025,DRS 15 São José do Rio Preto,"domingo, 07/02",44.0,CEDRAL,3511300
14085,14085,DRS 15 São José do Rio Preto,"domingo, 07/03",52.2,CEDRAL,3511300
42749,42749,DRS 15 São José do Rio Preto,"domingo, 07/06",50.2,CEDRAL,3511300
51986,51986,DRS 15 São José do Rio Preto,"domingo, 08/03",36.0,CEDRAL,3511300
26580,26580,DRS 15 São José do Rio Preto,"domingo, 08/11",45.6,CEDRAL,3511300
7470,7470,DRS 15 São José do Rio Preto,"domingo, 09/05",45.0,CEDRAL,3511300
36134,36134,DRS 15 São José do Rio Preto,"domingo, 09/08",43.4,CEDRAL,3511300
19965,19965,DRS 15 São José do Rio Preto,"domingo, 10/01",44.4,CEDRAL,3511300
45689,45689,DRS 15 São José do Rio Preto,"domingo, 10/05",48.4,CEDRAL,3511300
10410,10410,DRS 15 São José do Rio Preto,"domingo, 11/04",49.4,CEDRAL,3511300
855,855,DRS 15 São José do Rio Preto,"domingo, 11/07",45.8,CEDRAL,3511300
29520,29520,DRS 15 São José do Rio Preto,"domingo, 11/10",44.8,CEDRAL,3511300
48629,48629,DRS 15 São José do Rio Preto,"domingo, 12/04",52.8,CEDRAL,3511300
39074,39074,DRS 15 São José do Rio Preto,"domingo, 12/07",47.6,CEDRAL,3511300
3795,3795,DRS 15 São José do Rio Preto,"domingo, 13/06",46.0,CEDRAL,3511300
32460,32460,DRS 15 São José do Rio Preto,"domingo, 13/09",47.4,CEDRAL,3511300
22905,22905,DRS 15 São José do Rio Preto,"domingo, 13/12",43.6,CEDRAL,3511300
16290,16290,DRS 15 São José do Rio Preto,"domingo, 14/02",46.0,CEDRAL,3511300
13350,13350,DRS 15 São José do Rio Preto,"domingo, 14/03",50.8,CEDRAL,3511300
42014,42014,DRS 15 São José do Rio Preto,"domingo, 14/06",48.0,CEDRAL,3511300
25845,25845,DRS 15 São José do Rio Preto,"domingo, 15/11",43.8,CEDRAL,3511300
6735,6735,DRS 15 São José do Rio Preto,"domingo, 16/05",46.6,CEDRAL,3511300
35399,35399,DRS 15 São José do Rio Preto,"domingo, 16/08",49.6,CEDRAL,3511300
19230,19230,DRS 15 São José do Rio Preto,"domingo, 17/01",46.2,CEDRAL,3511300
44954,44954,DRS 15 São José do Rio Preto,"domingo, 17/05",47.4,CEDRAL,3511300
9675,9675,DRS 15 São José do Rio Preto,"domingo, 18/04",49.4,CEDRAL,3511300
120,120,DRS 15 São José do Rio Preto,"domingo, 18/07",47.4,CEDRAL,3511300
28785,28785,DRS 15 São José do Rio Preto,"domingo, 18/10",45.2,CEDRAL,3511300
47894,47894,DRS 15 São José do Rio Preto,"domingo, 19/04",55.6,CEDRAL,3511300
38339,38339,DRS 15 São José do Rio Preto,"domingo, 19/07",46.2,CEDRAL,3511300
3060,3060,DRS 15 São José do Rio Preto,"domingo, 20/06",50.0,CEDRAL,3511300
31725,31725,DRS 15 São José do Rio Preto,"domingo, 20/09",46.0,CEDRAL,3511300
