,Unnamed: 0,DRS,data,media_isolamento,cidade,cod_ibge
25143,25143,DRS 17 Taubaté,"domingo, 01/03",39.083333333333336,TAUBATÉ,3554102
25106,25106,DRS 17 Taubaté,"domingo, 01/03",38%,TAUBATÉ,3554102
13046,13046,DRS 17 Taubaté,"domingo, 01/11",47.666666666666664,TAUBATÉ,3554102
13009,13009,DRS 17 Taubaté,"domingo, 01/11",44%,TAUBATÉ,3554102
3910,3910,DRS 17 Taubaté,"domingo, 02/05",44%,TAUBATÉ,3554102
3947,3947,DRS 17 Taubaté,"domingo, 02/05",47.25,TAUBATÉ,3554102
17596,17596,DRS 17 Taubaté,"domingo, 02/08",51.416666666666664,TAUBATÉ,3554102
17559,17559,DRS 17 Taubaté,"domingo, 02/08",49%,TAUBATÉ,3554102
9860,9860,DRS 17 Taubaté,"domingo, 03/01",46%,TAUBATÉ,3554102
9897,9897,DRS 17 Taubaté,"domingo, 03/01",48.5,TAUBATÉ,3554102
22109,22109,DRS 17 Taubaté,"domingo, 03/05",59%,TAUBATÉ,3554102
22146,22146,DRS 17 Taubaté,"domingo, 03/05",64.16666666666667,TAUBATÉ,3554102
5347,5347,DRS 17 Taubaté,"domingo, 04/04",50.166666666666664,TAUBATÉ,3554102
5310,5310,DRS 17 Taubaté,"domingo, 04/04",47%,TAUBATÉ,3554102
797,797,DRS 17 Taubaté,"domingo, 04/07",46.666666666666664,TAUBATÉ,3554102
760,760,DRS 17 Taubaté,"domingo, 04/07",44%,TAUBATÉ,3554102
14446,14446,DRS 17 Taubaté,"domingo, 04/10",45.583333333333336,TAUBATÉ,3554102
14409,14409,DRS 17 Taubaté,"domingo, 04/10",43%,TAUBATÉ,3554102
23546,23546,DRS 17 Taubaté,"domingo, 05/04",63.75,TAUBATÉ,3554102
23509,23509,DRS 17 Taubaté,"domingo, 05/04",59%,TAUBATÉ,3554102
18996,18996,DRS 17 Taubaté,"domingo, 05/07",52.416666666666664,TAUBATÉ,3554102
18959,18959,DRS 17 Taubaté,"domingo, 05/07",49%,TAUBATÉ,3554102
2197,2197,DRS 17 Taubaté,"domingo, 06/06",45.416666666666664,TAUBATÉ,3554102
2160,2160,DRS 17 Taubaté,"domingo, 06/06",46%,TAUBATÉ,3554102
15809,15809,DRS 17 Taubaté,"domingo, 06/09",43%,TAUBATÉ,3554102
15846,15846,DRS 17 Taubaté,"domingo, 06/09",46.25,TAUBATÉ,3554102
11296,11296,DRS 17 Taubaté,"domingo, 06/12",43.583333333333336,TAUBATÉ,3554102
11259,11259,DRS 17 Taubaté,"domingo, 06/12",40%,TAUBATÉ,3554102
8110,8110,DRS 17 Taubaté,"domingo, 07/02",45%,TAUBATÉ,3554102
8147,8147,DRS 17 Taubaté,"domingo, 07/02",46.75,TAUBATÉ,3554102
6747,6747,DRS 17 Taubaté,"domingo, 07/03",49.333333333333336,TAUBATÉ,3554102
6710,6710,DRS 17 Taubaté,"domingo, 07/03",45%,TAUBATÉ,3554102
20359,20359,DRS 17 Taubaté,"domingo, 07/06",49%,TAUBATÉ,3554102
20396,20396,DRS 17 Taubaté,"domingo, 07/06",53.583333333333336,TAUBATÉ,3554102
24757,24757,DRS 17 Taubaté,"domingo, 08/03",38%,TAUBATÉ,3554102
24794,24794,DRS 17 Taubaté,"domingo, 08/03",38.666666666666664,TAUBATÉ,3554102
12696,12696,DRS 17 Taubaté,"domingo, 08/11",44.916666666666664,TAUBATÉ,3554102
12659,12659,DRS 17 Taubaté,"domingo, 08/11",42%,TAUBATÉ,3554102
3597,3597,DRS 17 Taubaté,"domingo, 09/05",46.25,TAUBATÉ,3554102
3560,3560,DRS 17 Taubaté,"domingo, 09/05",43%,TAUBATÉ,3554102
17246,17246,DRS 17 Taubaté,"domingo, 09/08",48.166666666666664,TAUBATÉ,3554102
17209,17209,DRS 17 Taubaté,"domingo, 09/08",45%,TAUBATÉ,3554102
9547,9547,DRS 17 Taubaté,"domingo, 10/01",45.666666666666664,TAUBATÉ,3554102
9510,9510,DRS 17 Taubaté,"domingo, 10/01",43%,TAUBATÉ,3554102
21796,21796,DRS 17 Taubaté,"domingo, 10/05",59.666666666666664,TAUBATÉ,3554102
21759,21759,DRS 17 Taubaté,"domingo, 10/05",53%,TAUBATÉ,3554102
4997,4997,DRS 17 Taubaté,"domingo, 11/04",49.416666666666664,TAUBATÉ,3554102
4960,4960,DRS 17 Taubaté,"domingo, 11/04",47%,TAUBATÉ,3554102
410,410,DRS 17 Taubaté,"domingo, 11/07",44%,TAUBATÉ,3554102
447,447,DRS 17 Taubaté,"domingo, 11/07",45.25,TAUBATÉ,3554102
14096,14096,DRS 17 Taubaté,"domingo, 11/10",45.833333333333336,TAUBATÉ,3554102
14059,14059,DRS 17 Taubaté,"domingo, 11/10",42%,TAUBATÉ,3554102
23196,23196,DRS 17 Taubaté,"domingo, 12/04",65.0,TAUBATÉ,3554102
23159,23159,DRS 17 Taubaté,"domingo, 12/04",59%,TAUBATÉ,3554102
18646,18646,DRS 17 Taubaté,"domingo, 12/07",51.583333333333336,TAUBATÉ,3554102
18609,18609,DRS 17 Taubaté,"domingo, 12/07",49%,TAUBATÉ,3554102
1847,1847,DRS 17 Taubaté,"domingo, 13/06",46.083333333333336,TAUBATÉ,3554102
1810,1810,DRS 17 Taubaté,"domingo, 13/06",46%,TAUBATÉ,3554102
15496,15496,DRS 17 Taubaté,"domingo, 13/09",46.083333333333336,TAUBATÉ,3554102
15459,15459,DRS 17 Taubaté,"domingo, 13/09",44%,TAUBATÉ,3554102
10946,10946,DRS 17 Taubaté,"domingo, 13/12",42.75,TAUBATÉ,3554102
10909,10909,DRS 17 Taubaté,"domingo, 13/12",40%,TAUBATÉ,3554102
7760,7760,DRS 17 Taubaté,"domingo, 14/02",45%,TAUBATÉ,3554102
7797,7797,DRS 17 Taubaté,"domingo, 14/02",48.083333333333336,TAUBATÉ,3554102
6397,6397,DRS 17 Taubaté,"domingo, 14/03",48.833333333333336,TAUBATÉ,3554102
6360,6360,DRS 17 Taubaté,"domingo, 14/03",47%,TAUBATÉ,3554102
20009,20009,DRS 17 Taubaté,"domingo, 14/06",50%,TAUBATÉ,3554102
20046,20046,DRS 17 Taubaté,"domingo, 14/06",53.25,TAUBATÉ,3554102
12346,12346,DRS 17 Taubaté,"domingo, 15/11",44.25,TAUBATÉ,3554102
12309,12309,DRS 17 Taubaté,"domingo, 15/11",41%,TAUBATÉ,3554102
3210,3210,DRS 17 Taubaté,"domingo, 16/05",45%,TAUBATÉ,3554102
3247,3247,DRS 17 Taubaté,"domingo, 16/05",47.25,TAUBATÉ,3554102
16896,16896,DRS 17 Taubaté,"domingo, 16/08",50.083333333333336,TAUBATÉ,3554102
16859,16859,DRS 17 Taubaté,"domingo, 16/08",46%,TAUBATÉ,3554102
9160,9160,DRS 17 Taubaté,"domingo, 17/01",43%,TAUBATÉ,3554102
9197,9197,DRS 17 Taubaté,"domingo, 17/01",46.25,TAUBATÉ,3554102
21446,21446,DRS 17 Taubaté,"domingo, 17/05",55.666666666666664,TAUBATÉ,3554102
21409,21409,DRS 17 Taubaté,"domingo, 17/05",51%,TAUBATÉ,3554102
4647,4647,DRS 17 Taubaté,"domingo, 18/04",48.583333333333336,TAUBATÉ,3554102
4610,4610,DRS 17 Taubaté,"domingo, 18/04",44%,TAUBATÉ,3554102
60,60,DRS 17 Taubaté,"domingo, 18/07",44%,TAUBATÉ,3554102
97,97,DRS 17 Taubaté,"domingo, 18/07",46.666666666666664,TAUBATÉ,3554102
13709,13709,DRS 17 Taubaté,"domingo, 18/10",43%,TAUBATÉ,3554102
13746,13746,DRS 17 Taubaté,"domingo, 18/10",45.75,TAUBATÉ,3554102
22846,22846,DRS 17 Taubaté,"domingo, 19/04",65.83333333333333,TAUBATÉ,3554102
22809,22809,DRS 17 Taubaté,"domingo, 19/04",59%,TAUBATÉ,3554102
18259,18259,DRS 17 Taubaté,"domingo, 19/07",49%,TAUBATÉ,3554102
18296,18296,DRS 17 Taubaté,"domingo, 19/07",51.916666666666664,TAUBATÉ,3554102
1497,1497,DRS 17 Taubaté,"domingo, 20/06",46.75,TAUBATÉ,3554102
1460,1460,DRS 17 Taubaté,"domingo, 20/06",46%,TAUBATÉ,3554102
15109,15109,DRS 17 Taubaté,"domingo, 20/09",44%,TAUBATÉ,3554102
15146,15146,DRS 17 Taubaté,"domingo, 20/09",46.75,TAUBATÉ,3554102
10560,10560,DRS 17 Taubaté,"domingo, 20/12",40%,TAUBATÉ,3554102
10597,10597,DRS 17 Taubaté,"domingo, 20/12",43.5,TAUBATÉ,3554102
7410,7410,DRS 17 Taubaté,"domingo, 21/02",43%,TAUBATÉ,3554102
7447,7447,DRS 17 Taubaté,"domingo, 21/02",46.166666666666664,TAUBATÉ,3554102
6047,6047,DRS 17 Taubaté,"domingo, 21/03",49.75,TAUBATÉ,3554102
6010,6010,DRS 17 Taubaté,"domingo, 21/03",47%,TAUBATÉ,3554102
19659,19659,DRS 17 Taubaté,"domingo, 21/06",50%,TAUBATÉ,3554102
19696,19696,DRS 17 Taubaté,"domingo, 21/06",52.833333333333336,TAUBATÉ,3554102
24246,24246,DRS 17 Taubaté,"domingo, 22/03",62.25,TAUBATÉ,3554102
24209,24209,DRS 17 Taubaté,"domingo, 22/03",57%,TAUBATÉ,3554102
11996,11996,DRS 17 Taubaté,"domingo, 22/11",44.166666666666664,TAUBATÉ,3554102
11959,11959,DRS 17 Taubaté,"domingo, 22/11",42%,TAUBATÉ,3554102
2897,2897,DRS 17 Taubaté,"domingo, 23/05",47.583333333333336,TAUBATÉ,3554102
2860,2860,DRS 17 Taubaté,"domingo, 23/05",46%,TAUBATÉ,3554102
16546,16546,DRS 17 Taubaté,"domingo, 23/08",49.25,TAUBATÉ,3554102
16509,16509,DRS 17 Taubaté,"domingo, 23/08",44%,TAUBATÉ,3554102
8847,8847,DRS 17 Taubaté,"domingo, 24/01",46.333333333333336,TAUBATÉ,3554102
8810,8810,DRS 17 Taubaté,"domingo, 24/01",43%,TAUBATÉ,3554102
21059,21059,DRS 17 Taubaté,"domingo, 24/05",52%,TAUBATÉ,3554102
21096,21096,DRS 17 Taubaté,"domingo, 24/05",56.0,TAUBATÉ,3554102
4260,4260,DRS 17 Taubaté,"domingo, 25/04",45%,TAUBATÉ,3554102
4297,4297,DRS 17 Taubaté,"domingo, 25/04",48.333333333333336,TAUBATÉ,3554102
13359,13359,DRS 17 Taubaté,"domingo, 25/10",43%,TAUBATÉ,3554102
13396,13396,DRS 17 Taubaté,"domingo, 25/10",45.0,TAUBATÉ,3554102
22459,22459,DRS 17 Taubaté,"domingo, 26/04",58%,TAUBATÉ,3554102
22496,22496,DRS 17 Taubaté,"domingo, 26/04",64.33333333333333,TAUBATÉ,3554102
17909,17909,DRS 17 Taubaté,"domingo, 26/07",49%,TAUBATÉ,3554102
17946,17946,DRS 17 Taubaté,"domingo, 26/07",51.666666666666664,TAUBATÉ,3554102
1147,1147,DRS 17 Taubaté,"domingo, 27/06",46.25,TAUBATÉ,3554102
1110,1110,DRS 17 Taubaté,"domingo, 27/06",43%,TAUBATÉ,3554102
14759,14759,DRS 17 Taubaté,"domingo, 27/09",43%,TAUBATÉ,3554102
14796,14796,DRS 17 Taubaté,"domingo, 27/09",44.833333333333336,TAUBATÉ,3554102
10247,10247,DRS 17 Taubaté,"domingo, 27/12",47.333333333333336,TAUBATÉ,3554102
10210,10210,DRS 17 Taubaté,"domingo, 27/12",44%,TAUBATÉ,3554102
7060,7060,DRS 17 Taubaté,"domingo, 28/02",45%,TAUBATÉ,3554102
7097,7097,DRS 17 Taubaté,"domingo, 28/02",47.0,TAUBATÉ,3554102
