,Unnamed: 0,DRS,data,media_isolamento,cidade,cod_ibge
15062,15062,DRS 03 Araraquara,"domingo, 01/03",39.333333333333336,DESCALVADO,3513702
7811,7811,DRS 03 Araraquara,"domingo, 01/11",48.166666666666664,DESCALVADO,3513702
2351,2351,DRS 03 Araraquara,"domingo, 02/05",50.666666666666664,DESCALVADO,3513702
10541,10541,DRS 03 Araraquara,"domingo, 02/08",52.333333333333336,DESCALVADO,3513702
5921,5921,DRS 03 Araraquara,"domingo, 03/01",51.166666666666664,DESCALVADO,3513702
13271,13271,DRS 03 Araraquara,"domingo, 03/05",56.0,DESCALVADO,3513702
3191,3191,DRS 03 Araraquara,"domingo, 04/04",52.166666666666664,DESCALVADO,3513702
461,461,DRS 03 Araraquara,"domingo, 04/07",49.833333333333336,DESCALVADO,3513702
8651,8651,DRS 03 Araraquara,"domingo, 04/10",48.0,DESCALVADO,3513702
14111,14111,DRS 03 Araraquara,"domingo, 05/04",56.0,DESCALVADO,3513702
11381,11381,DRS 03 Araraquara,"domingo, 05/07",50.5,DESCALVADO,3513702
1301,1301,DRS 03 Araraquara,"domingo, 06/06",49.166666666666664,DESCALVADO,3513702
9491,9491,DRS 03 Araraquara,"domingo, 06/09",47.0,DESCALVADO,3513702
6761,6761,DRS 03 Araraquara,"domingo, 06/12",45.166666666666664,DESCALVADO,3513702
4871,4871,DRS 03 Araraquara,"domingo, 07/02",49.833333333333336,DESCALVADO,3513702
4031,4031,DRS 03 Araraquara,"domingo, 07/03",54.333333333333336,DESCALVADO,3513702
12221,12221,DRS 03 Araraquara,"domingo, 07/06",52.5,DESCALVADO,3513702
14858,14858,DRS 03 Araraquara,"domingo, 08/03",39.0,DESCALVADO,3513702
7601,7601,DRS 03 Araraquara,"domingo, 08/11",47.666666666666664,DESCALVADO,3513702
2141,2141,DRS 03 Araraquara,"domingo, 09/05",49.333333333333336,DESCALVADO,3513702
10331,10331,DRS 03 Araraquara,"domingo, 09/08",49.333333333333336,DESCALVADO,3513702
5711,5711,DRS 03 Araraquara,"domingo, 10/01",47.333333333333336,DESCALVADO,3513702
13061,13061,DRS 03 Araraquara,"domingo, 10/05",51.833333333333336,DESCALVADO,3513702
2981,2981,DRS 03 Araraquara,"domingo, 11/04",50.5,DESCALVADO,3513702
251,251,DRS 03 Araraquara,"domingo, 11/07",49.166666666666664,DESCALVADO,3513702
8441,8441,DRS 03 Araraquara,"domingo, 11/10",47.5,DESCALVADO,3513702
13901,13901,DRS 03 Araraquara,"domingo, 12/04",54.833333333333336,DESCALVADO,3513702
11171,11171,DRS 03 Araraquara,"domingo, 12/07",50.166666666666664,DESCALVADO,3513702
1091,1091,DRS 03 Araraquara,"domingo, 13/06",50.5,DESCALVADO,3513702
9281,9281,DRS 03 Araraquara,"domingo, 13/09",49.333333333333336,DESCALVADO,3513702
6551,6551,DRS 03 Araraquara,"domingo, 13/12",45.666666666666664,DESCALVADO,3513702
