,Unnamed: 0,DRS,data,media_isolamento,cidade,cod_ibge
52720,52720,DRS 15 São José do Rio Preto,"domingo, 01/03",37.0,DOLCINÓPOLIS,3514205
27318,27318,DRS 15 São José do Rio Preto,"domingo, 01/11",44.0,DOLCINÓPOLIS,3514205
8208,8208,DRS 15 São José do Rio Preto,"domingo, 02/05",47.8,DOLCINÓPOLIS,3514205
36872,36872,DRS 15 São José do Rio Preto,"domingo, 02/08",48.2,DOLCINÓPOLIS,3514205
20703,20703,DRS 15 São José do Rio Preto,"domingo, 03/01",49.0,DOLCINÓPOLIS,3514205
46427,46427,DRS 15 São José do Rio Preto,"domingo, 03/05",53.4,DOLCINÓPOLIS,3514205
11148,11148,DRS 15 São José do Rio Preto,"domingo, 04/04",50.0,DOLCINÓPOLIS,3514205
1593,1593,DRS 15 São José do Rio Preto,"domingo, 04/07",48.2,DOLCINÓPOLIS,3514205
30258,30258,DRS 15 São José do Rio Preto,"domingo, 04/10",45.4,DOLCINÓPOLIS,3514205
49367,49367,DRS 15 São José do Rio Preto,"domingo, 05/04",53.4,DOLCINÓPOLIS,3514205
39812,39812,DRS 15 São José do Rio Preto,"domingo, 05/07",48.0,DOLCINÓPOLIS,3514205
4533,4533,DRS 15 São José do Rio Preto,"domingo, 06/06",46.4,DOLCINÓPOLIS,3514205
33198,33198,DRS 15 São José do Rio Preto,"domingo, 06/09",43.4,DOLCINÓPOLIS,3514205
23643,23643,DRS 15 São José do Rio Preto,"domingo, 06/12",42.8,DOLCINÓPOLIS,3514205
17028,17028,DRS 15 São José do Rio Preto,"domingo, 07/02",44.0,DOLCINÓPOLIS,3514205
14088,14088,DRS 15 São José do Rio Preto,"domingo, 07/03",52.2,DOLCINÓPOLIS,3514205
42752,42752,DRS 15 São José do Rio Preto,"domingo, 07/06",50.2,DOLCINÓPOLIS,3514205
51989,51989,DRS 15 São José do Rio Preto,"domingo, 08/03",36.0,DOLCINÓPOLIS,3514205
26583,26583,DRS 15 São José do Rio Preto,"domingo, 08/11",45.6,DOLCINÓPOLIS,3514205
7473,7473,DRS 15 São José do Rio Preto,"domingo, 09/05",45.0,DOLCINÓPOLIS,3514205
36137,36137,DRS 15 São José do Rio Preto,"domingo, 09/08",43.4,DOLCINÓPOLIS,3514205
19968,19968,DRS 15 São José do Rio Preto,"domingo, 10/01",44.4,DOLCINÓPOLIS,3514205
