,Unnamed: 0,DRS,data,media_isolamento,cidade,cod_ibge
37163,37163,DRS 06 Bauru,"domingo, 01/03",35.5,CABRÁLIA PAULISTA,3508306
19265,19265,DRS 06 Bauru,"domingo, 01/11",45.0,CABRÁLIA PAULISTA,3508306
5797,5797,DRS 06 Bauru,"domingo, 02/05",47.166666666666664,CABRÁLIA PAULISTA,3508306
25999,25999,DRS 06 Bauru,"domingo, 02/08",47.166666666666664,CABRÁLIA PAULISTA,3508306
14603,14603,DRS 06 Bauru,"domingo, 03/01",46.833333333333336,CABRÁLIA PAULISTA,3508306
32733,32733,DRS 06 Bauru,"domingo, 03/05",57.0,CABRÁLIA PAULISTA,3508306
7869,7869,DRS 06 Bauru,"domingo, 04/04",50.0,CABRÁLIA PAULISTA,3508306
1135,1135,DRS 06 Bauru,"domingo, 04/07",45.666666666666664,CABRÁLIA PAULISTA,3508306
21337,21337,DRS 06 Bauru,"domingo, 04/10",44.166666666666664,CABRÁLIA PAULISTA,3508306
34805,34805,DRS 06 Bauru,"domingo, 05/04",55.0,CABRÁLIA PAULISTA,3508306
28071,28071,DRS 06 Bauru,"domingo, 05/07",47.833333333333336,CABRÁLIA PAULISTA,3508306
3207,3207,DRS 06 Bauru,"domingo, 06/06",44.666666666666664,CABRÁLIA PAULISTA,3508306
23409,23409,DRS 06 Bauru,"domingo, 06/09",42.666666666666664,CABRÁLIA PAULISTA,3508306
16675,16675,DRS 06 Bauru,"domingo, 06/12",42.833333333333336,CABRÁLIA PAULISTA,3508306
12013,12013,DRS 06 Bauru,"domingo, 07/02",46.666666666666664,CABRÁLIA PAULISTA,3508306
9941,9941,DRS 06 Bauru,"domingo, 07/03",49.666666666666664,CABRÁLIA PAULISTA,3508306
30143,30143,DRS 06 Bauru,"domingo, 07/06",49.0,CABRÁLIA PAULISTA,3508306
36649,36649,DRS 06 Bauru,"domingo, 08/03",34.5,CABRÁLIA PAULISTA,3508306
18747,18747,DRS 06 Bauru,"domingo, 08/11",43.333333333333336,CABRÁLIA PAULISTA,3508306
5279,5279,DRS 06 Bauru,"domingo, 09/05",45.166666666666664,CABRÁLIA PAULISTA,3508306
25481,25481,DRS 06 Bauru,"domingo, 09/08",43.333333333333336,CABRÁLIA PAULISTA,3508306
