,Unnamed: 0,DRS,data,media_isolamento,cidade,cod_ibge
22090,22090,DRS 02 Araçatuba,"domingo, 01/03",36.25,ANDRADINA,3502101
22085,22085,DRS 02 Araçatuba,"domingo, 01/03",37%,ANDRADINA,3502101
11445,11445,DRS 02 Araçatuba,"domingo, 01/11",45.25,ANDRADINA,3502101
11440,11440,DRS 02 Araçatuba,"domingo, 01/11",46%,ANDRADINA,3502101
3432,3432,DRS 02 Araçatuba,"domingo, 02/05",47%,ANDRADINA,3502101
3437,3437,DRS 02 Araçatuba,"domingo, 02/05",47.25,ANDRADINA,3502101
15449,15449,DRS 02 Araçatuba,"domingo, 02/08",47.0,ANDRADINA,3502101
15444,15444,DRS 02 Araçatuba,"domingo, 02/08",46%,ANDRADINA,3502101
8668,8668,DRS 02 Araçatuba,"domingo, 03/01",47%,ANDRADINA,3502101
8673,8673,DRS 02 Araçatuba,"domingo, 03/01",47.25,ANDRADINA,3502101
19448,19448,DRS 02 Araçatuba,"domingo, 03/05",50%,ANDRADINA,3502101
19453,19453,DRS 02 Araçatuba,"domingo, 03/05",52.0,ANDRADINA,3502101
4669,4669,DRS 02 Araçatuba,"domingo, 04/04",48.75,ANDRADINA,3502101
4664,4664,DRS 02 Araçatuba,"domingo, 04/04",47%,ANDRADINA,3502101
665,665,DRS 02 Araçatuba,"domingo, 04/07",45.75,ANDRADINA,3502101
660,660,DRS 02 Araçatuba,"domingo, 04/07",45%,ANDRADINA,3502101
12677,12677,DRS 02 Araçatuba,"domingo, 04/10",44.25,ANDRADINA,3502101
12672,12672,DRS 02 Araçatuba,"domingo, 04/10",44%,ANDRADINA,3502101
20685,20685,DRS 02 Araçatuba,"domingo, 05/04",52.0,ANDRADINA,3502101
20680,20680,DRS 02 Araçatuba,"domingo, 05/04",48%,ANDRADINA,3502101
16681,16681,DRS 02 Araçatuba,"domingo, 05/07",48.0,ANDRADINA,3502101
16676,16676,DRS 02 Araçatuba,"domingo, 05/07",48%,ANDRADINA,3502101
1897,1897,DRS 02 Araçatuba,"domingo, 06/06",45.0,ANDRADINA,3502101
1892,1892,DRS 02 Araçatuba,"domingo, 06/06",44%,ANDRADINA,3502101
13904,13904,DRS 02 Araçatuba,"domingo, 06/09",45%,ANDRADINA,3502101
13909,13909,DRS 02 Araçatuba,"domingo, 06/09",41.75,ANDRADINA,3502101
9905,9905,DRS 02 Araçatuba,"domingo, 06/12",43.75,ANDRADINA,3502101
9900,9900,DRS 02 Araçatuba,"domingo, 06/12",44%,ANDRADINA,3502101
7128,7128,DRS 02 Araçatuba,"domingo, 07/02",43%,ANDRADINA,3502101
7133,7133,DRS 02 Araçatuba,"domingo, 07/02",44.5,ANDRADINA,3502101
5901,5901,DRS 02 Araçatuba,"domingo, 07/03",50.0,ANDRADINA,3502101
5896,5896,DRS 02 Araçatuba,"domingo, 07/03",48%,ANDRADINA,3502101
17908,17908,DRS 02 Araçatuba,"domingo, 07/06",50%,ANDRADINA,3502101
17913,17913,DRS 02 Araçatuba,"domingo, 07/06",49.25,ANDRADINA,3502101
21779,21779,DRS 02 Araçatuba,"domingo, 08/03",38%,ANDRADINA,3502101
21784,21784,DRS 02 Araçatuba,"domingo, 08/03",36.25,ANDRADINA,3502101
11137,11137,DRS 02 Araçatuba,"domingo, 08/11",44.5,ANDRADINA,3502101
11132,11132,DRS 02 Araçatuba,"domingo, 08/11",45%,ANDRADINA,3502101
