,Unnamed: 0,DRS,data,media_isolamento,cidade,cod_ibge
34582,34582,DRS 01 Grande São Paulo,"domingo, 01/03",36.65625,JUQUITIBA,3526209
17987,17987,DRS 01 Grande São Paulo,"domingo, 01/11",45.625,JUQUITIBA,3526209
5431,5431,DRS 01 Grande São Paulo,"domingo, 02/05",46.65625,JUQUITIBA,3526209
24266,24266,DRS 01 Grande São Paulo,"domingo, 02/08",48.0,JUQUITIBA,3526209
13642,13642,DRS 01 Grande São Paulo,"domingo, 03/01",49.5625,JUQUITIBA,3526209
30544,30544,DRS 01 Grande São Paulo,"domingo, 03/05",62.125,JUQUITIBA,3526209
7363,7363,DRS 01 Grande São Paulo,"domingo, 04/04",49.5,JUQUITIBA,3526209
1084,1084,DRS 01 Grande São Paulo,"domingo, 04/07",45.21875,JUQUITIBA,3526209
19919,19919,DRS 01 Grande São Paulo,"domingo, 04/10",45.3125,JUQUITIBA,3526209
32476,32476,DRS 01 Grande São Paulo,"domingo, 05/04",60.34375,JUQUITIBA,3526209
26197,26197,DRS 01 Grande São Paulo,"domingo, 05/07",49.03125,JUQUITIBA,3526209
3016,3016,DRS 01 Grande São Paulo,"domingo, 06/06",45.4375,JUQUITIBA,3526209
21851,21851,DRS 01 Grande São Paulo,"domingo, 06/09",44.28125,JUQUITIBA,3526209
15572,15572,DRS 01 Grande São Paulo,"domingo, 06/12",43.8125,JUQUITIBA,3526209
11227,11227,DRS 01 Grande São Paulo,"domingo, 07/02",45.28125,JUQUITIBA,3526209
9295,9295,DRS 01 Grande São Paulo,"domingo, 07/03",49.0625,JUQUITIBA,3526209
28129,28129,DRS 01 Grande São Paulo,"domingo, 07/06",50.28125,JUQUITIBA,3526209
34162,34162,DRS 01 Grande São Paulo,"domingo, 08/03",36.3125,JUQUITIBA,3526209
17504,17504,DRS 01 Grande São Paulo,"domingo, 08/11",44.65625,JUQUITIBA,3526209
4948,4948,DRS 01 Grande São Paulo,"domingo, 09/05",44.9375,JUQUITIBA,3526209
23783,23783,DRS 01 Grande São Paulo,"domingo, 09/08",44.75,JUQUITIBA,3526209
13159,13159,DRS 01 Grande São Paulo,"domingo, 10/01",45.625,JUQUITIBA,3526209
30061,30061,DRS 01 Grande São Paulo,"domingo, 10/05",57.1875,JUQUITIBA,3526209
6880,6880,DRS 01 Grande São Paulo,"domingo, 11/04",48.625,JUQUITIBA,3526209
601,601,DRS 01 Grande São Paulo,"domingo, 11/07",44.25,JUQUITIBA,3526209
19436,19436,DRS 01 Grande São Paulo,"domingo, 11/10",44.3125,JUQUITIBA,3526209
31993,31993,DRS 01 Grande São Paulo,"domingo, 12/04",61.875,JUQUITIBA,3526209
25714,25714,DRS 01 Grande São Paulo,"domingo, 12/07",48.6875,JUQUITIBA,3526209
2533,2533,DRS 01 Grande São Paulo,"domingo, 13/06",45.03125,JUQUITIBA,3526209
21368,21368,DRS 01 Grande São Paulo,"domingo, 13/09",45.21875,JUQUITIBA,3526209
15091,15091,DRS 01 Grande São Paulo,"domingo, 13/12",43.40625,JUQUITIBA,3526209
10744,10744,DRS 01 Grande São Paulo,"domingo, 14/02",46.625,JUQUITIBA,3526209
8812,8812,DRS 01 Grande São Paulo,"domingo, 14/03",48.34375,JUQUITIBA,3526209
27646,27646,DRS 01 Grande São Paulo,"domingo, 14/06",50.8125,JUQUITIBA,3526209
17021,17021,DRS 01 Grande São Paulo,"domingo, 15/11",43.84375,JUQUITIBA,3526209
4465,4465,DRS 01 Grande São Paulo,"domingo, 16/05",46.28125,JUQUITIBA,3526209
23300,23300,DRS 01 Grande São Paulo,"domingo, 16/08",49.53125,JUQUITIBA,3526209
12676,12676,DRS 01 Grande São Paulo,"domingo, 17/01",45.0,JUQUITIBA,3526209
29578,29578,DRS 01 Grande São Paulo,"domingo, 17/05",52.875,JUQUITIBA,3526209
6397,6397,DRS 01 Grande São Paulo,"domingo, 18/04",48.03125,JUQUITIBA,3526209
