,Unnamed: 0,DRS,data,media_isolamento,cidade,cod_ibge
52758,52758,DRS 15 São José do Rio Preto,"domingo, 01/03",37.0,NOVA GRANADA,3533007
27356,27356,DRS 15 São José do Rio Preto,"domingo, 01/11",44.0,NOVA GRANADA,3533007
8246,8246,DRS 15 São José do Rio Preto,"domingo, 02/05",47.8,NOVA GRANADA,3533007
36910,36910,DRS 15 São José do Rio Preto,"domingo, 02/08",48.2,NOVA GRANADA,3533007
20741,20741,DRS 15 São José do Rio Preto,"domingo, 03/01",49.0,NOVA GRANADA,3533007
46465,46465,DRS 15 São José do Rio Preto,"domingo, 03/05",53.4,NOVA GRANADA,3533007
11186,11186,DRS 15 São José do Rio Preto,"domingo, 04/04",50.0,NOVA GRANADA,3533007
1631,1631,DRS 15 São José do Rio Preto,"domingo, 04/07",48.2,NOVA GRANADA,3533007
30296,30296,DRS 15 São José do Rio Preto,"domingo, 04/10",45.4,NOVA GRANADA,3533007
49405,49405,DRS 15 São José do Rio Preto,"domingo, 05/04",53.4,NOVA GRANADA,3533007
39850,39850,DRS 15 São José do Rio Preto,"domingo, 05/07",48.0,NOVA GRANADA,3533007
4571,4571,DRS 15 São José do Rio Preto,"domingo, 06/06",46.4,NOVA GRANADA,3533007
33236,33236,DRS 15 São José do Rio Preto,"domingo, 06/09",43.4,NOVA GRANADA,3533007
23681,23681,DRS 15 São José do Rio Preto,"domingo, 06/12",42.8,NOVA GRANADA,3533007
17066,17066,DRS 15 São José do Rio Preto,"domingo, 07/02",44.0,NOVA GRANADA,3533007
14126,14126,DRS 15 São José do Rio Preto,"domingo, 07/03",52.2,NOVA GRANADA,3533007
42790,42790,DRS 15 São José do Rio Preto,"domingo, 07/06",50.2,NOVA GRANADA,3533007
52027,52027,DRS 15 São José do Rio Preto,"domingo, 08/03",36.0,NOVA GRANADA,3533007
26621,26621,DRS 15 São José do Rio Preto,"domingo, 08/11",45.6,NOVA GRANADA,3533007
7511,7511,DRS 15 São José do Rio Preto,"domingo, 09/05",45.0,NOVA GRANADA,3533007
