,Unnamed: 0,DRS,data,media_isolamento,cidade,cod_ibge
37162,37162,DRS 06 Bauru,"domingo, 01/03",35.5,BROTAS,3507902
19264,19264,DRS 06 Bauru,"domingo, 01/11",45.0,BROTAS,3507902
5796,5796,DRS 06 Bauru,"domingo, 02/05",47.166666666666664,BROTAS,3507902
25998,25998,DRS 06 Bauru,"domingo, 02/08",47.166666666666664,BROTAS,3507902
14602,14602,DRS 06 Bauru,"domingo, 03/01",46.833333333333336,BROTAS,3507902
32732,32732,DRS 06 Bauru,"domingo, 03/05",57.0,BROTAS,3507902
7868,7868,DRS 06 Bauru,"domingo, 04/04",50.0,BROTAS,3507902
1134,1134,DRS 06 Bauru,"domingo, 04/07",45.666666666666664,BROTAS,3507902
21336,21336,DRS 06 Bauru,"domingo, 04/10",44.166666666666664,BROTAS,3507902
34804,34804,DRS 06 Bauru,"domingo, 05/04",55.0,BROTAS,3507902
28070,28070,DRS 06 Bauru,"domingo, 05/07",47.833333333333336,BROTAS,3507902
3206,3206,DRS 06 Bauru,"domingo, 06/06",44.666666666666664,BROTAS,3507902
23408,23408,DRS 06 Bauru,"domingo, 06/09",42.666666666666664,BROTAS,3507902
16674,16674,DRS 06 Bauru,"domingo, 06/12",42.833333333333336,BROTAS,3507902
12012,12012,DRS 06 Bauru,"domingo, 07/02",46.666666666666664,BROTAS,3507902
9940,9940,DRS 06 Bauru,"domingo, 07/03",49.666666666666664,BROTAS,3507902
30142,30142,DRS 06 Bauru,"domingo, 07/06",49.0,BROTAS,3507902
36648,36648,DRS 06 Bauru,"domingo, 08/03",34.5,BROTAS,3507902
18746,18746,DRS 06 Bauru,"domingo, 08/11",43.333333333333336,BROTAS,3507902
5278,5278,DRS 06 Bauru,"domingo, 09/05",45.166666666666664,BROTAS,3507902
25480,25480,DRS 06 Bauru,"domingo, 09/08",43.333333333333336,BROTAS,3507902
14084,14084,DRS 06 Bauru,"domingo, 10/01",44.833333333333336,BROTAS,3507902
32214,32214,DRS 06 Bauru,"domingo, 10/05",51.333333333333336,BROTAS,3507902
7350,7350,DRS 06 Bauru,"domingo, 11/04",47.5,BROTAS,3507902
616,616,DRS 06 Bauru,"domingo, 11/07",44.5,BROTAS,3507902
20818,20818,DRS 06 Bauru,"domingo, 11/10",44.333333333333336,BROTAS,3507902
34286,34286,DRS 06 Bauru,"domingo, 12/04",56.166666666666664,BROTAS,3507902
