,Unnamed: 0,DRS,data,media_isolamento,cidade,cod_ibge
23094,23094,DRS 11 Presidente Prudente,"domingo, 01/03",31.0,IEPÊ,3519907
11971,11971,DRS 11 Presidente Prudente,"domingo, 01/11",39.0,IEPÊ,3519907
3599,3599,DRS 11 Presidente Prudente,"domingo, 02/05",44.0,IEPÊ,3519907
16157,16157,DRS 11 Presidente Prudente,"domingo, 02/08",42.0,IEPÊ,3519907
9073,9073,DRS 11 Presidente Prudente,"domingo, 03/01",43.0,IEPÊ,3519907
20343,20343,DRS 11 Presidente Prudente,"domingo, 03/05",53.0,IEPÊ,3519907
4887,4887,DRS 11 Presidente Prudente,"domingo, 04/04",45.0,IEPÊ,3519907
701,701,DRS 11 Presidente Prudente,"domingo, 04/07",43.0,IEPÊ,3519907
13259,13259,DRS 11 Presidente Prudente,"domingo, 04/10",40.0,IEPÊ,3519907
21631,21631,DRS 11 Presidente Prudente,"domingo, 05/04",51.0,IEPÊ,3519907
17445,17445,DRS 11 Presidente Prudente,"domingo, 05/07",44.0,IEPÊ,3519907
1989,1989,DRS 11 Presidente Prudente,"domingo, 06/06",43.0,IEPÊ,3519907
14547,14547,DRS 11 Presidente Prudente,"domingo, 06/09",39.0,IEPÊ,3519907
10361,10361,DRS 11 Presidente Prudente,"domingo, 06/12",38.0,IEPÊ,3519907
7463,7463,DRS 11 Presidente Prudente,"domingo, 07/02",41.0,IEPÊ,3519907
6175,6175,DRS 11 Presidente Prudente,"domingo, 07/03",47.0,IEPÊ,3519907
18733,18733,DRS 11 Presidente Prudente,"domingo, 07/06",47.0,IEPÊ,3519907
22778,22778,DRS 11 Presidente Prudente,"domingo, 08/03",30.0,IEPÊ,3519907
11649,11649,DRS 11 Presidente Prudente,"domingo, 08/11",39.0,IEPÊ,3519907
3277,3277,DRS 11 Presidente Prudente,"domingo, 09/05",41.0,IEPÊ,3519907
15835,15835,DRS 11 Presidente Prudente,"domingo, 09/08",39.0,IEPÊ,3519907
8751,8751,DRS 11 Presidente Prudente,"domingo, 10/01",42.0,IEPÊ,3519907
20021,20021,DRS 11 Presidente Prudente,"domingo, 10/05",47.0,IEPÊ,3519907
4565,4565,DRS 11 Presidente Prudente,"domingo, 11/04",45.0,IEPÊ,3519907
379,379,DRS 11 Presidente Prudente,"domingo, 11/07",42.0,IEPÊ,3519907
12937,12937,DRS 11 Presidente Prudente,"domingo, 11/10",39.0,IEPÊ,3519907
21309,21309,DRS 11 Presidente Prudente,"domingo, 12/04",52.0,IEPÊ,3519907
17123,17123,DRS 11 Presidente Prudente,"domingo, 12/07",43.0,IEPÊ,3519907
1667,1667,DRS 11 Presidente Prudente,"domingo, 13/06",43.0,IEPÊ,3519907
14225,14225,DRS 11 Presidente Prudente,"domingo, 13/09",40.0,IEPÊ,3519907
10039,10039,DRS 11 Presidente Prudente,"domingo, 13/12",39.0,IEPÊ,3519907
7141,7141,DRS 11 Presidente Prudente,"domingo, 14/02",41.0,IEPÊ,3519907
5853,5853,DRS 11 Presidente Prudente,"domingo, 14/03",45.0,IEPÊ,3519907
18411,18411,DRS 11 Presidente Prudente,"domingo, 14/06",45.0,IEPÊ,3519907
11327,11327,DRS 11 Presidente Prudente,"domingo, 15/11",39.0,IEPÊ,3519907
2955,2955,DRS 11 Presidente Prudente,"domingo, 16/05",43.0,IEPÊ,3519907
15513,15513,DRS 11 Presidente Prudente,"domingo, 16/08",44.0,IEPÊ,3519907
8429,8429,DRS 11 Presidente Prudente,"domingo, 17/01",43.0,IEPÊ,3519907
