,Unnamed: 0,DRS,data,media_isolamento,cidade,cod_ibge
52729,52729,DRS 15 São José do Rio Preto,"domingo, 01/03",37.0,GUAPIAÇU,3517505
27327,27327,DRS 15 São José do Rio Preto,"domingo, 01/11",44.0,GUAPIAÇU,3517505
8217,8217,DRS 15 São José do Rio Preto,"domingo, 02/05",47.8,GUAPIAÇU,3517505
36881,36881,DRS 15 São José do Rio Preto,"domingo, 02/08",48.2,GUAPIAÇU,3517505
20712,20712,DRS 15 São José do Rio Preto,"domingo, 03/01",49.0,GUAPIAÇU,3517505
46436,46436,DRS 15 São José do Rio Preto,"domingo, 03/05",53.4,GUAPIAÇU,3517505
11157,11157,DRS 15 São José do Rio Preto,"domingo, 04/04",50.0,GUAPIAÇU,3517505
1602,1602,DRS 15 São José do Rio Preto,"domingo, 04/07",48.2,GUAPIAÇU,3517505
30267,30267,DRS 15 São José do Rio Preto,"domingo, 04/10",45.4,GUAPIAÇU,3517505
49376,49376,DRS 15 São José do Rio Preto,"domingo, 05/04",53.4,GUAPIAÇU,3517505
39821,39821,DRS 15 São José do Rio Preto,"domingo, 05/07",48.0,GUAPIAÇU,3517505
4542,4542,DRS 15 São José do Rio Preto,"domingo, 06/06",46.4,GUAPIAÇU,3517505
33207,33207,DRS 15 São José do Rio Preto,"domingo, 06/09",43.4,GUAPIAÇU,3517505
23652,23652,DRS 15 São José do Rio Preto,"domingo, 06/12",42.8,GUAPIAÇU,3517505
17037,17037,DRS 15 São José do Rio Preto,"domingo, 07/02",44.0,GUAPIAÇU,3517505
14097,14097,DRS 15 São José do Rio Preto,"domingo, 07/03",52.2,GUAPIAÇU,3517505
42761,42761,DRS 15 São José do Rio Preto,"domingo, 07/06",50.2,GUAPIAÇU,3517505
51998,51998,DRS 15 São José do Rio Preto,"domingo, 08/03",36.0,GUAPIAÇU,3517505
26592,26592,DRS 15 São José do Rio Preto,"domingo, 08/11",45.6,GUAPIAÇU,3517505
7482,7482,DRS 15 São José do Rio Preto,"domingo, 09/05",45.0,GUAPIAÇU,3517505
36146,36146,DRS 15 São José do Rio Preto,"domingo, 09/08",43.4,GUAPIAÇU,3517505
19977,19977,DRS 15 São José do Rio Preto,"domingo, 10/01",44.4,GUAPIAÇU,3517505
45701,45701,DRS 15 São José do Rio Preto,"domingo, 10/05",48.4,GUAPIAÇU,3517505
