,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data
525,SANTA MARIA DA SERRA,3547007,6236,200,217,0,417,3.207184092366902,3.4797947402180887,2021-02-21
525,SANTA MARIA DA SERRA,3547007,6236,219,14,0,233,3.5118665811417573,0.2245028864656831,2021-02-22
525,SANTA MARIA DA SERRA,3547007,6236,223,14,0,237,3.5760102629890955,0.2245028864656831,2021-02-23
525,SANTA MARIA DA SERRA,3547007,6236,224,33,0,257,3.5920461834509303,0.5291853752405388,2021-02-24
525,SANTA MARIA DA SERRA,3547007,6236,228,33,0,261,3.656189865298269,0.5291853752405388,2021-02-25
525,SANTA MARIA DA SERRA,3547007,6236,228,33,0,261,3.656189865298269,0.5291853752405388,2021-02-26
525,SANTA MARIA DA SERRA,3547007,6236,228,33,0,261,3.656189865298269,0.5291853752405388,2021-02-27
525,SANTA MARIA DA SERRA,3547007,6236,228,33,0,261,3.656189865298269,0.5291853752405388,2021-02-28
525,SANTA MARIA DA SERRA,3547007,6236,228,33,0,261,3.656189865298269,0.5291853752405388,2021-03-01
525,SANTA MARIA DA SERRA,3547007,6236,240,70,0,310,3.848620910840282,1.1225144323284155,2021-03-02
525,SANTA MARIA DA SERRA,3547007,6236,255,119,0,374,4.0891597177678,1.9082745349583063,2021-03-03
525,SANTA MARIA DA SERRA,3547007,6236,255,119,0,374,4.0891597177678,1.9082745349583063,2021-03-04
525,SANTA MARIA DA SERRA,3547007,6236,281,129,0,410,4.506093649775497,2.068633739576652,2021-03-05
525,SANTA MARIA DA SERRA,3547007,6236,281,129,0,410,4.506093649775497,2.068633739576652,2021-03-06
525,SANTA MARIA DA SERRA,3547007,6236,281,129,0,410,4.506093649775497,2.068633739576652,2021-03-07
525,SANTA MARIA DA SERRA,3547007,6236,281,130,0,411,4.506093649775497,2.084669660038486,2021-03-08
525,SANTA MARIA DA SERRA,3547007,6236,292,130,0,422,4.682488774855677,2.084669660038486,2021-03-09
525,SANTA MARIA DA SERRA,3547007,6236,292,130,0,422,4.682488774855677,2.084669660038486,2021-03-10
525,SANTA MARIA DA SERRA,3547007,6236,316,139,0,455,5.067350865939705,2.2289929441949967,2021-03-11
525,SANTA MARIA DA SERRA,3547007,6236,316,139,0,455,5.067350865939705,2.2289929441949967,2021-03-12
525,SANTA MARIA DA SERRA,3547007,6236,316,139,0,455,5.067350865939705,2.2289929441949967,2021-03-13
525,SANTA MARIA DA SERRA,3547007,6236,316,139,0,455,5.067350865939705,2.2289929441949967,2021-03-14
525,SANTA MARIA DA SERRA,3547007,6236,316,139,0,455,5.067350865939705,2.2289929441949967,2021-03-15
525,SANTA MARIA DA SERRA,3547007,6236,326,139,0,465,5.22771007055805,2.2289929441949967,2021-03-16
525,SANTA MARIA DA SERRA,3547007,6236,326,139,0,465,5.22771007055805,2.2289929441949967,2021-03-17
525,SANTA MARIA DA SERRA,3547007,6236,326,139,0,465,5.22771007055805,2.2289929441949967,2021-03-18
525,SANTA MARIA DA SERRA,3547007,6236,326,139,0,465,5.22771007055805,2.2289929441949967,2021-03-19
525,SANTA MARIA DA SERRA,3547007,6236,326,139,0,465,5.22771007055805,2.2289929441949967,2021-03-20
525,SANTA MARIA DA SERRA,3547007,6236,326,0,0,326,5.22771007055805,0.0,2021-03-21
525,SANTA MARIA DA SERRA,3547007,6236,373,0,0,373,5.981398332264272,0.0,2021-03-22
525,SANTA MARIA DA SERRA,3547007,6236,380,159,0,539,6.093649775497114,2.549711353431687,2021-03-23
525,SANTA MARIA DA SERRA,3547007,6236,407,160,0,567,6.526619627966646,2.5657472738935216,2021-03-24
525,SANTA MARIA DA SERRA,3547007,6236,407,160,0,567,6.526619627966646,2.5657472738935216,2021-03-25
525,SANTA MARIA DA SERRA,3547007,6236,407,160,0,567,6.526619627966646,2.5657472738935216,2021-03-26
525,SANTA MARIA DA SERRA,3547007,6236,407,160,0,567,6.526619627966646,2.5657472738935216,2021-03-27
525,SANTA MARIA DA SERRA,3547007,6236,453,160,0,613,7.264271969211032,2.5657472738935216,2021-03-28
525,SANTA MARIA DA SERRA,3547007,6236,453,160,0,613,7.264271969211032,2.5657472738935216,2021-03-29
525,SANTA MARIA DA SERRA,3547007,6236,453,160,0,613,7.264271969211032,2.5657472738935216,2021-03-30
525,SANTA MARIA DA SERRA,3547007,6236,479,160,0,639,7.681205901218729,2.5657472738935216,2021-03-31
525,SANTA MARIA DA SERRA,3547007,6236,611,160,0,771,9.797947402180888,2.5657472738935216,2021-04-01
525,SANTA MARIA DA SERRA,3547007,6236,691,160,0,851,11.080821039127644,2.5657472738935216,2021-04-02
525,SANTA MARIA DA SERRA,3547007,6236,720,160,0,880,11.545862732520847,2.5657472738935216,2021-04-03
525,SANTA MARIA DA SERRA,3547007,6236,720,160,0,880,11.545862732520847,2.5657472738935216,2021-04-04
525,SANTA MARIA DA SERRA,3547007,6236,751,161,0,912,12.042976266837718,2.581783194355356,2021-04-05
525,SANTA MARIA DA SERRA,3547007,6236,751,161,0,912,12.042976266837718,2.581783194355356,2021-04-06
