,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data
316,MACAUBAL,3528106,8147,389,670,0,1059,4.774763716705536,8.223886093040383,2021-02-21
316,MACAUBAL,3528106,8147,389,47,0,436,4.774763716705536,0.5768994721983552,2021-02-22
316,MACAUBAL,3528106,8147,389,47,0,436,4.774763716705536,0.5768994721983552,2021-02-23
316,MACAUBAL,3528106,8147,389,37,0,426,4.774763716705536,0.4541549036455137,2021-02-24
316,MACAUBAL,3528106,8147,389,37,0,426,4.774763716705536,0.4541549036455137,2021-02-25
316,MACAUBAL,3528106,8147,389,37,0,426,4.774763716705536,0.4541549036455137,2021-02-26
316,MACAUBAL,3528106,8147,389,37,0,426,4.774763716705536,0.4541549036455137,2021-02-27
316,MACAUBAL,3528106,8147,389,37,0,426,4.774763716705536,0.4541549036455137,2021-02-28
316,MACAUBAL,3528106,8147,468,37,0,505,5.744445808272984,0.4541549036455137,2021-03-01
316,MACAUBAL,3528106,8147,479,179,0,658,5.8794648336811095,2.1971277770958637,2021-03-02
316,MACAUBAL,3528106,8147,480,179,0,659,5.8917392905363934,2.1971277770958637,2021-03-03
316,MACAUBAL,3528106,8147,484,183,0,667,5.94083711795753,2.246225604517,2021-03-04
316,MACAUBAL,3528106,8147,577,201,0,778,7.082361605498956,2.467165827912115,2021-03-05
316,MACAUBAL,3528106,8147,577,201,0,778,7.082361605498956,2.467165827912115,2021-03-06
316,MACAUBAL,3528106,8147,577,201,0,778,7.082361605498956,2.467165827912115,2021-03-07
316,MACAUBAL,3528106,8147,586,211,0,797,7.192831717196515,2.589910396464957,2021-03-08
316,MACAUBAL,3528106,8147,600,212,0,812,7.3646741131704925,2.6021848533202405,2021-03-09
316,MACAUBAL,3528106,8147,705,221,0,926,8.653492082975328,2.7126549650177982,2021-03-10
316,MACAUBAL,3528106,8147,706,236,0,942,8.665766539830612,2.8967718178470605,2021-03-11
316,MACAUBAL,3528106,8147,707,275,0,982,8.678040996685898,3.3754756352031423,2021-03-12
316,MACAUBAL,3528106,8147,707,275,0,982,8.678040996685898,3.3754756352031423,2021-03-13
316,MACAUBAL,3528106,8147,707,275,0,982,8.678040996685898,3.3754756352031423,2021-03-14
316,MACAUBAL,3528106,8147,707,275,0,982,8.678040996685898,3.3754756352031423,2021-03-15
316,MACAUBAL,3528106,8147,753,275,0,1028,9.242666012028968,3.3754756352031423,2021-03-16
316,MACAUBAL,3528106,8147,823,275,0,1098,10.101877991898858,3.3754756352031423,2021-03-17
316,MACAUBAL,3528106,8147,823,275,0,1098,10.101877991898858,3.3754756352031423,2021-03-18
316,MACAUBAL,3528106,8147,823,286,0,1109,10.101877991898858,3.510494660611268,2021-03-19
