,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data
213,GUATAPARÁ,3518859,7709,190,365,0,555,2.4646517057984174,4.734725645349592,2021-02-21
213,GUATAPARÁ,3518859,7709,191,101,0,292,2.477623556881567,1.3101569593981062,2021-02-22
213,GUATAPARÁ,3518859,7709,191,101,0,292,2.477623556881567,1.3101569593981062,2021-02-23
213,GUATAPARÁ,3518859,7709,191,30,0,221,2.477623556881567,0.389155532494487,2021-02-24
213,GUATAPARÁ,3518859,7709,191,30,0,221,2.477623556881567,0.389155532494487,2021-02-25
213,GUATAPARÁ,3518859,7709,191,30,0,221,2.477623556881567,0.389155532494487,2021-02-26
213,GUATAPARÁ,3518859,7709,191,30,0,221,2.477623556881567,0.389155532494487,2021-02-27
213,GUATAPARÁ,3518859,7709,191,30,0,221,2.477623556881567,0.389155532494487,2021-02-28
213,GUATAPARÁ,3518859,7709,213,40,0,253,2.7630042807108577,0.5188740433259826,2021-03-01
213,GUATAPARÁ,3518859,7709,229,69,0,298,2.9705538980412505,0.8950577247373199,2021-03-02
213,GUATAPARÁ,3518859,7709,310,94,0,404,4.021273835776365,1.2193540018160591,2021-03-03
213,GUATAPARÁ,3518859,7709,310,94,0,404,4.021273835776365,1.2193540018160591,2021-03-04
213,GUATAPARÁ,3518859,7709,339,96,0,435,4.397457517187703,1.2452977039823585,2021-03-05
213,GUATAPARÁ,3518859,7709,339,96,0,435,4.397457517187703,1.2452977039823585,2021-03-06
213,GUATAPARÁ,3518859,7709,339,96,0,435,4.397457517187703,1.2452977039823585,2021-03-07
213,GUATAPARÁ,3518859,7709,340,123,0,463,4.410429368270853,1.5955376832273966,2021-03-08
213,GUATAPARÁ,3518859,7709,340,124,0,464,4.410429368270853,1.6085095343105462,2021-03-09
213,GUATAPARÁ,3518859,7709,375,125,0,500,4.864444156181087,1.6214813853936958,2021-03-10
213,GUATAPARÁ,3518859,7709,397,135,0,532,5.149824880010377,1.7511998962251911,2021-03-11
213,GUATAPARÁ,3518859,7709,399,135,0,534,5.175768582176676,1.7511998962251911,2021-03-12
213,GUATAPARÁ,3518859,7709,399,135,0,534,5.175768582176676,1.7511998962251911,2021-03-13
213,GUATAPARÁ,3518859,7709,399,135,0,534,5.175768582176676,1.7511998962251911,2021-03-14
213,GUATAPARÁ,3518859,7709,401,135,0,536,5.201712284342976,1.7511998962251911,2021-03-15
213,GUATAPARÁ,3518859,7709,405,136,0,541,5.253599688675574,1.7641717473083411,2021-03-16
213,GUATAPARÁ,3518859,7709,448,137,0,585,5.811389285251005,1.7771435983914905,2021-03-17
