,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data
22,ANALÂNDIA,3502002,5056,155,34,0,189,3.0656645569620253,0.6724683544303798,2021-02-21
22,ANALÂNDIA,3502002,5056,155,34,0,189,3.0656645569620253,0.6724683544303798,2021-02-22
22,ANALÂNDIA,3502002,5056,155,34,0,189,3.0656645569620253,0.6724683544303798,2021-02-23
22,ANALÂNDIA,3502002,5056,155,34,0,189,3.0656645569620253,0.6724683544303798,2021-02-24
22,ANALÂNDIA,3502002,5056,155,34,0,189,3.0656645569620253,0.6724683544303798,2021-02-25
22,ANALÂNDIA,3502002,5056,174,34,0,208,3.441455696202532,0.6724683544303798,2021-02-26
22,ANALÂNDIA,3502002,5056,174,34,0,208,3.441455696202532,0.6724683544303798,2021-02-27
22,ANALÂNDIA,3502002,5056,174,34,0,208,3.441455696202532,0.6724683544303798,2021-02-28
22,ANALÂNDIA,3502002,5056,195,48,0,243,3.856803797468354,0.949367088607595,2021-03-01
22,ANALÂNDIA,3502002,5056,197,72,0,269,3.896360759493671,1.4240506329113924,2021-03-02
22,ANALÂNDIA,3502002,5056,199,80,0,279,3.935917721518988,1.5822784810126582,2021-03-03
22,ANALÂNDIA,3502002,5056,199,80,0,279,3.935917721518988,1.5822784810126582,2021-03-04
22,ANALÂNDIA,3502002,5056,215,81,0,296,4.252373417721519,1.6020569620253162,2021-03-05
22,ANALÂNDIA,3502002,5056,239,89,0,328,4.7270569620253164,1.7602848101265822,2021-03-06
22,ANALÂNDIA,3502002,5056,239,89,0,328,4.7270569620253164,1.7602848101265822,2021-03-07
22,ANALÂNDIA,3502002,5056,267,96,0,363,5.280854430379747,1.89873417721519,2021-03-08
22,ANALÂNDIA,3502002,5056,267,96,0,363,5.280854430379747,1.89873417721519,2021-03-09
22,ANALÂNDIA,3502002,5056,267,96,0,363,5.280854430379747,1.89873417721519,2021-03-10
22,ANALÂNDIA,3502002,5056,267,96,0,363,5.280854430379747,1.89873417721519,2021-03-11
22,ANALÂNDIA,3502002,5056,267,96,0,363,5.280854430379747,1.89873417721519,2021-03-12
