,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data
115,CÂNDIDO RODRIGUES,3510104,2799,136,1,0,137,4.858878170775277,0.0357270453733476,2021-02-21
115,CÂNDIDO RODRIGUES,3510104,2799,136,307,0,443,4.858878170775277,10.96820292961772,2021-02-22
115,CÂNDIDO RODRIGUES,3510104,2799,136,309,0,445,4.858878170775277,11.039657020364416,2021-02-23
115,CÂNDIDO RODRIGUES,3510104,2799,136,36,0,172,4.858878170775277,1.2861736334405145,2021-02-24
115,CÂNDIDO RODRIGUES,3510104,2799,137,37,0,174,4.894605216148625,1.321900678813862,2021-02-25
115,CÂNDIDO RODRIGUES,3510104,2799,137,37,0,174,4.894605216148625,1.321900678813862,2021-02-26
115,CÂNDIDO RODRIGUES,3510104,2799,137,37,0,174,4.894605216148625,1.321900678813862,2021-02-27
115,CÂNDIDO RODRIGUES,3510104,2799,137,37,0,174,4.894605216148625,1.321900678813862,2021-02-28
115,CÂNDIDO RODRIGUES,3510104,2799,140,45,0,185,5.001786352268668,1.607717041800643,2021-03-01
115,CÂNDIDO RODRIGUES,3510104,2799,140,33,0,173,5.001786352268668,1.1789924973204715,2021-03-02
115,CÂNDIDO RODRIGUES,3510104,2799,187,33,0,220,6.680957484816005,1.1789924973204715,2021-03-03
115,CÂNDIDO RODRIGUES,3510104,2799,187,33,0,220,6.680957484816005,1.1789924973204715,2021-03-04
115,CÂNDIDO RODRIGUES,3510104,2799,207,74,0,281,7.395498392282958,2.643801357627724,2021-03-05
115,CÂNDIDO RODRIGUES,3510104,2799,207,74,0,281,7.395498392282958,2.643801357627724,2021-03-06
115,CÂNDIDO RODRIGUES,3510104,2799,207,74,0,281,7.395498392282958,2.643801357627724,2021-03-07
115,CÂNDIDO RODRIGUES,3510104,2799,207,74,0,281,7.395498392282958,2.643801357627724,2021-03-08
115,CÂNDIDO RODRIGUES,3510104,2799,236,75,0,311,8.431582708110039,2.679528403001072,2021-03-09
115,CÂNDIDO RODRIGUES,3510104,2799,236,75,0,311,8.431582708110039,2.679528403001072,2021-03-10
115,CÂNDIDO RODRIGUES,3510104,2799,236,76,0,312,8.431582708110039,2.71525544837442,2021-03-11
115,CÂNDIDO RODRIGUES,3510104,2799,236,76,0,312,8.431582708110039,2.71525544837442,2021-03-12
115,CÂNDIDO RODRIGUES,3510104,2799,238,104,0,342,8.503036798856735,3.7156127188281527,2021-03-13
115,CÂNDIDO RODRIGUES,3510104,2799,238,104,0,342,8.503036798856735,3.7156127188281527,2021-03-14
115,CÂNDIDO RODRIGUES,3510104,2799,278,104,0,382,9.93211861379064,3.7156127188281527,2021-03-15
115,CÂNDIDO RODRIGUES,3510104,2799,289,104,0,393,10.325116112897463,3.7156127188281527,2021-03-16
115,CÂNDIDO RODRIGUES,3510104,2799,288,105,0,393,10.289389067524116,3.751339764201501,2021-03-17
115,CÂNDIDO RODRIGUES,3510104,2799,288,105,0,393,10.289389067524116,3.751339764201501,2021-03-18
115,CÂNDIDO RODRIGUES,3510104,2799,288,105,0,393,10.289389067524116,3.751339764201501,2021-03-19
115,CÂNDIDO RODRIGUES,3510104,2799,288,105,0,393,10.289389067524116,3.751339764201501,2021-03-20
115,CÂNDIDO RODRIGUES,3510104,2799,308,0,0,308,11.003929974991069,0.0,2021-03-21
115,CÂNDIDO RODRIGUES,3510104,2799,308,0,0,308,11.003929974991069,0.0,2021-03-22
115,CÂNDIDO RODRIGUES,3510104,2799,348,105,0,453,12.433011789924974,3.751339764201501,2021-03-23
115,CÂNDIDO RODRIGUES,3510104,2799,378,105,0,483,13.504823151125404,3.751339764201501,2021-03-24
115,CÂNDIDO RODRIGUES,3510104,2799,378,105,0,483,13.504823151125404,3.751339764201501,2021-03-25
115,CÂNDIDO RODRIGUES,3510104,2799,408,105,0,513,14.576634512325832,3.751339764201501,2021-03-26
115,CÂNDIDO RODRIGUES,3510104,2799,408,105,0,513,14.576634512325832,3.751339764201501,2021-03-27
115,CÂNDIDO RODRIGUES,3510104,2799,438,105,0,543,15.64844587352626,3.751339764201501,2021-03-28
115,CÂNDIDO RODRIGUES,3510104,2799,438,105,0,543,15.64844587352626,3.751339764201501,2021-03-29
115,CÂNDIDO RODRIGUES,3510104,2799,490,105,0,595,17.506252232940337,3.751339764201501,2021-03-30
115,CÂNDIDO RODRIGUES,3510104,2799,500,123,0,623,17.863522686673814,4.394426580921758,2021-03-31
115,CÂNDIDO RODRIGUES,3510104,2799,500,123,0,623,17.863522686673814,4.394426580921758,2021-04-01
115,CÂNDIDO RODRIGUES,3510104,2799,500,123,0,623,17.863522686673814,4.394426580921758,2021-04-02
115,CÂNDIDO RODRIGUES,3510104,2799,500,123,0,623,17.863522686673814,4.394426580921758,2021-04-03
115,CÂNDIDO RODRIGUES,3510104,2799,500,123,0,623,17.863522686673814,4.394426580921758,2021-04-04
115,CÂNDIDO RODRIGUES,3510104,2799,501,150,0,651,17.89924973204716,5.359056806002144,2021-04-05
115,CÂNDIDO RODRIGUES,3510104,2799,535,151,0,686,19.11396927474098,5.394783851375491,2021-04-06
115,CÂNDIDO RODRIGUES,3510104,2799,539,151,0,690,19.25687745623437,5.394783851375491,2021-04-07
115,CÂNDIDO RODRIGUES,3510104,2799,539,151,0,690,19.25687745623437,5.394783851375491,2021-04-08
115,CÂNDIDO RODRIGUES,3510104,2799,539,151,0,690,19.25687745623437,5.394783851375491,2021-04-09
115,CÂNDIDO RODRIGUES,3510104,2799,565,156,0,721,20.18578063594141,5.57341907824223,2021-04-10
115,CÂNDIDO RODRIGUES,3510104,2799,565,159,0,724,20.18578063594141,5.680600214362272,2021-04-11
115,CÂNDIDO RODRIGUES,3510104,2799,565,189,0,754,20.18578063594141,6.752411575562702,2021-04-12
115,CÂNDIDO RODRIGUES,3510104,2799,565,189,0,754,20.18578063594141,6.752411575562702,2021-04-13
115,CÂNDIDO RODRIGUES,3510104,2799,597,201,0,798,21.32904608788853,7.181136120042872,2021-04-14
115,CÂNDIDO RODRIGUES,3510104,2799,601,201,0,802,21.47195426938192,7.181136120042872,2021-04-15
115,CÂNDIDO RODRIGUES,3510104,2799,621,215,0,836,22.18649517684888,7.681314755269739,2021-04-16
115,CÂNDIDO RODRIGUES,3510104,2799,621,221,0,842,22.18649517684888,7.895677027509825,2021-04-17
115,CÂNDIDO RODRIGUES,3510104,2799,621,223,0,844,22.18649517684888,7.967131118256521,2021-04-18
115,CÂNDIDO RODRIGUES,3510104,2799,628,246,0,874,22.43658449446231,8.788853161843516,2021-04-19
115,CÂNDIDO RODRIGUES,3510104,2799,628,289,0,917,22.43658449446231,10.325116112897463,2021-04-20
115,CÂNDIDO RODRIGUES,3510104,2799,628,289,0,917,22.43658449446231,10.325116112897463,2021-04-21
115,CÂNDIDO RODRIGUES,3510104,2799,628,289,0,917,22.43658449446231,10.325116112897463,2021-04-22
115,CÂNDIDO RODRIGUES,3510104,2799,648,318,0,966,23.15112540192926,11.361200428724544,2021-04-23
115,CÂNDIDO RODRIGUES,3510104,2799,648,318,0,966,23.15112540192926,11.361200428724544,2021-04-24
115,CÂNDIDO RODRIGUES,3510104,2799,648,318,0,966,23.15112540192926,11.361200428724544,2021-04-25
115,CÂNDIDO RODRIGUES,3510104,2799,648,348,0,996,23.15112540192926,12.433011789924974,2021-04-26
115,CÂNDIDO RODRIGUES,3510104,2799,648,348,0,996,23.15112540192926,12.433011789924974,2021-04-27
115,CÂNDIDO RODRIGUES,3510104,2799,648,348,0,996,23.15112540192926,12.433011789924974,2021-04-28
115,CÂNDIDO RODRIGUES,3510104,2799,648,376,0,1024,23.15112540192926,13.433369060378704,2021-04-29
115,CÂNDIDO RODRIGUES,3510104,2799,677,383,0,1060,24.187209717756343,13.68345837799214,2021-04-30
115,CÂNDIDO RODRIGUES,3510104,2799,677,383,0,1060,24.187209717756343,13.68345837799214,2021-05-01
115,CÂNDIDO RODRIGUES,3510104,2799,677,383,0,1060,24.187209717756343,13.68345837799214,2021-05-02
115,CÂNDIDO RODRIGUES,3510104,2799,677,383,0,1060,24.187209717756343,13.68345837799214,2021-05-03
115,CÂNDIDO RODRIGUES,3510104,2799,677,383,0,1060,24.187209717756343,13.68345837799214,2021-05-04
115,CÂNDIDO RODRIGUES,3510104,2799,697,383,0,1080,24.901750625223293,13.68345837799214,2021-05-05
115,CÂNDIDO RODRIGUES,3510104,2799,737,383,0,1120,26.3308324401572,13.68345837799214,2021-05-06
115,CÂNDIDO RODRIGUES,3510104,2799,786,383,0,1169,28.081457663451232,13.68345837799214,2021-05-07
115,CÂNDIDO RODRIGUES,3510104,2799,786,383,0,1169,28.081457663451232,13.68345837799214,2021-05-08
115,CÂNDIDO RODRIGUES,3510104,2799,786,383,0,1169,28.081457663451232,13.68345837799214,2021-05-09
115,CÂNDIDO RODRIGUES,3510104,2799,787,407,0,1194,28.117184708824578,14.540907466952484,2021-05-10
115,CÂNDIDO RODRIGUES,3510104,2799,791,411,0,1202,28.26009289031797,14.683815648445876,2021-05-11
115,CÂNDIDO RODRIGUES,3510104,2799,791,411,0,1202,28.26009289031797,14.683815648445876,2021-05-12
115,CÂNDIDO RODRIGUES,3510104,2799,804,411,0,1215,28.724544480171488,14.683815648445876,2021-05-13
115,CÂNDIDO RODRIGUES,3510104,2799,835,411,0,1246,29.832082886745265,14.683815648445876,2021-05-14
115,CÂNDIDO RODRIGUES,3510104,2799,835,411,0,1246,29.832082886745265,14.683815648445876,2021-05-15
115,CÂNDIDO RODRIGUES,3510104,2799,843,413,0,1256,30.117899249732048,14.75526973919257,2021-05-16
115,CÂNDIDO RODRIGUES,3510104,2799,853,425,0,1278,30.47516970346552,15.183994283672742,2021-05-17
115,CÂNDIDO RODRIGUES,3510104,2799,854,441,0,1295,30.510896748838874,15.755627009646304,2021-05-18
115,CÂNDIDO RODRIGUES,3510104,2799,900,441,0,1341,32.154340836012864,15.755627009646304,2021-05-19
115,CÂNDIDO RODRIGUES,3510104,2799,907,441,0,1348,32.40443015362629,15.755627009646304,2021-05-20
115,CÂNDIDO RODRIGUES,3510104,2799,939,441,0,1380,33.547695605573416,15.755627009646304,2021-05-21
115,CÂNDIDO RODRIGUES,3510104,2799,948,442,0,1390,33.86923901393355,15.79135405501965,2021-05-22
115,CÂNDIDO RODRIGUES,3510104,2799,955,447,0,1402,34.11932833154698,15.969989281886388,2021-05-23
115,CÂNDIDO RODRIGUES,3510104,2799,956,579,0,1535,34.15505537692033,20.68595927116828,2021-05-24
115,CÂNDIDO RODRIGUES,3510104,2799,957,603,0,1560,34.19078242229367,21.54340836012862,2021-05-25
115,CÂNDIDO RODRIGUES,3510104,2799,974,603,0,1577,34.79814219364059,21.54340836012862,2021-05-26
115,CÂNDIDO RODRIGUES,3510104,2799,984,605,0,1589,35.155412647374064,21.614862450875314,2021-05-27
115,CÂNDIDO RODRIGUES,3510104,2799,999,605,0,1604,35.69131832797427,21.614862450875314,2021-05-28
115,CÂNDIDO RODRIGUES,3510104,2799,1005,605,0,1610,35.90568060021436,21.614862450875314,2021-05-29
115,CÂNDIDO RODRIGUES,3510104,2799,1005,605,0,1610,35.90568060021436,21.614862450875314,2021-05-30
115,CÂNDIDO RODRIGUES,3510104,2799,1005,605,0,1610,35.90568060021436,21.614862450875314,2021-05-31
115,CÂNDIDO RODRIGUES,3510104,2799,1035,605,0,1640,36.97749196141479,21.614862450875314,2021-06-01
115,CÂNDIDO RODRIGUES,3510104,2799,1044,605,0,1649,37.29903536977492,21.614862450875314,2021-06-02
115,CÂNDIDO RODRIGUES,3510104,2799,1045,605,0,1650,37.33476241514826,21.614862450875314,2021-06-03
115,CÂNDIDO RODRIGUES,3510104,2799,1045,605,0,1650,37.33476241514826,21.614862450875314,2021-06-04
115,CÂNDIDO RODRIGUES,3510104,2799,1045,605,0,1650,37.33476241514826,21.614862450875314,2021-06-05
115,CÂNDIDO RODRIGUES,3510104,2799,1045,605,0,1650,37.33476241514826,21.614862450875314,2021-06-06
115,CÂNDIDO RODRIGUES,3510104,2799,1045,605,0,1650,37.33476241514826,21.614862450875314,2021-06-07
115,CÂNDIDO RODRIGUES,3510104,2799,1055,605,0,1660,37.69203286888174,21.614862450875314,2021-06-08
115,CÂNDIDO RODRIGUES,3510104,2799,1131,605,0,1736,40.40728831725616,21.614862450875314,2021-06-09
115,CÂNDIDO RODRIGUES,3510104,2799,1142,605,0,1747,40.80028581636299,21.614862450875314,2021-06-10
115,CÂNDIDO RODRIGUES,3510104,2799,1181,605,0,1786,42.19364058592354,21.614862450875314,2021-06-11
115,CÂNDIDO RODRIGUES,3510104,2799,1190,605,0,1795,42.51518399428368,21.614862450875314,2021-06-12
115,CÂNDIDO RODRIGUES,3510104,2799,1194,605,0,1799,42.65809217577706,21.614862450875314,2021-06-13
115,CÂNDIDO RODRIGUES,3510104,2799,1231,605,0,1836,43.979992854590925,21.614862450875314,2021-06-14
115,CÂNDIDO RODRIGUES,3510104,2799,1246,605,0,1851,44.51589853519114,21.614862450875314,2021-06-15
115,CÂNDIDO RODRIGUES,3510104,2799,1284,607,0,1891,45.87352625937835,21.68631654162201,2021-06-16
115,CÂNDIDO RODRIGUES,3510104,2799,1292,607,0,1899,46.15934262236513,21.68631654162201,2021-06-17
115,CÂNDIDO RODRIGUES,3510104,2799,1320,607,0,1927,47.159699892818864,21.68631654162201,2021-06-18
115,CÂNDIDO RODRIGUES,3510104,2799,1320,607,0,1927,47.159699892818864,21.68631654162201,2021-06-19
115,CÂNDIDO RODRIGUES,3510104,2799,1320,607,0,1927,47.159699892818864,21.68631654162201,2021-06-20
115,CÂNDIDO RODRIGUES,3510104,2799,1320,607,0,1927,47.159699892818864,21.68631654162201,2021-06-21
115,CÂNDIDO RODRIGUES,3510104,2799,1360,624,0,1984,48.58878170775277,22.29367631296892,2021-06-22
115,CÂNDIDO RODRIGUES,3510104,2799,1360,624,0,1984,48.58878170775277,22.29367631296892,2021-06-23
115,CÂNDIDO RODRIGUES,3510104,2799,1410,624,0,2034,50.37513397642015,22.29367631296892,2021-06-24
115,CÂNDIDO RODRIGUES,3510104,2799,1428,624,0,2052,51.018220793140415,22.29367631296892,2021-06-25
115,CÂNDIDO RODRIGUES,3510104,2799,1428,624,0,2052,51.018220793140415,22.29367631296892,2021-06-26
115,CÂNDIDO RODRIGUES,3510104,2799,1428,624,0,2052,51.018220793140415,22.29367631296892,2021-06-27
115,CÂNDIDO RODRIGUES,3510104,2799,1437,624,0,2061,51.339764201500536,22.29367631296892,2021-06-28
115,CÂNDIDO RODRIGUES,3510104,2799,1458,624,21,2103,52.09003215434084,23.04394426580922,2021-06-29
115,CÂNDIDO RODRIGUES,3510104,2799,1461,627,21,2109,52.19721329046087,23.15112540192926,2021-06-30
115,CÂNDIDO RODRIGUES,3510104,2799,1491,627,21,2139,53.26902465166131,23.15112540192926,2021-07-01
115,CÂNDIDO RODRIGUES,3510104,2799,1491,627,21,2139,53.26902465166131,23.15112540192926,2021-07-02
115,CÂNDIDO RODRIGUES,3510104,2799,1491,627,21,2139,53.26902465166131,23.15112540192926,2021-07-03
115,CÂNDIDO RODRIGUES,3510104,2799,1492,627,21,2140,53.30475169703466,23.15112540192926,2021-07-04
115,CÂNDIDO RODRIGUES,3510104,2799,1534,627,21,2182,54.80528760271526,23.15112540192926,2021-07-05
115,CÂNDIDO RODRIGUES,3510104,2799,1534,627,21,2182,54.80528760271526,23.15112540192926,2021-07-06
115,CÂNDIDO RODRIGUES,3510104,2799,1534,627,21,2182,54.80528760271526,23.15112540192926,2021-07-07
115,CÂNDIDO RODRIGUES,3510104,2799,1599,628,56,2283,57.12754555198285,24.437299035369776,2021-07-08
115,CÂNDIDO RODRIGUES,3510104,2799,1599,648,56,2303,57.12754555198285,25.15183994283673,2021-07-09
115,CÂNDIDO RODRIGUES,3510104,2799,1599,648,56,2303,57.12754555198285,25.15183994283673,2021-07-10
115,CÂNDIDO RODRIGUES,3510104,2799,1599,648,56,2303,57.12754555198285,25.15183994283673,2021-07-11
115,CÂNDIDO RODRIGUES,3510104,2799,1599,648,56,2303,57.12754555198285,25.15183994283673,2021-07-12
115,CÂNDIDO RODRIGUES,3510104,2799,1599,648,56,2303,57.12754555198285,25.15183994283673,2021-07-13
115,CÂNDIDO RODRIGUES,3510104,2799,1599,648,56,2303,57.12754555198285,25.15183994283673,2021-07-14
115,CÂNDIDO RODRIGUES,3510104,2799,1639,648,56,2343,58.55662736691676,25.15183994283673,2021-07-15
115,CÂNDIDO RODRIGUES,3510104,2799,1639,666,56,2361,58.55662736691676,25.794926759556983,2021-07-16
115,CÂNDIDO RODRIGUES,3510104,2799,1639,669,56,2364,58.55662736691676,25.90210789567703,2021-07-17
115,CÂNDIDO RODRIGUES,3510104,2799,1639,669,56,2364,58.55662736691676,25.90210789567703,2021-07-18
115,CÂNDIDO RODRIGUES,3510104,2799,1639,669,56,2364,58.55662736691676,25.90210789567703,2021-07-19
115,CÂNDIDO RODRIGUES,3510104,2799,1807,686,56,2549,64.55877098963916,26.50946766702394,2021-07-20
115,CÂNDIDO RODRIGUES,3510104,2799,1807,716,56,2579,64.55877098963916,27.581279028224365,2021-07-21
115,CÂNDIDO RODRIGUES,3510104,2799,1807,716,56,2579,64.55877098963916,27.581279028224365,2021-07-22
115,CÂNDIDO RODRIGUES,3510104,2799,1807,716,56,2579,64.55877098963916,27.581279028224365,2021-07-23
115,CÂNDIDO RODRIGUES,3510104,2799,1807,849,56,2712,64.55877098963916,32.332976062879595,2021-07-24
115,CÂNDIDO RODRIGUES,3510104,2799,1807,849,56,2712,64.55877098963916,32.332976062879595,2021-07-25
115,CÂNDIDO RODRIGUES,3510104,2799,1857,851,56,2764,66.34512325830654,32.40443015362629,2021-07-26
