,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data
536,SANTO ANTÔNIO DE POSSE,3548005,23529,855,5996,0,6851,3.633813591737856,25.48344596030431,2021-02-21
536,SANTO ANTÔNIO DE POSSE,3548005,23529,855,52,0,907,3.633813591737856,0.2210038675676824,2021-02-22
536,SANTO ANTÔNIO DE POSSE,3548005,23529,855,52,0,907,3.633813591737856,0.2210038675676824,2021-02-23
536,SANTO ANTÔNIO DE POSSE,3548005,23529,855,92,0,947,3.633813591737856,0.3910068426197458,2021-02-24
536,SANTO ANTÔNIO DE POSSE,3548005,23529,855,92,0,947,3.633813591737856,0.3910068426197458,2021-02-25
536,SANTO ANTÔNIO DE POSSE,3548005,23529,865,92,0,957,3.676314335500872,0.3910068426197458,2021-02-26
536,SANTO ANTÔNIO DE POSSE,3548005,23529,865,92,0,957,3.676314335500872,0.3910068426197458,2021-02-27
536,SANTO ANTÔNIO DE POSSE,3548005,23529,865,92,0,957,3.676314335500872,0.3910068426197458,2021-02-28
536,SANTO ANTÔNIO DE POSSE,3548005,23529,893,92,0,985,3.795316418037316,0.3910068426197458,2021-03-01
536,SANTO ANTÔNIO DE POSSE,3548005,23529,902,222,0,1124,3.83356708742403,0.943516511538952,2021-03-02
536,SANTO ANTÔNIO DE POSSE,3548005,23529,930,222,0,1152,3.9525691699604746,0.943516511538952,2021-03-03
536,SANTO ANTÔNIO DE POSSE,3548005,23529,930,222,0,1152,3.9525691699604746,0.943516511538952,2021-03-04
536,SANTO ANTÔNIO DE POSSE,3548005,23529,930,222,0,1152,3.9525691699604746,0.943516511538952,2021-03-05
536,SANTO ANTÔNIO DE POSSE,3548005,23529,1025,222,0,1247,4.356326235709125,0.943516511538952,2021-03-06
536,SANTO ANTÔNIO DE POSSE,3548005,23529,1025,222,0,1247,4.356326235709125,0.943516511538952,2021-03-07
536,SANTO ANTÔNIO DE POSSE,3548005,23529,1044,241,0,1285,4.437077648858855,1.024267924688682,2021-03-08
