,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data
93,BURITIZAL,3508207,4514,214,290,0,504,4.740806380150643,6.424457244129375,2021-02-21
93,BURITIZAL,3508207,4514,214,7,0,221,4.740806380150643,0.155073105892778,2021-02-22
93,BURITIZAL,3508207,4514,214,7,0,221,4.740806380150643,0.155073105892778,2021-02-23
93,BURITIZAL,3508207,4514,214,53,0,267,4.740806380150643,1.174124944616748,2021-02-24
93,BURITIZAL,3508207,4514,214,53,0,267,4.740806380150643,1.174124944616748,2021-02-25
93,BURITIZAL,3508207,4514,214,65,0,279,4.740806380150643,1.439964554718653,2021-02-26
93,BURITIZAL,3508207,4514,214,65,0,279,4.740806380150643,1.439964554718653,2021-02-27
93,BURITIZAL,3508207,4514,214,65,0,279,4.740806380150643,1.439964554718653,2021-02-28
93,BURITIZAL,3508207,4514,265,65,0,330,5.87062472308374,1.439964554718653,2021-03-01
93,BURITIZAL,3508207,4514,284,62,0,346,6.2915374390784224,1.3735046521931769,2021-03-02
93,BURITIZAL,3508207,4514,297,87,0,384,6.579530350022153,1.9273371732388127,2021-03-03
93,BURITIZAL,3508207,4514,297,87,0,384,6.579530350022153,1.9273371732388127,2021-03-04
93,BURITIZAL,3508207,4514,301,123,0,424,6.668143553389455,2.724856003544528,2021-03-05
93,BURITIZAL,3508207,4514,301,123,0,424,6.668143553389455,2.724856003544528,2021-03-06
93,BURITIZAL,3508207,4514,301,123,0,424,6.668143553389455,2.724856003544528,2021-03-07
93,BURITIZAL,3508207,4514,340,123,0,463,7.5321222862206465,2.724856003544528,2021-03-08
93,BURITIZAL,3508207,4514,344,149,0,493,7.620735489587949,3.3008418254319896,2021-03-09
93,BURITIZAL,3508207,4514,354,159,0,513,7.842268498006202,3.522374833850243,2021-03-10
93,BURITIZAL,3508207,4514,354,159,0,513,7.842268498006202,3.522374833850243,2021-03-11
93,BURITIZAL,3508207,4514,354,159,0,513,7.842268498006202,3.522374833850243,2021-03-12
93,BURITIZAL,3508207,4514,354,159,0,513,7.842268498006202,3.522374833850243,2021-03-13
93,BURITIZAL,3508207,4514,354,159,0,513,7.842268498006202,3.522374833850243,2021-03-14
93,BURITIZAL,3508207,4514,395,160,0,555,8.750553832521044,3.5445281346920687,2021-03-15
93,BURITIZAL,3508207,4514,404,160,0,564,8.949933540097474,3.5445281346920687,2021-03-16
93,BURITIZAL,3508207,4514,404,160,0,564,8.949933540097474,3.5445281346920687,2021-03-17
93,BURITIZAL,3508207,4514,404,160,0,564,8.949933540097474,3.5445281346920687,2021-03-18
93,BURITIZAL,3508207,4514,404,160,0,564,8.949933540097474,3.5445281346920687,2021-03-19
93,BURITIZAL,3508207,4514,404,160,0,564,8.949933540097474,3.5445281346920687,2021-03-20
93,BURITIZAL,3508207,4514,404,0,0,404,8.949933540097474,0.0,2021-03-21
93,BURITIZAL,3508207,4514,469,0,0,469,10.389898094816129,0.0,2021-03-22
93,BURITIZAL,3508207,4514,511,160,0,671,11.320336730172796,3.5445281346920687,2021-03-23
93,BURITIZAL,3508207,4514,511,160,0,671,11.320336730172796,3.5445281346920687,2021-03-24
93,BURITIZAL,3508207,4514,511,160,0,671,11.320336730172796,3.5445281346920687,2021-03-25
93,BURITIZAL,3508207,4514,575,173,0,748,12.738147984049622,3.8325210456358,2021-03-26
93,BURITIZAL,3508207,4514,575,173,0,748,12.738147984049622,3.8325210456358,2021-03-27
93,BURITIZAL,3508207,4514,575,173,0,748,12.738147984049622,3.8325210456358,2021-03-28
93,BURITIZAL,3508207,4514,592,220,0,812,13.114754098360656,4.873726185201595,2021-03-29
93,BURITIZAL,3508207,4514,592,220,0,812,13.114754098360656,4.873726185201595,2021-03-30
93,BURITIZAL,3508207,4514,593,228,0,821,13.13690739920248,5.050952591936198,2021-03-31
93,BURITIZAL,3508207,4514,593,228,0,821,13.13690739920248,5.050952591936198,2021-04-01
93,BURITIZAL,3508207,4514,593,228,0,821,13.13690739920248,5.050952591936198,2021-04-02
93,BURITIZAL,3508207,4514,593,228,0,821,13.13690739920248,5.050952591936198,2021-04-03
93,BURITIZAL,3508207,4514,593,228,0,821,13.13690739920248,5.050952591936198,2021-04-04
93,BURITIZAL,3508207,4514,606,269,0,875,13.424900310146212,5.959237926451041,2021-04-05
93,BURITIZAL,3508207,4514,615,278,0,893,13.62428001772264,6.15861763402747,2021-04-06
93,BURITIZAL,3508207,4514,615,278,0,893,13.62428001772264,6.15861763402747,2021-04-07
93,BURITIZAL,3508207,4514,623,278,0,901,13.801506424457244,6.15861763402747,2021-04-08
93,BURITIZAL,3508207,4514,685,278,0,963,15.17501107665042,6.15861763402747,2021-04-09
93,BURITIZAL,3508207,4514,685,278,0,963,15.17501107665042,6.15861763402747,2021-04-10
93,BURITIZAL,3508207,4514,685,278,0,963,15.17501107665042,6.15861763402747,2021-04-11
93,BURITIZAL,3508207,4514,721,278,0,999,15.972529906956137,6.15861763402747,2021-04-12
93,BURITIZAL,3508207,4514,762,278,0,1040,16.880815241470977,6.15861763402747,2021-04-13
93,BURITIZAL,3508207,4514,762,278,0,1040,16.880815241470977,6.15861763402747,2021-04-14
93,BURITIZAL,3508207,4514,762,278,0,1040,16.880815241470977,6.15861763402747,2021-04-15
93,BURITIZAL,3508207,4514,762,278,0,1040,16.880815241470977,6.15861763402747,2021-04-16
93,BURITIZAL,3508207,4514,762,278,0,1040,16.880815241470977,6.15861763402747,2021-04-17
93,BURITIZAL,3508207,4514,762,364,0,1126,16.880815241470977,8.063801506424458,2021-04-18
93,BURITIZAL,3508207,4514,762,381,0,1143,16.880815241470977,8.440407620735488,2021-04-19
93,BURITIZAL,3508207,4514,762,381,0,1143,16.880815241470977,8.440407620735488,2021-04-20
93,BURITIZAL,3508207,4514,844,421,0,1265,18.697385910500664,9.326539654408506,2021-04-21
93,BURITIZAL,3508207,4514,853,421,0,1274,18.896765618077094,9.326539654408506,2021-04-22
93,BURITIZAL,3508207,4514,855,458,0,1313,18.941072219760745,10.146211785556048,2021-04-23
93,BURITIZAL,3508207,4514,855,458,0,1313,18.941072219760745,10.146211785556048,2021-04-24
93,BURITIZAL,3508207,4514,855,458,0,1313,18.941072219760745,10.146211785556048,2021-04-25
93,BURITIZAL,3508207,4514,855,458,0,1313,18.941072219760745,10.146211785556048,2021-04-26
93,BURITIZAL,3508207,4514,855,466,0,1321,18.941072219760745,10.323438192290652,2021-04-27
93,BURITIZAL,3508207,4514,855,466,0,1321,18.941072219760745,10.323438192290652,2021-04-28
93,BURITIZAL,3508207,4514,899,496,0,1395,19.91581745680106,10.988037217545417,2021-04-29
93,BURITIZAL,3508207,4514,899,496,0,1395,19.91581745680106,10.988037217545417,2021-04-30
93,BURITIZAL,3508207,4514,899,496,0,1395,19.91581745680106,10.988037217545417,2021-05-01
93,BURITIZAL,3508207,4514,899,496,0,1395,19.91581745680106,10.988037217545417,2021-05-02
93,BURITIZAL,3508207,4514,899,496,0,1395,19.91581745680106,10.988037217545417,2021-05-03
