,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data
94,CABRÁLIA PAULISTA,3508306,4243,164,189,0,353,3.865189724251709,4.454395474899835,2021-02-21
94,CABRÁLIA PAULISTA,3508306,4243,164,805,0,969,3.865189724251709,18.972425170869663,2021-02-22
94,CABRÁLIA PAULISTA,3508306,4243,164,949,0,1113,3.865189724251709,22.366250294602875,2021-02-23
94,CABRÁLIA PAULISTA,3508306,4243,164,16,0,180,3.865189724251709,0.3770916804148008,2021-02-24
94,CABRÁLIA PAULISTA,3508306,4243,164,16,0,180,3.865189724251709,0.3770916804148008,2021-02-25
94,CABRÁLIA PAULISTA,3508306,4243,167,16,0,183,3.935894414329484,0.3770916804148008,2021-02-26
94,CABRÁLIA PAULISTA,3508306,4243,167,16,0,183,3.935894414329484,0.3770916804148008,2021-02-27
94,CABRÁLIA PAULISTA,3508306,4243,167,16,0,183,3.935894414329484,0.3770916804148008,2021-02-28
94,CABRÁLIA PAULISTA,3508306,4243,190,24,0,214,4.47796370492576,0.5656375206222013,2021-03-01
94,CABRÁLIA PAULISTA,3508306,4243,201,68,0,269,4.737214235210936,1.6026396417629036,2021-03-02
94,CABRÁLIA PAULISTA,3508306,4243,223,76,0,299,5.255715295781287,1.791185481970304,2021-03-03
94,CABRÁLIA PAULISTA,3508306,4243,224,76,0,300,5.279283525807212,1.791185481970304,2021-03-04
94,CABRÁLIA PAULISTA,3508306,4243,252,78,0,330,5.9391939665331135,1.8383219420221544,2021-03-05
94,CABRÁLIA PAULISTA,3508306,4243,252,78,0,330,5.9391939665331135,1.8383219420221544,2021-03-06
94,CABRÁLIA PAULISTA,3508306,4243,252,78,0,330,5.9391939665331135,1.8383219420221544,2021-03-07
94,CABRÁLIA PAULISTA,3508306,4243,261,78,0,339,6.151308036766439,1.8383219420221544,2021-03-08
94,CABRÁLIA PAULISTA,3508306,4243,261,78,0,339,6.151308036766439,1.8383219420221544,2021-03-09
94,CABRÁLIA PAULISTA,3508306,4243,272,78,0,350,6.410558567051615,1.8383219420221544,2021-03-10
94,CABRÁLIA PAULISTA,3508306,4243,273,78,0,351,6.43412679707754,1.8383219420221544,2021-03-11
94,CABRÁLIA PAULISTA,3508306,4243,273,78,0,351,6.43412679707754,1.8383219420221544,2021-03-12
94,CABRÁLIA PAULISTA,3508306,4243,273,78,0,351,6.43412679707754,1.8383219420221544,2021-03-13
94,CABRÁLIA PAULISTA,3508306,4243,273,78,0,351,6.43412679707754,1.8383219420221544,2021-03-14
94,CABRÁLIA PAULISTA,3508306,4243,301,85,0,386,7.094037237803441,2.003299552203629,2021-03-15
94,CABRÁLIA PAULISTA,3508306,4243,321,119,0,440,7.565401838321942,2.804619373085081,2021-03-16
94,CABRÁLIA PAULISTA,3508306,4243,321,119,0,440,7.565401838321942,2.804619373085081,2021-03-17
94,CABRÁLIA PAULISTA,3508306,4243,321,119,0,440,7.565401838321942,2.804619373085081,2021-03-18
94,CABRÁLIA PAULISTA,3508306,4243,321,119,0,440,7.565401838321942,2.804619373085081,2021-03-19
94,CABRÁLIA PAULISTA,3508306,4243,321,119,0,440,7.565401838321942,2.804619373085081,2021-03-20
94,CABRÁLIA PAULISTA,3508306,4243,321,0,0,321,7.565401838321942,0.0,2021-03-21
94,CABRÁLIA PAULISTA,3508306,4243,410,0,0,410,9.662974310629272,0.0,2021-03-22
94,CABRÁLIA PAULISTA,3508306,4243,410,119,0,529,9.662974310629272,2.804619373085081,2021-03-23
