,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,População Vacinada dose1/População Total,População Vacinada/População Total,data
439,PIRASSUNUNGA,3539301,76877,3099,690,0,3789,4.031114637667963,0.8975376250373973,2021-02-21
439,PIRASSUNUNGA,3539301,76877,3107,310,0,3417,4.0415208710017305,0.4032415416834684,2021-02-22
439,PIRASSUNUNGA,3539301,76877,3124,314,0,3438,4.063634116835985,0.4084446583503518,2021-02-23
439,PIRASSUNUNGA,3539301,76877,3142,245,0,3387,4.08704814183696,0.3186908958466121,2021-02-24
439,PIRASSUNUNGA,3539301,76877,3180,246,0,3426,4.136477750172353,0.319991675013333,2021-02-25
439,PIRASSUNUNGA,3539301,76877,3199,247,0,3446,4.16119255434005,0.3212924541800538,2021-02-26
439,PIRASSUNUNGA,3539301,76877,3199,247,0,3446,4.16119255434005,0.3212924541800538,2021-02-27
439,PIRASSUNUNGA,3539301,76877,3199,247,0,3446,4.16119255434005,0.3212924541800538,2021-02-28
439,PIRASSUNUNGA,3539301,76877,3923,265,0,4188,5.102956671045956,0.3447064791810295,2021-03-01
439,PIRASSUNUNGA,3539301,76877,4096,1247,0,5343,5.327991466888666,1.6220716209009196,2021-03-02
439,PIRASSUNUNGA,3539301,76877,4752,1646,0,6398,6.181302600257554,2.141082508422545,2021-03-03
439,PIRASSUNUNGA,3539301,76877,4760,1800,0,6560,6.191708833591321,2.3414025000975585,2021-03-04
439,PIRASSUNUNGA,3539301,76877,4819,2060,0,6879,6.268454804427852,2.6796050834449834,2021-03-05
439,PIRASSUNUNGA,3539301,76877,5073,2061,0,7134,6.598852712774953,2.6809058626117044,2021-03-06
439,PIRASSUNUNGA,3539301,76877,5073,2061,0,7134,6.598852712774953,2.6809058626117044,2021-03-07
439,PIRASSUNUNGA,3539301,76877,5137,2080,0,7217,6.682102579445087,2.7056206667794007,2021-03-08
439,PIRASSUNUNGA,3539301,76877,5176,2160,0,7336,6.732832966947202,2.80968300011707,2021-03-09
439,PIRASSUNUNGA,3539301,76877,5243,2187,0,7430,6.8199851711175,2.844804037618533,2021-03-10
439,PIRASSUNUNGA,3539301,76877,5343,2236,0,7579,6.950063087789586,2.908542216787856,2021-03-11
439,PIRASSUNUNGA,3539301,76877,5405,2269,0,7674,7.03071139612628,2.9514679292896444,2021-03-12
439,PIRASSUNUNGA,3539301,76877,5405,2269,0,7674,7.03071139612628,2.9514679292896444,2021-03-13
439,PIRASSUNUNGA,3539301,76877,5405,2269,0,7674,7.03071139612628,2.9514679292896444,2021-03-14
439,PIRASSUNUNGA,3539301,76877,6088,2282,0,8370,7.919143566996631,2.968378058457016,2021-03-15
439,PIRASSUNUNGA,3539301,76877,6171,2293,0,8464,8.027108237834463,2.9826866292909453,2021-03-16
439,PIRASSUNUNGA,3539301,76877,6222,2308,0,8530,8.093447975337227,3.002198316791758,2021-03-17
439,PIRASSUNUNGA,3539301,76877,6269,2317,0,8586,8.154584596173107,3.0139053292922457,2021-03-18
439,PIRASSUNUNGA,3539301,76877,6315,2323,0,8638,8.214420437842268,3.0217100042925717,2021-03-19
439,PIRASSUNUNGA,3539301,76877,7530,2323,0,9853,9.79486712540812,3.0217100042925717,2021-03-20
439,PIRASSUNUNGA,3539301,76877,7530,0,0,7530,9.79486712540812,0.0,2021-03-21
439,PIRASSUNUNGA,3539301,76877,7706,0,0,7706,10.023804258750992,0.0,2021-03-22
439,PIRASSUNUNGA,3539301,76877,7772,2344,0,10116,10.10965568375457,3.0490263667937096,2021-03-23
439,PIRASSUNUNGA,3539301,76877,7821,2853,0,10674,10.173393862923891,3.7111229626546303,2021-03-24
439,PIRASSUNUNGA,3539301,76877,7833,2855,0,10688,10.189003212924542,3.713724520988072,2021-03-25
439,PIRASSUNUNGA,3539301,76877,9425,2876,0,12301,12.25984364634416,3.7410408834892097,2021-03-26
